"Date and Time","NO<sub>2</sub>","PM<sub>10</sub>","PM<sub>2.5</sub>"
"2022-05-02 20:00:00",56.08,11.88,10.13
"2022-05-02 21:00:00",25.6,11.92,10.18
"2022-05-02 22:00:00",30.2,15.76,13.82
"2022-05-02 23:00:00",57.05,19.59,17.08
"2022-05-03 00:00:00",63.35,23.46,19.71
"2022-05-03 01:00:00",61.83,16.78,14.23
"2022-05-03 02:00:00",48.89,17.4,15.16
"2022-05-03 03:00:00",40.4,17.71,15.54
"2022-05-03 04:00:00",40.46,18.75,16.4
"2022-05-03 05:00:00",38.48,18.59,16.32
"2022-05-03 06:00:00",45.04,17.24,15.49
"2022-05-03 07:00:00",34.75,15.79,14.7
"2022-05-03 08:00:00",40.25,13.46,12.38
"2022-05-03 09:00:00",39.61,14.94,12.58
"2022-05-03 10:00:00",49.67,20.61,15.79
"2022-05-03 11:00:00",51.09,22.64,15.2
"2022-05-03 12:00:00",36.76,17.79,11.11
"2022-05-03 13:00:00",45.43,20.12,12.96
"2022-05-03 14:00:00",43.9,20.6,13.21
"2022-05-03 15:00:00",36.49,19.25,12.04
"2022-05-03 16:00:00",49.15,14.06,8.21
"2022-05-03 17:00:00",48.35,14.94,8.72
"2022-05-03 18:00:00",57.33,16.82,8.47
"2022-05-03 19:00:00",45.14,12.27,7.28
"2022-05-03 20:00:00",45.09,14.34,7.83
"2022-05-03 21:00:00",38.96,13.16,7.45
"2022-05-03 22:00:00",35.02,11.69,7.52
"2022-05-03 23:00:00",25.96,9.33,5.77
"2022-05-04 00:00:00",26.53,8.14,5.26
"2022-05-04 01:00:00",18.56,7.38,5.2
"2022-05-04 02:00:00",9.63,6.18,4.16
"2022-05-04 03:00:00",11.29,5.86,3.98
"2022-05-04 04:00:00",9.61,3.86,2.54
"2022-05-04 05:00:00",8.75,3.93,2.23
"2022-05-04 06:00:00",11.73,3.82,1.74
"2022-05-04 07:00:00",30.3,5.07,2.03
"2022-05-04 08:00:00",52.87,7.51,2.52
"2022-05-04 09:00:00",38.04,7.76,2.4
"2022-05-04 10:00:00",32.6,9.31,2.6
"2022-05-04 11:00:00",37.03,10.63,2.79
"2022-05-04 12:00:00",33.15,10.43,2.74
"2022-05-04 13:00:00",35.42,10.78,3.7
"2022-05-04 14:00:00",38.5,17.25,6.5
"2022-05-04 15:00:00",43.37,19.33,7.36
"2022-05-04 16:00:00",42.81,17.7,7.03
"2022-05-04 17:00:00",49.53,17.54,6.75
"2022-05-04 18:00:00",60.08,14.35,6.15
"2022-05-04 19:00:00",42.18,11.09,4.84
"2022-05-04 20:00:00",48.6,9.9,4.55
"2022-05-04 21:00:00",51.67,11.35,4.89
"2022-05-04 22:00:00",60.08,12.1,5.88
"2022-05-04 23:00:00",55.08,13.62,7.72
"2022-05-05 00:00:00",44.2,13.17,7.61
"2022-05-05 01:00:00",46.62,19.32,12.14
"2022-05-05 02:00:00",18.54,14.63,9.55
"2022-05-05 03:00:00",11.12,13.17,8.82
"2022-05-05 04:00:00",9.75,12.85,8.67
"2022-05-05 05:00:00",11.74,12.31,7.92
"2022-05-05 06:00:00",25.94,13.56,7.66
"2022-05-05 07:00:00",48.97,15.44,7.34
"2022-05-05 08:00:00",60.41,17.44,7.82
"2022-05-05 09:00:00",53.19,14.54,6.19
"2022-05-05 10:00:00",49.11,15.36,6.04
"2022-05-05 11:00:00",43.22,15.37,7.07
"2022-05-05 12:00:00",28.37,15,5.77
"2022-05-05 13:00:00",33.87,14.69,4.89
"2022-05-05 14:00:00",35.14,12.29,5.04
"2022-05-05 15:00:00",33.26,13.89,5.09
"2022-05-05 16:00:00",38.17,15,5.14
"2022-05-05 17:00:00",47.63,15.69,5
"2022-05-05 18:00:00",38.45,12.7,4.71
"2022-05-05 19:00:00",55.13,13.02,5.85
"2022-05-05 20:00:00",45.15,14.14,7.36
"2022-05-05 21:00:00",44.87,14.41,7.3
"2022-05-05 22:00:00",38.86,11.26,5.83
"2022-05-05 23:00:00",35.63,14.59,7.52
"2022-05-06 00:00:00",39.98,12.05,5.94
"2022-05-06 01:00:00",30.56,10.42,5.55
"2022-05-06 02:00:00",22.34,8.32,3.9
"2022-05-06 03:00:00",19.04,9.81,4.71
"2022-05-06 04:00:00",19.11,6.73,3.98
"2022-05-06 05:00:00",17.43,7.67,3.86
"2022-05-06 06:00:00",17.22,6.46,3.56
"2022-05-06 07:00:00",29.19,8.44,3.27
"2022-05-06 08:00:00",35.69,11.96,3.55
"2022-05-06 09:00:00",30.19,17.36,3.73
"2022-05-06 10:00:00",32.76,22.02,4.64
"2022-05-06 11:00:00",29.52,13.23,3.47
"2022-05-06 12:00:00",34.74,10.87,3.48
"2022-05-06 13:00:00",28.91,9.53,3.43
"2022-05-06 13:01:00",,,
"2022-05-06 14:01:00",,,
"2022-05-08 12:00:00",21.95,11.59,7.19
"2022-05-08 13:00:00",21.98,12.49,8.61
"2022-05-08 14:00:00",14.62,10.61,6.77
"2022-05-08 15:00:00",24.93,8.67,4.81
"2022-05-08 16:00:00",22.37,7.47,3.5
"2022-05-08 17:00:00",31.42,10.52,4.66
"2022-05-08 18:00:00",23.13,7.4,3.17
"2022-05-08 19:00:00",21.46,7.69,3.11
"2022-05-08 20:00:00",15.1,7.06,3.21
"2022-05-08 21:00:00",13.59,7.09,3.9
"2022-05-08 22:00:00",11.21,5.96,3.5
"2022-05-08 23:00:00",9.2,5.22,3.63
"2022-05-09 00:00:00",10.43,5.8,3.67
"2022-05-09 01:00:00",8.51,5.53,3.79
"2022-05-09 02:00:00",15.28,8.34,5.26
"2022-05-09 03:00:00",4.86,4.59,2.8
"2022-05-09 04:00:00",4.35,5.62,4.02
"2022-05-09 05:00:00",4.95,6.99,5
"2022-05-09 06:00:00",7.84,7.59,4.98
"2022-05-09 07:00:00",20.11,10.65,6.19
"2022-05-09 08:00:00",23.19,13.01,7.21
"2022-05-09 09:00:00",25.8,18.66,8.18
"2022-05-09 10:00:00",26.36,31.74,10.09
"2022-05-09 11:00:00",23.02,13.19,6.92
"2022-05-09 12:00:00",21.6,19.49,10.66
"2022-05-09 13:00:00",25.72,20.89,10.57
"2022-05-09 14:00:00",19.13,9.22,5.1
"2022-05-09 15:00:00",17.07,15.18,5.49
"2022-05-09 16:00:00",15.74,13.01,3.56
"2022-05-09 17:00:00",15.25,6.93,2.36
"2022-05-09 18:00:00",16.6,5.67,1.87
"2022-05-09 19:00:00",15.15,5.58,2.11
"2022-05-09 20:00:00",12.51,5.2,2.31
"2022-05-09 21:00:00",9.58,5.49,2.96
"2022-05-09 22:00:00",17.63,4.97,2.69
"2022-05-09 23:00:00",16.38,8.13,3.53
"2022-05-10 00:00:00",19.14,8.44,4.17
"2022-05-10 00:01:00",,,
"2022-05-10 01:01:00",,,
"2022-05-10 02:00:00",11.02,12.12,5.97
"2022-05-10 03:00:00",6.17,12.41,6.28
"2022-05-10 04:00:00",4.81,14.19,6.66
"2022-05-10 05:00:00",5.42,12.09,6.06
"2022-05-10 06:00:00",9.87,12.02,6.07
"2022-05-10 07:00:00",23.96,14.24,6.89
"2022-05-10 08:00:00",29.38,15.64,7.06
"2022-05-10 09:00:00",29.43,20.71,7.69
"2022-05-10 10:00:00",27.02,19.05,6.46
"2022-05-10 11:00:00",19.68,15.64,6.2
"2022-05-10 12:00:00",19.83,17.68,6.09
"2022-05-10 13:00:00",17.65,23.33,7.29
"2022-05-10 14:00:00",23.81,21.51,7.66
"2022-05-10 15:00:00",22.48,21.51,6.37
"2022-05-10 16:00:00",23.02,20.94,5.58
"2022-05-10 17:00:00",29.09,17.01,4.34
"2022-05-10 18:00:00",41.46,12.51,4.94
"2022-05-10 19:00:00",36.93,10.25,4.64
"2022-05-10 20:00:00",27.3,10.66,3.59
"2022-05-10 21:00:00",17.98,7.7,3.48
"2022-05-10 22:00:00",13.97,12.47,4.45
"2022-05-10 23:00:00",12.5,11.1,4.28
"2022-05-11 00:00:00",12.42,8.5,4.9
"2022-05-11 01:00:00",10.89,9.64,5.01
"2022-05-11 02:00:00",4.66,6.77,4.06
"2022-05-11 03:00:00",3.7,6.01,3.44
"2022-05-11 04:00:00",2.05,7.41,3.82
"2022-05-11 05:00:00",6.97,8.29,4.21
"2022-05-11 06:00:00",10.8,10.04,4.67
"2022-05-11 07:00:00",45.16,11.98,5.18
"2022-05-11 08:00:00",43.61,14.47,5.78
"2022-05-11 09:00:00",38.46,18.98,6.22
"2022-05-11 10:00:00",35.34,14.94,5.74
"2022-05-11 11:00:00",38.56,12.03,4.62
"2022-05-11 12:00:00",32.01,10.46,3.67
"2022-05-11 13:00:00",32.72,11.19,3.86
"2022-05-11 14:00:00",33.95,15.06,4.74
"2022-05-11 15:00:00",25.04,16.37,4.65
"2022-05-11 16:00:00",39.4,12.85,4.91
"2022-05-11 17:00:00",42.59,14.76,4.43
"2022-05-11 18:00:00",35,13.16,3.94
"2022-05-11 19:00:00",46.83,10.36,2.86
"2022-05-11 20:00:00",39.01,9.29,3.09
"2022-05-11 21:00:00",40.38,8.91,4.55
"2022-05-11 22:00:00",41.59,10.02,4.86
"2022-05-11 23:00:00",33.98,11.19,4.96
"2022-05-12 00:00:00",31.29,9.71,4.11
"2022-05-12 01:00:00",27.02,9.14,4.71
"2022-05-12 02:00:00",12.39,9.98,4.75
"2022-05-12 03:00:00",15.13,10.62,5.2
"2022-05-12 04:00:00",12.24,10.7,5.22
"2022-05-12 05:00:00",16.87,12.04,5.56
"2022-05-12 06:00:00",31.01,15.67,6.11
"2022-05-12 07:00:00",53.29,19.21,7.27
"2022-05-12 08:00:00",68.87,19.82,7.9
"2022-05-12 09:00:00",62.27,20.52,7.69
"2022-05-12 10:00:00",47.59,22.49,7.35
"2022-05-12 11:00:00",25.02,20.68,6.83
"2022-05-12 12:00:00",28,25.53,6.93
"2022-05-12 13:00:00",33.56,26.71,8.18
"2022-05-12 14:00:00",27.94,26.99,9.1
"2022-05-12 15:00:00",30.7,21.97,7.01
"2022-05-12 16:00:00",30.54,29.54,7.02
"2022-05-12 17:00:00",39.12,14.11,3.13
"2022-05-12 18:00:00",42.58,9.1,3.08
"2022-05-12 19:00:00",36.68,11.23,3.12
"2022-05-12 20:00:00",32.66,9.4,3.36
"2022-05-12 21:00:00",29.88,8.5,4.02
"2022-05-12 22:00:00",28.83,8.39,5.12
"2022-05-12 23:00:00",19.16,14.67,7.5
"2022-05-13 00:00:00",22.38,18.36,8.82
"2022-05-13 01:00:00",21.87,18.84,9.46
"2022-05-13 02:00:00",14.19,18.37,9.46
"2022-05-13 03:00:00",10.76,16.92,8.87
"2022-05-13 04:00:00",15.04,16.71,8.79
"2022-05-13 05:00:00",13.17,18.34,8.97
"2022-05-13 06:00:00",15.94,17.23,8.59
"2022-05-13 07:00:00",27.87,18.58,8.88
"2022-05-13 08:00:00",36.63,22.03,9.6
"2022-05-13 09:00:00",39.71,24.14,10.58
"2022-05-13 10:00:00",28.81,28.75,12.03
"2022-05-13 11:00:00",29.55,28.69,13.38
"2022-05-13 12:00:00",35.67,27.75,13.56
"2022-05-13 13:00:00",27.19,33.63,14.92
"2022-05-13 14:00:00",29.9,33.93,15.25
"2022-05-13 15:00:00",37.13,31.34,13.89
"2022-05-13 16:00:00",30.76,26.97,13.06
"2022-05-13 17:00:00",45.02,27.64,13.28
"2022-05-13 18:00:00",37.65,26.27,12.82
"2022-05-13 19:00:00",29.93,19.9,9.59
"2022-05-13 20:00:00",33.63,19.23,9.72
"2022-05-13 21:00:00",34.21,20.35,10.5
"2022-05-13 22:00:00",31.9,21.79,11.45
"2022-05-13 23:00:00",30.64,21.57,11.38
"2022-05-14 00:00:00",36.78,24.44,13.09
"2022-05-14 01:00:00",25.2,24.84,13.79
"2022-05-14 02:00:00",18.03,25.92,14.2
"2022-05-14 03:00:00",13.87,24.66,13.71
"2022-05-14 04:00:00",18.99,23.38,13.36
"2022-05-14 05:00:00",15.72,23.65,13.32
"2022-05-14 06:00:00",22.79,22.9,13.08
"2022-05-14 07:00:00",57.5,23.61,13.56
"2022-05-14 08:00:00",50.78,25.95,13.98
"2022-05-14 09:00:00",28.39,29.13,13.81
"2022-05-14 10:00:00",26.08,27.19,13.01
"2022-05-14 11:00:00",29.73,24.73,12.77
"2022-05-14 12:00:00",20.26,26.48,14.69
"2022-05-14 13:00:00",18.14,27.02,16.31
"2022-05-14 14:00:00",18.01,25.41,15.08
"2022-05-14 15:00:00",20.37,22.29,13.8
"2022-05-14 16:00:00",22.26,19.56,12.25
"2022-05-14 17:00:00",20.94,17.73,11.08
"2022-05-14 18:00:00",28.29,19.42,12.33
"2022-05-14 19:00:00",31.11,21.24,12.93
"2022-05-14 20:00:00",28.89,18.46,12.4
"2022-05-14 21:00:00",34.49,19.01,12.74
"2022-05-14 22:00:00",37.14,18.43,13.46
"2022-05-14 23:00:00",31.9,16.4,12.16
"2022-05-15 00:00:00",29.68,15.18,11.49
"2022-05-15 01:00:00",23.91,14.49,10.93
"2022-05-15 02:00:00",24.32,18.26,13.1
"2022-05-15 03:00:00",11.91,20.08,13.16
"2022-05-15 04:00:00",14.28,19.09,12.29
"2022-05-15 05:00:00",18.21,24.03,15.51
"2022-05-15 06:00:00",21.53,20.98,13.5
"2022-05-15 07:00:00",15.22,17.72,11.63
"2022-05-15 08:00:00",13.85,18.41,11.91
"2022-05-15 09:00:00",17.49,20.41,12.05
"2022-05-15 10:00:00",22.68,22.69,13.9
"2022-05-15 11:00:00",29.58,20.52,12.78
"2022-05-15 12:00:00",18.78,20.66,12.29
"2022-05-15 13:00:00",20.09,19.92,12.42
"2022-05-15 14:00:00",33.48,20.11,12.74
"2022-05-15 15:00:00",22.52,19.88,12.75
"2022-05-15 16:00:00",16.64,17.25,11.27
"2022-05-15 17:00:00",24.92,14.14,9.28
"2022-05-15 18:00:00",28.94,17.83,11.81
"2022-05-15 19:00:00",35.59,21.11,14.8
"2022-05-15 20:00:00",52.76,23.07,15.47
"2022-05-15 21:00:00",65.99,22.48,15.19
"2022-05-15 22:00:00",39.57,20.69,13.61
"2022-05-15 23:00:00",30.17,18.75,12.79
"2022-05-16 00:00:00",50.78,26.52,12.68
"2022-05-16 01:00:00",24.71,16.1,10.71
"2022-05-16 02:00:00",13.39,8.01,6.3
"2022-05-16 03:00:00",13.66,5.63,4.29
"2022-05-16 04:00:00",9.73,5.95,4.12
"2022-05-16 05:00:00",11.37,10.47,8
"2022-05-16 06:00:00",14.85,9.36,7.31
"2022-05-16 07:00:00",23.19,8.66,7.11
"2022-05-16 08:00:00",49.43,9.54,6.39
"2022-05-16 09:00:00",28.63,7.36,4.12
"2022-05-16 10:00:00",24.54,11.12,6.14
"2022-05-16 11:00:00",20.87,9.88,5.29
"2022-05-16 12:00:00",28.11,13.69,7.28
"2022-05-16 13:00:00",14.08,13.16,6.15
"2022-05-16 14:00:00",8.18,11.88,6.74
"2022-05-16 15:00:00",9.18,9.82,5.47
"2022-05-16 16:00:00",9.38,13.52,7.53
"2022-05-16 17:00:00",18.53,14.41,7.3
"2022-05-16 18:00:00",26.9,14.59,5.62
"2022-05-16 19:00:00",13.48,14.9,6.52
"2022-05-16 20:00:00",11.03,14.52,7.54
"2022-05-16 21:00:00",9.8,14.54,7.64
"2022-05-16 22:00:00",10.4,15.63,8.45
"2022-05-16 23:00:00",8.57,16.1,8.87
"2022-05-17 00:00:00",7.65,19.51,10.57
"2022-05-17 01:00:00",14.37,21.79,12.32
"2022-05-17 02:00:00",5.95,20.55,11.91
"2022-05-17 03:00:00",4.49,20.67,12.22
"2022-05-17 04:00:00",4.81,19.51,11.77
"2022-05-17 05:00:00",5.5,18.51,11.52
"2022-05-17 06:00:00",5.68,14.98,9.45
"2022-05-17 07:00:00",8.63,9.98,6.31
"2022-05-17 08:00:00",16.18,3.3,1.09
"2022-05-17 09:00:00",26.33,11.21,3.31
"2022-05-17 10:00:00",24.77,24.25,9.86
"2022-05-17 11:00:00",24.32,22.98,10.43
"2022-05-17 12:00:00",18.41,23.6,11.57
"2022-05-17 13:00:00",18.04,22.39,10.69
"2022-05-17 14:00:00",15.43,15.98,7.49
"2022-05-17 15:00:00",32.97,6.77,2.89
"2022-05-17 16:00:00",52.09,12.34,6.45
"2022-05-17 17:00:00",79.03,12.96,7.61
"2022-05-17 18:00:00",90.96,9.99,6.24
"2022-05-17 19:00:00",76.94,8.32,5.42
"2022-05-17 20:00:00",31.74,5.91,3.79
"2022-05-17 21:00:00",17.98,3.95,2.26
"2022-05-17 22:00:00",15.68,4.14,2.38
"2022-05-17 23:00:00",10.22,4.59,2.83
"2022-05-18 00:00:00",11.26,6.56,3.5
"2022-05-18 01:00:00",8.31,4.9,2.56
"2022-05-18 02:00:00",5.25,10.4,5.29
"2022-05-18 03:00:00",5.62,14.45,6.58
"2022-05-18 04:00:00",10.86,13.1,6.22
"2022-05-18 05:00:00",2.74,14.73,6.92
"2022-05-18 06:00:00",7.11,17.5,7.93
"2022-05-18 07:00:00",12.16,16.14,7.47
"2022-05-18 08:00:00",23.73,16.51,7.54
"2022-05-18 09:00:00",21.39,20.87,9.41
"2022-05-18 10:00:00",29.86,23.66,9.6
"2022-05-18 11:00:00",26.41,22.86,9.78
"2022-05-18 12:00:00",14.57,15.56,6.44
"2022-05-18 13:00:00",10.33,16.95,8.6
"2022-05-18 14:00:00",13.36,18.09,9.14
"2022-05-18 15:00:00",14.52,19.16,10.32
"2022-05-18 16:00:00",12.81,17.54,8.75
"2022-05-18 17:00:00",14.66,17.86,8.76
"2022-05-18 18:00:00",11.88,18.52,8.72
"2022-05-18 19:00:00",13.21,15.09,8.21
"2022-05-18 20:00:00",11.2,14.41,7.65
"2022-05-18 21:00:00",11.28,6.11,3.66
"2022-05-18 22:00:00",12.98,9.22,5.19
"2022-05-18 23:00:00",12.06,12.06,6.43
"2022-05-19 00:00:00",12.25,9.75,5.21
"2022-05-19 01:00:00",12.94,7.51,3.76
"2022-05-19 02:00:00",15.13,6.53,3.18
"2022-05-19 03:00:00",8.98,7.69,3.48
"2022-05-19 04:00:00",11.6,10.38,4.05
"2022-05-19 05:00:00",8.88,8.88,3.96
"2022-05-19 06:00:00",30.78,10.66,4.65
"2022-05-19 07:00:00",30.13,13.99,5.66
"2022-05-19 08:00:00",27.87,16.87,6.4
"2022-05-19 09:00:00",24.38,20.1,7.59
"2022-05-19 10:00:00",28.12,19.6,7.6
"2022-05-19 11:00:00",29.44,17.64,6.42
"2022-05-19 12:00:00",18.78,18.2,6.9
"2022-05-19 13:00:00",27.1,23.6,11.61
"2022-05-19 14:00:00",18.17,25.99,15.68
"2022-05-19 15:00:00",21.86,23.23,12.52
"2022-05-19 16:00:00",21.28,15.79,5.43
"2022-05-19 17:00:00",19.93,16.43,4.94
"2022-05-19 18:00:00",21.44,14.74,4.45
"2022-05-19 19:00:00",17.76,10.7,3.78
"2022-05-19 20:00:00",15,8.4,3.66
"2022-05-19 21:00:00",12.21,8.68,3.79
"2022-05-19 22:00:00",10.94,8.26,3.78
"2022-05-19 23:00:00",11.69,8.14,4.03
"2022-05-20 00:00:00",10.09,8.32,4
"2022-05-20 01:00:00",9.65,10.31,5.65
"2022-05-20 02:00:00",5.93,9.5,4.85
"2022-05-20 03:00:00",5.41,8.41,4.14
"2022-05-20 04:00:00",5.91,7.19,3.48
"2022-05-20 05:00:00",7.03,7.31,3.55
"2022-05-20 06:00:00",16.51,8.41,3.71
"2022-05-20 07:00:00",28.15,8.26,3.77
"2022-05-20 08:00:00",32.68,12.27,4.6
"2022-05-20 09:00:00",29.48,18.57,6.25
"2022-05-20 10:00:00",27.07,26.75,8.17
"2022-05-20 11:00:00",21.15,28.47,15.38
"2022-05-20 12:00:00",21.17,35.42,20.3
"2022-05-20 13:00:00",22.91,20.12,5.95
"2022-05-20 14:00:00",26.29,8.91,3.51
"2022-05-20 15:00:00",26.46,11.86,2.91
"2022-05-20 16:00:00",35,8.91,3.21
"2022-05-20 17:00:00",34.12,11.41,3.51
"2022-05-20 18:00:00",26.42,11.56,3.97
"2022-05-20 19:00:00",26.42,11.31,4.01
"2022-05-20 20:00:00",27.06,12.91,4.3
"2022-05-20 21:00:00",21.09,8.5,3.78
"2022-05-20 22:00:00",18.89,10.11,4.94
"2022-05-20 23:00:00",20.25,10.56,4.86
"2022-05-21 00:00:00",29.06,9.22,4.85
"2022-05-21 01:00:00",24.15,9.27,4.62
"2022-05-21 02:00:00",12.18,9.09,4.63
"2022-05-21 03:00:00",12.65,8.39,4.21
"2022-05-21 04:00:00",18.1,9.43,4.81
"2022-05-21 05:00:00",9.17,10.16,5.29
"2022-05-21 06:00:00",9.57,10.68,5.3
"2022-05-21 07:00:00",21.23,12.3,5.81
"2022-05-21 08:00:00",20.72,13.74,6.33
"2022-05-21 09:00:00",24.64,17.16,7.08
"2022-05-21 10:00:00",23.13,21.46,7.55
"2022-05-21 11:00:00",23.65,13.58,6.13
"2022-05-21 12:00:00",25.33,17.24,6.26
"2022-05-21 13:00:00",27.47,16.63,5.95
"2022-05-21 14:00:00",20.56,9.82,4.08
"2022-05-21 15:00:00",24.16,8.15,3.88
"2022-05-21 16:00:00",24.21,10.1,4.37
"2022-05-21 17:00:00",19.92,9.56,5.19
"2022-05-21 18:00:00",22.41,10.33,5.49
"2022-05-21 19:00:00",19.9,10.31,5.55
"2022-05-21 20:00:00",17.15,10.75,5.56
"2022-05-21 21:00:00",15.18,8.72,4.42
"2022-05-21 22:00:00",19.18,6.54,3.83
"2022-05-21 23:00:00",21.58,6.52,3.56
"2022-05-22 00:00:00",19.89,5.34,3.29
"2022-05-22 01:00:00",18.84,6.14,3.83
"2022-05-22 02:00:00",16.51,5.61,3.87
"2022-05-22 03:00:00",17.89,5.09,3.34
"2022-05-22 04:00:00",13.62,4.74,2.87
"2022-05-22 05:00:00",15.43,4.04,2.63
"2022-05-22 06:00:00",9.22,3.34,2.41
"2022-05-22 07:00:00",10.97,2.85,1.49
"2022-05-22 08:00:00",16.53,2.22,1
"2022-05-22 09:00:00",19.1,1.77,0.87
"2022-05-22 10:00:00",19.63,3.81,1.5
"2022-05-22 11:00:00",28.27,8.06,4.33
"2022-05-22 12:00:00",23.28,6.07,3.2
"2022-05-22 13:00:00",28.29,7.9,3.62
"2022-05-22 14:00:00",22.27,7.6,4
"2022-05-22 15:00:00",22.48,9.49,4.2
"2022-05-22 16:00:00",21.3,9.66,4.53
"2022-05-22 17:00:00",16.22,8.23,4.26
"2022-05-22 18:00:00",20.67,6.21,2.51
"2022-05-22 19:00:00",21.34,4.77,2.16
"2022-05-22 20:00:00",23.68,3.61,1.77
"2022-05-22 21:00:00",16.37,5.13,2.84
"2022-05-22 22:00:00",25.44,6.1,3.28
"2022-05-22 23:00:00",29.53,7.8,4.3
"2022-05-23 00:00:00",23.6,7.36,3.95
"2022-05-23 01:00:00",21.54,7.54,3.42
"2022-05-23 02:00:00",13.27,8.1,3.48
"2022-05-23 03:00:00",6.09,4.9,2.65
"2022-05-23 04:00:00",5.94,5.65,3.11
"2022-05-23 05:00:00",6.51,5.2,3.24
"2022-05-23 06:00:00",16.34,4.08,2.68
"2022-05-23 07:00:00",48.55,5.87,3.08
"2022-05-23 08:00:00",45.47,9.81,3.98
"2022-05-23 09:00:00",49.68,9.8,4.16
"2022-05-23 10:00:00",51.89,9.48,3.66
"2022-05-23 11:00:00",45.08,9.51,3.59
"2022-05-23 12:00:00",40.23,39.03,7.47
"2022-05-23 13:00:00",38.92,17.17,3.77
"2022-05-23 14:00:00",37.36,8.27,2.52
"2022-05-23 15:00:00",42.23,7.05,2.66
"2022-05-23 16:00:00",39.51,7.49,2.21
"2022-05-23 17:00:00",45.18,6.18,2.06
"2022-05-23 18:00:00",52.18,8.5,2.36
"2022-05-23 19:00:00",46.26,8.63,2.44
"2022-05-23 20:00:00",34.87,7.49,2.11
"2022-05-23 21:00:00",37.43,7.04,2.25
"2022-05-23 22:00:00",44.7,5.67,2.17
"2022-05-23 23:00:00",39.6,7.18,2.18
"2022-05-24 00:00:00",24.16,5.47,2.13
"2022-05-24 01:00:00",16.69,5.55,2.61
"2022-05-24 02:00:00",10.32,5.31,2.24
"2022-05-24 03:00:00",10.89,4.61,2.12
"2022-05-24 04:00:00",7.41,4.35,2.12
"2022-05-24 05:00:00",6.96,4.21,2
"2022-05-24 06:00:00",21.7,5.4,2.26
"2022-05-24 07:00:00",35.92,7.37,2.93
"2022-05-24 08:00:00",43.35,9.27,3.9
"2022-05-24 09:00:00",36.83,11.29,3.42
"2022-05-24 10:00:00",38.57,10.03,2.67
"2022-05-24 11:00:00",38.03,10.03,2.55
"2022-05-24 12:00:00",45.79,10.79,2.74
"2022-05-24 13:00:00",38.62,12.79,2.96
"2022-05-24 14:00:00",33.4,14.82,3.88
"2022-05-24 15:00:00",47.73,11.34,2.92
"2022-05-24 16:00:00",45.52,9.73,2.79
"2022-05-24 17:00:00",40.98,12.05,2.94
"2022-05-24 18:00:00",52.58,13.53,3.74
"2022-05-24 19:00:00",47.24,10.98,2.98
"2022-05-24 20:00:00",33.64,12.22,2.86
"2022-05-24 21:00:00",24.48,14.72,3.35
"2022-05-24 22:00:00",24.74,9.49,3.12
"2022-05-24 23:00:00",27.5,11.5,4.2
"2022-05-25 00:00:00",23.86,19.39,5.18
"2022-05-25 01:00:00",17.99,24.53,5.74
"2022-05-25 02:00:00",5.8,7.31,3.13
"2022-05-25 03:00:00",12.31,4.54,2.21
"2022-05-25 04:00:00",6.99,2.86,1.57
