"Date and Time","NO<sub>2</sub>","SO<sub>2</sub>","PM<sub>10</sub>","PM<sub>2.5</sub>"
"2022-11-23 10:00:00",12.24,-0.32,11.59,5.6
"2022-11-23 11:00:00",10.05,0.89,9.43,4.18
"2022-11-23 12:00:00",10.79,0.61,12.6,4.12
"2022-11-23 13:00:00",12.41,0.56,17.37,4.69
"2022-11-23 14:00:00",10.04,1.39,18.02,5.35
"2022-11-23 15:00:00",9.09,1.24,14.93,4.59
"2022-11-23 16:00:00",10.36,0.38,18.51,6.51
"2022-11-23 17:00:00",15.78,-0.61,10.06,4.85
"2022-11-23 18:00:00",12.88,-0.63,8.14,5.7
"2022-11-23 19:00:00",17.4,-0.1,9.66,6.68
"2022-11-23 20:00:00",7.98,0.09,10.33,6.9
"2022-11-23 21:00:00",7.25,0.21,8.02,5.64
"2022-11-23 22:00:00",7.08,0.12,7.36,5.01
"2022-11-23 23:00:00",3.97,-0.06,7.86,5.26
"2022-11-24 00:00:00",3.35,-0.07,9.36,5.46
"2022-11-24 01:00:00",2.24,0,9.81,5.84
"2022-11-24 02:00:00",1.3,-0.01,10.7,6.21
"2022-11-24 03:00:00",1.21,0.07,9.94,6.03
"2022-11-24 04:00:00",1.27,0,12.16,6.97
"2022-11-24 05:00:00",1.63,0.1,15.97,8.5
"2022-11-24 06:00:00",2.95,0.13,18.12,9.91
"2022-11-24 07:00:00",23.8,0.41,24.69,12.35
"2022-11-24 08:00:00",28.44,0.58,18.43,10.22
"2022-11-24 09:00:00",15.49,0.18,13.39,7.07
"2022-11-24 10:00:00",12.26,0,5.26,2.47
"2022-11-24 11:00:00",12.29,0.04,12.77,6.48
"2022-11-24 12:00:00",9.04,0.29,17.33,9.75
"2022-11-24 13:00:00",31,1.52,23.98,9.62
"2022-11-24 14:00:00",16.74,0.99,22.97,9.62
"2022-11-24 15:00:00",15.39,0.45,24.75,9.76
"2022-11-24 16:00:00",15.52,-0.22,21.51,8.13
"2022-11-24 17:00:00",26.12,-0.91,10.44,6.48
"2022-11-24 18:00:00",19.08,-0.22,11.58,6.87
"2022-11-24 19:00:00",16.16,0.06,8.6,5.52
"2022-11-24 20:00:00",20.28,-0.04,7.48,6.33
"2022-11-24 21:00:00",13.01,-0.08,8.98,6.26
"2022-11-24 22:00:00",10.11,-0.1,6.62,5.15
"2022-11-24 23:00:00",9.4,-0.34,4.96,3.61
"2022-11-25 00:00:00",6.89,-0.34,7.35,3.57
"2022-11-25 01:00:00",4,-0.37,7.96,3.75
"2022-11-25 02:00:00",2.97,-0.32,8.58,4.5
"2022-11-25 03:00:00",2.37,-0.44,8.27,4.22
"2022-11-25 04:00:00",2.11,-0.34,8.93,4.63
"2022-11-25 05:00:00",1.76,-0.37,8.77,4.69
"2022-11-25 06:00:00",2.04,-0.52,8.82,4.63
"2022-11-25 07:00:00",4.12,-0.51,9.2,4.73
"2022-11-25 08:00:00",18.18,-0.26,11.04,5.36
"2022-11-25 09:00:00",11.46,-0.41,11.74,5.85
"2022-11-25 10:00:00",13.13,0.14,13.37,6.15
"2022-11-25 11:00:00",10.8,0.2,13.64,5.93
"2022-11-25 12:00:00",13.33,-0.13,16.8,6.67
"2022-11-25 13:00:00",12.79,-0.22,20.28,6.93
"2022-11-25 14:00:00",13.63,0.22,18.89,6.88
"2022-11-25 15:00:00",17.35,-0.52,16.88,7.03
"2022-11-25 16:00:00",13.87,-1.12,23.17,8.58
"2022-11-25 17:00:00",13.15,-1.1,17.13,8.5
"2022-11-25 18:00:00",12.08,-0.21,15.37,8.47
"2022-11-25 19:00:00",12.92,0.7,16.96,10.06
"2022-11-25 20:00:00",11.66,0.95,18.48,10.91
"2022-11-25 21:00:00",7.02,0.91,16.19,9.64
"2022-11-25 22:00:00",5.2,0.92,14.83,8.65
"2022-11-25 23:00:00",4.28,0.26,15.21,8.49
"2022-11-26 00:00:00",3.75,-0.03,13.16,7.3
"2022-11-26 01:00:00",3.14,-0.18,11.72,6.76
"2022-11-26 02:00:00",2.89,-0.44,11.12,5.87
"2022-11-26 03:00:00",2.2,-0.5,10.3,5.45
"2022-11-26 04:00:00",3.16,-0.43,13.92,6.49
"2022-11-26 05:00:00",1.69,-0.51,5.54,3.13
"2022-11-26 06:00:00",1.82,-0.82,3.6,2.33
"2022-11-26 07:00:00",2.73,-0.85,5.18,3.13
"2022-11-26 08:00:00",3.37,-0.77,8.38,5.4
"2022-11-26 09:00:00",6.02,-0.46,5.44,3.47
"2022-11-26 10:00:00",7.03,-0.32,4.56,2.54
"2022-11-26 11:00:00",7.27,-0.49,5.63,2.64
"2022-11-26 12:00:00",5.81,-0.55,3.59,1.54
"2022-11-26 13:00:00",6.33,-0.69,4.23,1.85
"2022-11-26 14:00:00",6.19,-0.68,4.62,1.78
"2022-11-26 15:00:00",8.16,-0.48,2.69,1.1
"2022-11-26 16:00:00",8.19,-0.48,2.17,0.93
"2022-11-26 17:00:00",8.14,-0.53,3.96,1.63
"2022-11-26 18:00:00",9.14,-0.53,2.44,1.43
"2022-11-26 19:00:00",8.16,-0.56,6.34,2.86
"2022-11-26 20:00:00",8.91,-0.35,5.42,2.61
"2022-11-26 21:00:00",3.68,-0.24,2.05,1.54
"2022-11-26 22:00:00",4.12,-0.38,3.58,2.64
"2022-11-26 23:00:00",3.75,-0.61,10.64,6.18
"2022-11-27 00:00:00",3.69,-0.83,17.01,9.91
"2022-11-27 01:00:00",2.56,-0.82,21.56,12.09
"2022-11-27 02:00:00",2.35,-0.85,22.43,12.65
"2022-11-27 03:00:00",2.08,-0.81,21.04,11.74
"2022-11-27 04:00:00",1.5,-0.89,19.82,11.08
"2022-11-27 05:00:00",1.55,-0.76,21.63,11.14
"2022-11-27 06:00:00",1.63,-0.77,21.69,11.28
"2022-11-27 07:00:00",2.62,-0.64,21.35,10.93
"2022-11-27 08:00:00",2.88,-0.71,19.76,10.56
"2022-11-27 09:00:00",5.48,-0.61,18.87,10.07
"2022-11-27 10:00:00",2.75,-0.5,18.25,9.3
"2022-11-27 11:00:00",4.15,-0.05,18.68,8.73
"2022-11-27 12:00:00",4.53,-0.26,12.65,6.93
"2022-11-27 13:00:00",6.91,-0.71,9.22,5.26
"2022-11-27 14:00:00",7.74,-0.11,5.55,3.13
"2022-11-27 15:00:00",6.55,-0.18,7,3.05
"2022-11-27 16:00:00",7.02,-0.45,9.88,4.57
"2022-11-27 17:00:00",9.63,-1.42,9.12,5.49
"2022-11-27 18:00:00",7.24,-0.96,10.63,6.89
"2022-11-27 19:00:00",7.41,-0.41,12.69,7.91
"2022-11-27 20:00:00",7.82,-0.5,4.89,3.96
"2022-11-27 21:00:00",5.06,-0.57,4.7,3.09
"2022-11-27 22:00:00",4.87,-0.46,9.44,5.97
"2022-11-27 23:00:00",4.92,-0.31,12.16,7.04
"2022-11-28 00:00:00",3.02,-0.23,10.23,5.96
"2022-11-28 01:00:00",2.33,-0.49,9.87,5.45
"2022-11-28 02:00:00",1.5,-0.31,10.16,5.22
"2022-11-28 03:00:00",1.9,-0.53,12.92,6.3
"2022-11-28 04:00:00",2.2,-0.43,12.84,5.81
"2022-11-28 05:00:00",4.84,-0.44,9.66,4.87
"2022-11-28 06:00:00",3.41,-0.47,7.5,4.13
"2022-11-28 07:00:00",9.2,-0.5,6,3.06
"2022-11-28 08:00:00",19,-0.52,7.57,3.3
"2022-11-28 09:00:00",28.24,-0.38,8.74,3.5
"2022-11-28 10:00:00",34.96,-0.25,7.6,3.54
"2022-11-28 11:00:00",32.73,-0.36,7.13,3.9
"2022-11-28 12:00:00",24.72,-0.17,7.52,2.79
"2022-11-28 13:00:00",28.57,-0.11,7.04,2.25
"2022-11-28 14:00:00",32.12,-0.92,10.76,3.15
"2022-11-28 15:00:00",34.1,-0.21,15.4,4.39
"2022-11-28 16:00:00",43.35,-0.18,20.25,6.74
"2022-11-28 17:00:00",50.36,-0.75,17.38,9.1
"2022-11-28 18:00:00",52.17,-0.48,14.24,9.54
"2022-11-28 19:00:00",58.8,0.1,20.98,13.44
"2022-11-28 20:00:00",48.56,-0.63,17.51,12.23
"2022-11-28 21:00:00",38.94,-0.82,19.75,14.5
"2022-11-28 22:00:00",37.1,-0.86,22.28,16.47
"2022-11-28 23:00:00",24.81,-0.88,18.52,13.84
"2022-11-29 00:00:00",19.6,-0.64,14.29,11.43
"2022-11-29 01:00:00",11.85,-0.73,14.56,11.69
"2022-11-29 02:00:00",9.73,-0.72,13.66,10.68
"2022-11-29 03:00:00",10.38,-0.87,10.46,7.87
"2022-11-29 04:00:00",7.65,-0.96,8.55,5.74
"2022-11-29 05:00:00",9.34,-0.96,8.19,5.09
"2022-11-29 06:00:00",13.25,-0.62,8.26,4.71
"2022-11-29 07:00:00",32.33,0.13,8.46,5.18
"2022-11-29 08:00:00",51.21,2.23,9.85,6
"2022-11-29 09:00:00",61.05,4.8,23.67,8.48
"2022-11-29 10:00:00",76.06,5.53,33.87,10.78
"2022-11-29 11:00:00",76.71,7.73,38.81,12.77
"2022-11-29 12:00:00",74.59,6.87,39.56,15.92
"2022-11-29 13:00:00",55.52,1.57,35.58,8.06
"2022-11-29 14:00:00",42.86,0.74,72.61,10.61
"2022-11-29 15:00:00",44.22,0.58,136.75,19.01
"2022-11-29 16:00:00",48.16,-0.19,42.23,9.67
"2022-11-29 17:00:00",60.3,0.31,53.95,12.18
"2022-11-29 18:00:00",53.02,-0.64,63.46,25.22
"2022-11-29 19:00:00",60.05,0.85,113.22,28.4
"2022-11-29 20:00:00",55.51,0.39,60.13,24.91
"2022-11-29 21:00:00",41.86,-0.6,45.77,23.14
"2022-11-29 22:00:00",49.13,-0.49,39.23,25.77
"2022-11-29 23:00:00",26.72,-0.6,19.38,12.48
"2022-11-30 00:00:00",11.26,-0.39,11.35,6.14
"2022-11-30 01:00:00",13.18,-0.58,11.8,7
"2022-11-30 02:00:00",13.53,-0.89,10.82,7.63
"2022-11-30 03:00:00",14.22,-0.87,14.48,7.79
"2022-11-30 04:00:00",6.04,-0.89,11.08,6.04
"2022-11-30 05:00:00",8.67,-0.89,10.24,5.79
"2022-11-30 06:00:00",12.79,-0.57,13.7,8.23
"2022-11-30 07:00:00",17.67,-0.37,11.42,6.85
"2022-11-30 08:00:00",39.24,0.16,13.55,7.33
"2022-11-30 09:00:00",36.36,-0.39,11.67,6.82
"2022-11-30 10:00:00",23.15,-0.41,11.15,6.25
"2022-11-30 11:00:00",20.68,-0.29,10.86,5.05
"2022-11-30 12:00:00",23.69,-0.41,19.02,5.89
"2022-11-30 13:00:00",31.55,-0.13,29.76,7.04
"2022-11-30 14:00:00",22.15,-0.48,35.6,7.29
"2022-11-30 15:00:00",23.82,-0.52,66.48,11.8
"2022-11-30 16:00:00",22.43,-0.9,36.09,8.86
"2022-11-30 17:00:00",31.98,-0.63,55.68,11.15
"2022-11-30 18:00:00",28.54,-0.86,31.3,8.95
"2022-11-30 19:00:00",34.11,-0.76,12.05,6.39
"2022-11-30 20:00:00",20.71,-0.92,16.68,6.42
"2022-11-30 21:00:00",33.82,-0.76,43.28,13.47
"2022-11-30 22:00:00",30.73,-0.83,26.98,10.22
"2022-11-30 23:00:00",29.52,-0.73,31.7,12
"2022-12-01 00:00:00",27.99,-0.98,29.49,13.17
"2022-12-01 01:00:00",37.31,-0.6,20.94,12.12
"2022-12-01 02:00:00",45.17,-0.27,21.39,16.19
"2022-12-01 03:00:00",34.34,-0.78,14.91,8.39
"2022-12-01 04:00:00",35.73,-0.69,12.81,8.53
"2022-12-01 05:00:00",40.97,-0.37,27.28,12.73
"2022-12-01 06:00:00",44.73,1.31,79.43,21.47
"2022-12-01 07:00:00",42.74,1.4,77.07,19.57
"2022-12-01 08:00:00",46.83,0.65,27.74,11.87
"2022-12-01 09:00:00",55.16,1.7,41.72,14
"2022-12-01 10:00:00",60.72,3.93,142.32,30.02
"2022-12-01 11:00:00",60.29,2.86,118.93,23.09
"2022-12-01 12:00:00",56.56,1.85,106.87,22.44
"2022-12-01 13:00:00",30.17,0.61,29.41,10.26
"2022-12-01 14:00:00",23.65,1.05,27.55,7.71
"2022-12-01 15:00:00",31.88,1.12,54.04,11.62
"2022-12-01 16:00:00",40.17,0.82,67.51,12.51
"2022-12-01 17:00:00",51.02,-0.43,149.16,24.5
"2022-12-01 18:00:00",59.52,-0.33,59.05,16.12
"2022-12-01 19:00:00",45.92,0.05,35.28,17.21
"2022-12-01 20:00:00",40.23,0.37,42.71,15.54
"2022-12-01 21:00:00",41.42,0.42,91.09,21.83
"2022-12-01 22:00:00",37.2,-0.25,52.44,21.95
"2022-12-01 23:00:00",23.19,-0.38,34.48,13.9
"2022-12-02 00:00:00",25.75,-0.61,50.93,16.7
"2022-12-02 01:00:00",28.96,-0.53,40.29,16.51
"2022-12-02 02:00:00",18.06,-0.71,19.04,10.82
"2022-12-02 03:00:00",14.42,-0.87,14.77,8.64
"2022-12-02 04:00:00",11.03,-0.95,8.58,5.63
"2022-12-02 05:00:00",21.54,-0.77,59.23,12.59
"2022-12-02 06:00:00",41.69,0.15,163.3,31.07
"2022-12-02 07:00:00",40.82,1.18,274.93,49.74
"2022-12-02 08:00:00",48.55,1.07,161.06,28.2
"2022-12-02 09:00:00",61.58,4.72,192.81,33.84
"2022-12-02 10:00:00",64.34,7.1,285.12,56.07
"2022-12-02 11:00:00",82.28,10.36,258.75,56.5
"2022-12-02 12:00:00",62.09,4.28,310.56,48.01
"2022-12-02 13:00:00",48.41,1.04,71.5,13.78
"2022-12-02 14:00:00",53.35,1.72,220.75,37.28
"2022-12-02 15:00:00",55.84,1.03,206.54,33.48
"2022-12-02 16:00:00",61.64,0.45,57.03,15.05
"2022-12-02 17:00:00",50.61,-0.84,33.14,12.13
"2022-12-02 18:00:00",49.16,-0.69,42.28,14.97
"2022-12-02 19:00:00",46.68,-0.19,18.27,11.24
"2022-12-02 20:00:00",58.28,1.75,26.83,14.85
"2022-12-02 21:00:00",49.18,2.04,20.48,13.37
"2022-12-02 22:00:00",49.27,2.69,15.5,9.71
"2022-12-02 23:00:00",49.35,2.25,10.54,5.92
"2022-12-03 00:00:00",48.25,2.32,15.62,7.19
"2022-12-03 01:00:00",9.9,0.53,13.97,5.6
"2022-12-03 02:00:00",13.42,-0.06,13.07,6.1
"2022-12-03 03:00:00",31.31,0.42,14.98,6.99
"2022-12-03 04:00:00",12.13,-0.4,13.91,5.95
"2022-12-03 05:00:00",7.93,-0.48,10.65,4.45
"2022-12-03 06:00:00",10,0.02,18.23,6.14
"2022-12-03 07:00:00",14.14,0.99,29.09,7.84
"2022-12-03 08:00:00",13.77,1.56,19.12,5.3
"2022-12-03 09:00:00",21.57,2.48,48.24,8.84
"2022-12-03 10:00:00",21,2.01,21.42,5.25
"2022-12-03 11:00:00",17.04,1.45,30.12,7.09
"2022-12-03 12:00:00",17.52,3.78,30.15,5.97
"2022-12-03 13:00:00",14.83,3.13,21.53,4.58
"2022-12-03 14:00:00",15.8,0.72,10,3.05
"2022-12-03 15:00:00",15.71,2.61,17.36,4.4
"2022-12-03 16:00:00",18.2,0.27,11.18,3.77
"2022-12-03 17:00:00",15.97,-0.44,14.04,3.75
"2022-12-03 18:00:00",29.13,0.22,9.2,3.54
"2022-12-03 19:00:00",19.48,-0.55,6.93,2.98
"2022-12-03 20:00:00",19.46,-0.29,9.05,3.5
"2022-12-03 21:00:00",26.46,0.87,9.23,4.64
"2022-12-03 22:00:00",25.68,0.71,6.68,3.54
"2022-12-03 23:00:00",12.11,0.91,7.09,3.12
"2022-12-04 00:00:00",11.9,2.17,5.77,2.91
"2022-12-04 01:00:00",9.86,1.56,7.87,3.15
"2022-12-04 02:00:00",10.04,1.28,8.6,3.59
"2022-12-04 03:00:00",7.44,1,8.56,3.78
"2022-12-04 04:00:00",7.13,0.81,9.66,3.66
"2022-12-04 05:00:00",5.02,0.41,10.01,4.04
"2022-12-04 06:00:00",9.53,0.37,12.18,4.79
"2022-12-04 07:00:00",16.62,0.2,6.67,2.87
"2022-12-04 08:00:00",30.62,-0.17,6.6,3.14
"2022-12-04 09:00:00",42.36,-0.07,12.95,5.84
"2022-12-04 10:00:00",27.49,-0.23,8.4,3.52
"2022-12-04 11:00:00",27.34,0.14,9.52,3.92
"2022-12-04 12:00:00",24.71,0.05,8.7,3.63
"2022-12-04 13:00:00",28.74,0.26,16.04,5.73
"2022-12-04 14:00:00",18.54,-0.33,13.99,4.95
"2022-12-04 15:00:00",13.13,0.05,9.84,3.72
"2022-12-04 16:00:00",12.58,-0.33,11.62,3.9
"2022-12-04 17:00:00",13.26,-0.48,11.6,4.76
"2022-12-04 18:00:00",16.33,-0.7,10.42,4.08
"2022-12-04 19:00:00",7.77,-0.61,9.29,3.44
"2022-12-04 20:00:00",7.9,-0.3,9.07,3.88
"2022-12-04 21:00:00",17.64,-0.31,11.77,4.77
"2022-12-04 22:00:00",17.17,-0.7,12.45,5.46
"2022-12-04 23:00:00",9.64,0,11.1,4.73
"2022-12-05 00:00:00",9.42,0.32,12.58,6.73
"2022-12-05 01:00:00",7.07,0.19,14.24,7.65
"2022-12-05 02:00:00",8.27,-0.62,10.71,5.64
"2022-12-05 03:00:00",13.56,-0.45,10.68,5.17
"2022-12-05 04:00:00",6.77,-0.65,11.67,5.73
"2022-12-05 05:00:00",12.64,-0.73,13.15,5.81
"2022-12-05 06:00:00",32.89,0.21,13.16,5.38
"2022-12-05 07:00:00",27.87,0.11,12.73,5.08
"2022-12-05 08:00:00",31.51,0.51,12.5,4.66
"2022-12-05 09:00:00",28.81,0.3,13.81,5.48
"2022-12-05 10:00:00",29.66,0.5,11.57,4.15
"2022-12-05 11:00:00",33.1,1.36,9.26,3.83
"2022-12-05 12:00:00",31.34,1.12,14.82,5.54
"2022-12-05 13:00:00",36.6,1.06,15.24,6.37
"2022-12-05 14:00:00",30.22,0.92,12.66,4.69
"2022-12-05 15:00:00",29.04,0.44,18.05,5.6
"2022-12-05 16:00:00",37.84,1.02,14.17,5.52
"2022-12-05 17:00:00",40.2,0.81,15.33,6.27
"2022-12-05 18:00:00",28.94,0.92,12.77,4.89
"2022-12-05 19:00:00",28.85,0.97,11.26,4.42
"2022-12-05 20:00:00",19.39,0.44,11.22,4.18
"2022-12-05 21:00:00",16.32,-0.49,9.93,3.81
"2022-12-05 22:00:00",13.77,-0.46,10.33,3.48
"2022-12-05 23:00:00",32.54,-0.08,6.32,3.37
"2022-12-06 00:00:00",32.33,-0.2,7.41,3.05
"2022-12-06 01:00:00",30.87,-0.04,7.93,3.21
"2022-12-06 02:00:00",24.64,-0.31,7.81,2.48
"2022-12-06 03:00:00",16.05,-0.55,7.18,2.4
"2022-12-06 04:00:00",30.45,-0.28,8.56,3.25
"2022-12-06 05:00:00",41.88,0.31,7.11,2.86
"2022-12-06 06:00:00",49.48,1.38,5.25,2.37
"2022-12-06 07:00:00",52.89,1.68,4.79,2.03
"2022-12-06 08:00:00",59.89,1.41,6.19,3.09
"2022-12-06 09:00:00",63.19,3.29,9.09,5.08
"2022-12-06 10:00:00",66.69,4.66,12.6,4.62
"2022-12-06 11:00:00",61.18,4.84,14.98,5.03
"2022-12-06 12:00:00",43.12,2.16,7.65,2.54
"2022-12-06 13:00:00",41.08,0.69,9.12,3.4
"2022-12-06 14:00:00",51.32,0.26,11.53,4.28
"2022-12-06 15:00:00",52.58,0.03,7.77,3.36
"2022-12-06 16:00:00",44.73,-0.26,6.1,2.61
"2022-12-06 17:00:00",55.48,-0.26,9.72,5.6
"2022-12-06 18:00:00",55.02,0.39,9.9,6.72
"2022-12-06 19:00:00",54.74,0.75,14.96,11.46
"2022-12-06 20:00:00",51.79,-0.03,15.6,12.44
"2022-12-06 21:00:00",49.27,0.14,13.22,10.3
"2022-12-06 22:00:00",40.61,-0.42,14.26,10
"2022-12-06 23:00:00",26.7,-0.9,11.54,8.47
"2022-12-07 00:00:00",26.82,-0.76,11.32,8.99
"2022-12-07 01:00:00",19.79,-0.73,9.42,7.22
"2022-12-07 02:00:00",22.21,-0.68,10.36,8.5
"2022-12-07 03:00:00",21.41,-0.72,10.01,7.91
"2022-12-07 04:00:00",19.07,-0.89,9.58,7.72
"2022-12-07 05:00:00",16.5,-0.81,10.85,8.92
"2022-12-07 06:00:00",16.27,-0.73,10.12,8.26
"2022-12-07 07:00:00",26.05,-0.71,9.69,6.97
"2022-12-07 08:00:00",41.58,-0.55,10.43,6.99
"2022-12-07 09:00:00",49.93,0.03,13.17,7.43
"2022-12-07 10:00:00",51.23,0.75,14.44,7.5
"2022-12-07 11:00:00",48.26,0.92,16.27,7.55
"2022-12-07 12:00:00",44.42,1,15.2,7.56
"2022-12-07 13:00:00",43.58,0.96,15.57,8.35
"2022-12-07 14:00:00",42.39,2.28,11.58,4.42
"2022-12-07 15:00:00",37.95,1.44,12.35,4.8
"2022-12-07 16:00:00",45.74,0.05,14.42,5.33
"2022-12-07 17:00:00",46.8,-1.11,11.9,6.68
"2022-12-07 18:00:00",49.78,-1.09,14.97,10.29
"2022-12-07 19:00:00",52.94,-0.59,16.25,13.21
"2022-12-07 20:00:00",47.98,-0.44,16.01,13.21
"2022-12-07 21:00:00",47.42,-0.55,20.18,17.63
"2022-12-07 22:00:00",44.65,-0.64,21.11,17.85
"2022-12-07 23:00:00",39.34,-0.5,18.32,15.26
"2022-12-08 00:00:00",29.08,-0.63,16.34,13.95
"2022-12-08 01:00:00",25.11,-0.72,13.44,11.64
"2022-12-08 02:00:00",18.42,-0.79,10.12,8.58
"2022-12-08 03:00:00",13.45,-0.85,8.3,6.53
"2022-12-08 04:00:00",15.47,-0.66,9.36,7.27
"2022-12-08 05:00:00",13.25,-0.51,8.66,6.87
"2022-12-08 06:00:00",14.01,-0.4,8.12,6.16
"2022-12-08 07:00:00",18.66,-0.55,7.98,5.61
"2022-12-08 08:00:00",35.48,-0.08,8.91,5.66
"2022-12-08 09:00:00",44.34,-0.19,9.66,6.03
"2022-12-08 10:00:00",44.72,0.19,10.62,6.57
"2022-12-08 11:00:00",39.2,1.01,11.25,6.56
"2022-12-08 12:00:00",36.9,0.83,12.08,7.48
"2022-12-08 13:00:00",35.29,0.51,11.58,6.26
"2022-12-08 14:00:00",35.7,0.6,78.28,10.76
"2022-12-08 15:00:00",43.69,0.59,335.46,85.23
"2022-12-08 16:00:00",46.99,0.87,13.59,5.34
"2022-12-08 17:00:00",45.67,-1.04,12.97,7.17
"2022-12-08 18:00:00",52.4,-0.55,14.85,9.94
"2022-12-08 19:00:00",57.91,0.11,16.28,11.1
"2022-12-08 20:00:00",50.5,-0.33,15.24,12.22
"2022-12-08 21:00:00",60.71,0.47,29.99,25.64
"2022-12-08 22:00:00",54.9,0.27,25.53,22.31
"2022-12-08 23:00:00",50.03,-0.18,21.85,19.98
"2022-12-09 00:00:00",45.57,-0.25,17.98,16.38
"2022-12-09 01:00:00",39.78,-0.34,15.81,14.58
"2022-12-09 02:00:00",31.58,-0.26,13.36,12.2
"2022-12-09 03:00:00",18.17,-0.31,11.86,10.68
"2022-12-09 04:00:00",16.09,-0.41,11.3,9.21
"2022-12-09 05:00:00",15.79,-0.46,11.38,8.85
"2022-12-09 06:00:00",21.38,-0.3,12.08,9.28
"2022-12-09 07:00:00",28.78,-0.41,11.66,9.44
"2022-12-09 08:00:00",44.52,0.22,12.03,8.39
"2022-12-09 09:00:00",49.83,0.78,12,8.74
"2022-12-09 10:00:00",44.61,0.46,11.74,8.41
"2022-12-09 11:00:00",38.25,0.83,10.98,8.66
"2022-12-09 12:00:00",38.02,0.6,14.04,9.14
"2022-12-09 13:00:00",35.33,0.69,11.8,7.83
"2022-12-09 14:00:00",37.51,1.38,14.16,9.47
"2022-12-09 15:00:00",41.62,1.19,14.73,9.79
"2022-12-09 16:00:00",42.18,-0.03,15.55,12.12
"2022-12-09 17:00:00",46.31,-0.88,18.05,15.94
"2022-12-09 18:00:00",41.8,-0.87,20.42,18.95
"2022-12-09 19:00:00",35.85,-0.51,19.74,18.31
"2022-12-09 20:00:00",26.95,-0.17,16.84,15.46
"2022-12-09 21:00:00",22.4,-0.28,16.4,15.31
"2022-12-09 22:00:00",22.32,-0.2,12.84,12.04
"2022-12-09 23:00:00",21.47,-0.23,11.69,11.15
"2022-12-10 00:00:00",20.2,-0.37,9.71,9.01
"2022-12-10 01:00:00",20.87,-0.48,9.21,8.21
"2022-12-10 02:00:00",10.78,-0.48,7.97,7.28
"2022-12-10 03:00:00",12.59,-0.6,8.7,7.73
"2022-12-10 04:00:00",8.8,-0.3,9.38,8.33
"2022-12-10 05:00:00",10.79,-0.36,9.77,8.94
"2022-12-10 06:00:00",9.2,-0.22,10.21,8.79
"2022-12-10 07:00:00",9.9,-0.17,10.22,9.5
"2022-12-10 08:00:00",16.45,-0.27,9.43,8.13
"2022-12-10 09:00:00",17.17,-0.19,8.29,7.23
"2022-12-10 10:00:00",25.13,0.08,9.38,7.28
"2022-12-10 11:00:00",24.47,0.31,10.22,7.72
"2022-12-10 12:00:00",23.88,0.15,12.03,9.68
"2022-12-10 13:00:00",21.23,0.16,13.85,11.39
"2022-12-10 14:00:00",25,0.05,17.69,16
"2022-12-10 15:00:00",24.79,-0.3,18.13,16.57
"2022-12-10 16:00:00",25.65,-0.58,18.53,16.66
"2022-12-10 17:00:00",17.52,-0.7,14.22,13.7
"2022-12-10 18:00:00",25.52,-0.56,17.1,16.51
"2022-12-10 19:00:00",24.77,-0.47,16.13,15.52
"2022-12-10 20:00:00",23.42,-0.31,20.06,19.28
"2022-12-10 21:00:00",21.97,-0.33,20.2,19.35
"2022-12-10 22:00:00",23.82,-0.54,21.84,21.09
"2022-12-10 23:00:00",22.97,-0.26,23.03,22.06
"2022-12-11 00:00:00",18.75,-0.28,18.04,17.25
"2022-12-11 01:00:00",21.03,-0.29,16.64,16.04
"2022-12-11 02:00:00",23.31,-0.23,16.17,15.36
"2022-12-11 03:00:00",21.94,-0.31,12.47,11.91
"2022-12-11 04:00:00",16.24,-0.24,11.23,10.59
"2022-12-11 05:00:00",16.01,-0.33,11.01,10.01
"2022-12-11 06:00:00",14.86,-0.36,12.3,11.13
"2022-12-11 07:00:00",15.92,-0.52,9.81,8.89
"2022-12-11 08:00:00",22.53,-0.3,7.45,6.19
"2022-12-11 09:00:00",29.33,-0.19,6,4.48
"2022-12-11 10:00:00",35.79,0.1,5.22,4.16
"2022-12-11 11:00:00",28.43,0.09,6.62,5.54
"2022-12-11 12:00:00",26,-0.13,9.43,8.26
"2022-12-11 13:00:00",29.64,0.18,11.55,9.89
"2022-12-11 14:00:00",25.1,0.71,12.31,11.08
"2022-12-11 15:00:00",25.1,-0.4,14.54,13.6
"2022-12-11 16:00:00",25.72,-0.88,15.4,14.21
"2022-12-11 17:00:00",28.52,-0.63,18.84,17.66
"2022-12-11 18:00:00",29.94,-0.28,19.33,18.1
"2022-12-11 19:00:00",23.89,-0.39,20.22,19.21
"2022-12-11 20:00:00",23.26,-0.47,22.23,21.5
"2022-12-11 21:00:00",25.31,-0.46,19.12,18.35
"2022-12-11 22:00:00",20.79,-0.54,19.42,18.87
"2022-12-11 23:00:00",21.42,-0.35,22.36,21.79
"2022-12-12 00:00:00",20.9,-0.16,22.38,21.63
"2022-12-12 01:00:00",16.22,-0.2,17.74,17.08
"2022-12-12 02:00:00",13.98,-0.23,16.35,15.95
"2022-12-12 03:00:00",13.28,-0.31,14.54,14.08
"2022-12-12 04:00:00",11.21,-0.31,12.43,12.03
"2022-12-12 05:00:00",11.36,-0.44,11.07,10.8
"2022-12-12 06:00:00",14.18,-0.41,9.38,9.3
"2022-12-12 07:00:00",20.5,-0.21,7.54,7.37
"2022-12-12 08:00:00",37.31,0.39,7.74,7.56
"2022-12-12 09:00:00",46.53,1.94,14.9,12.91
