"Date and Time","PM<sub>10</sub>","PM<sub>2.5</sub>"
"2022-04-07 08:00:00",9.95,8.9
"2022-04-07 09:00:00",9.3,8.22
"2022-04-07 10:00:00",8.85,7.6
"2022-04-07 11:00:00",7.3,6.07
"2022-04-07 12:00:00",5.98,4.65
"2022-04-07 13:00:00",6.43,4.31
"2022-04-07 14:00:00",9.13,5.63
"2022-04-07 15:00:00",11.17,6.61
"2022-04-07 16:00:00",13.12,7.36
"2022-04-07 17:00:00",12.42,6.8
"2022-04-07 18:00:00",9.85,5.89
"2022-04-07 19:00:00",10.1,7.4
"2022-04-07 20:00:00",8.77,6.77
"2022-04-07 21:00:00",8.8,6.36
"2022-04-07 22:00:00",8.78,6.7
"2022-04-07 23:00:00",6.83,5.04
"2022-04-08 00:00:00",7.05,5.37
"2022-04-08 01:00:00",8.15,5.95
"2022-04-08 02:00:00",8.23,6.24
"2022-04-08 03:00:00",8.05,6.36
"2022-04-08 04:00:00",8.2,6.36
"2022-04-08 05:00:00",7.3,5.72
"2022-04-08 06:00:00",7.03,5.4
"2022-04-08 07:00:00",7.82,5.59
"2022-04-08 08:00:00",11.67,8.2
"2022-04-08 09:00:00",15.9,10.56
"2022-04-08 10:00:00",17.35,11.43
"2022-04-08 11:00:00",13.25,9.33
"2022-04-08 12:00:00",11.45,8.11
"2022-04-08 13:00:00",11.52,7.86
"2022-04-08 14:00:00",12.43,8.03
"2022-04-08 15:00:00",11.73,7.78
"2022-04-08 16:00:00",7.73,5.67
"2022-04-08 17:00:00",9.08,5.81
"2022-04-08 18:00:00",8.65,4.53
"2022-04-08 19:00:00",9.07,4.63
"2022-04-08 20:00:00",6.98,3.96
"2022-04-08 21:00:00",5.23,3.17
"2022-04-08 22:00:00",5.27,3.44
"2022-04-08 23:00:00",5.33,3.41
"2022-04-09 00:00:00",5.58,4.23
"2022-04-09 01:00:00",5.98,4.5
"2022-04-09 01:01:00",,
"2022-04-09 02:01:00",,
"2022-04-11 09:00:00",11.67,8.49
"2022-04-11 10:00:00",11.15,7.97
"2022-04-11 11:00:00",10.85,7.95
"2022-04-11 12:00:00",10.1,8.02
"2022-04-11 12:01:00",,
"2022-04-11 13:01:00",,
"2022-04-11 16:00:00",14.87,10.57
"2022-04-11 17:00:00",17.3,11.9
"2022-04-11 18:00:00",17.58,11.8
"2022-04-11 19:00:00",18.63,12.05
"2022-04-11 20:00:00",21.35,14.15
"2022-04-11 21:00:00",21.5,14.67
"2022-04-11 22:00:00",21.55,15.63
"2022-04-11 23:00:00",23.25,16.61
"2022-04-12 00:00:00",27.42,17.87
"2022-04-12 01:00:00",31.4,23.54
"2022-04-12 02:00:00",22.32,17.16
"2022-04-12 03:00:00",22.35,16.92
"2022-04-12 04:00:00",21.8,16.07
"2022-04-12 05:00:00",22.93,16.58
"2022-04-12 06:00:00",22.93,16.65
"2022-04-12 07:00:00",25.13,15.85
"2022-04-12 08:00:00",27.75,16.63
"2022-04-12 09:00:00",27.85,16.99
"2022-04-12 10:00:00",18.57,12.79
"2022-04-12 11:00:00",18.52,13.29
"2022-04-12 12:00:00",15.35,11.94
"2022-04-12 13:00:00",17,14.34
"2022-04-12 14:00:00",21.43,16.63
"2022-04-12 15:00:00",15.02,12.32
"2022-04-12 16:00:00",16.82,13.14
"2022-04-12 17:00:00",16.25,13.44
"2022-04-12 18:00:00",15.48,12.66
"2022-04-12 19:00:00",12.08,10.06
"2022-04-12 20:00:00",10.45,8.83
"2022-04-12 21:00:00",8.6,7.2
"2022-04-12 22:00:00",8.8,7.47
"2022-04-12 23:00:00",12.05,9.46
"2022-04-13 00:00:00",10.72,8.24
"2022-04-13 01:00:00",12.43,8.91
"2022-04-13 02:00:00",10.35,8.58
"2022-04-13 03:00:00",10.88,9.2
"2022-04-13 04:00:00",10.5,9.11
"2022-04-13 05:00:00",10.17,8.84
"2022-04-13 06:00:00",8.45,7.19
"2022-04-13 07:00:00",7.8,6.42
"2022-04-13 08:00:00",7.97,6.06
"2022-04-13 09:00:00",8.35,5.98
"2022-04-13 10:00:00",10.02,5.96
"2022-04-13 11:00:00",10.8,5.87
"2022-04-13 12:00:00",8.65,4.97
"2022-04-13 13:00:00",11.25,5.49
"2022-04-13 14:00:00",8.53,5.22
"2022-04-13 15:00:00",8.35,4.83
"2022-04-13 16:00:00",12.48,5.79
"2022-04-13 17:00:00",14,6.78
"2022-04-13 18:00:00",11.13,5.14
"2022-04-13 19:00:00",10.58,5.45
"2022-04-13 20:00:00",10.67,6.06
"2022-04-13 21:00:00",10.47,5.84
"2022-04-13 22:00:00",15.97,7.47
"2022-04-13 23:00:00",12.9,6.43
"2022-04-14 00:00:00",12.15,6.39
"2022-04-14 01:00:00",20.47,10.61
"2022-04-14 02:00:00",15.83,7.99
"2022-04-14 03:00:00",11.63,7.14
"2022-04-14 04:00:00",8.75,5.73
"2022-04-14 05:00:00",7.43,4.85
"2022-04-14 06:00:00",5.45,3.41
"2022-04-14 07:00:00",5.23,3.18
"2022-04-14 08:00:00",13.6,6.1
"2022-04-14 09:00:00",13.65,7.07
"2022-04-14 10:00:00",22.18,7.48
"2022-04-14 11:00:00",22.4,6.44
"2022-04-14 12:00:00",15.3,6.73
"2022-04-14 13:00:00",8.75,4.46
"2022-04-14 14:00:00",7.48,3.61
"2022-04-14 15:00:00",10.05,5.39
"2022-04-14 16:00:00",14.87,5.42
"2022-04-14 17:00:00",10.47,5.89
"2022-04-14 18:00:00",13.32,6.85
"2022-04-14 19:00:00",10.45,6.76
"2022-04-14 20:00:00",9.5,5.98
"2022-04-14 21:00:00",8.48,6.18
"2022-04-14 22:00:00",9.2,6.59
"2022-04-14 23:00:00",7.73,5.02
"2022-04-15 00:00:00",10.73,7.03
"2022-04-15 01:00:00",8.1,4.81
"2022-04-15 02:00:00",4.38,2.95
"2022-04-15 03:00:00",7.27,5.64
"2022-04-15 04:00:00",9.68,8.22
"2022-04-15 05:00:00",7.5,6.38
"2022-04-15 06:00:00",10.65,9.03
"2022-04-15 07:00:00",12.72,9.38
"2022-04-15 08:00:00",17.97,11.54
"2022-04-15 09:00:00",12.72,6.79
"2022-04-15 10:00:00",9,4.35
"2022-04-15 11:00:00",10.5,6.47
"2022-04-15 12:00:00",5.75,3.72
"2022-04-15 12:01:00",,
"2022-04-15 13:01:00",,
"2022-04-19 15:00:00",10.12,5.76
"2022-04-19 16:00:00",14,8.37
"2022-04-19 17:00:00",16.92,10.7
"2022-04-19 18:00:00",13.05,8.78
"2022-04-19 19:00:00",11.23,7.73
"2022-04-19 20:00:00",10.23,7.24
"2022-04-19 21:00:00",9.8,6.85
"2022-04-19 22:00:00",10.75,7.29
"2022-04-19 23:00:00",12.42,7.86
"2022-04-20 00:00:00",15.52,9.48
"2022-04-20 01:00:00",16.53,10.25
"2022-04-20 02:00:00",16.97,11.32
"2022-04-20 03:00:00",16.07,10.72
"2022-04-20 04:00:00",15.38,10.68
"2022-04-20 05:00:00",13.28,8.95
"2022-04-20 06:00:00",10.98,7.32
"2022-04-20 07:00:00",13.52,8.69
"2022-04-20 08:00:00",18.93,10.95
"2022-04-20 09:00:00",16.35,9.75
"2022-04-20 10:00:00",18.47,10.99
"2022-04-20 11:00:00",27.13,12.92
"2022-04-20 12:00:00",13.72,7.85
"2022-04-20 13:00:00",8.9,5.25
"2022-04-20 14:00:00",11.9,5.58
"2022-04-20 15:00:00",12,5.74
"2022-04-20 16:00:00",7.63,4.71
"2022-04-20 17:00:00",11,6.16
"2022-04-20 18:00:00",11.2,7.26
"2022-04-20 19:00:00",13.35,8.59
"2022-04-20 20:00:00",10.3,7.01
"2022-04-20 21:00:00",10.77,7.26
"2022-04-20 22:00:00",11.33,8
"2022-04-20 23:00:00",11.58,7.18
"2022-04-21 00:00:00",12.33,7.53
"2022-04-21 01:00:00",16.7,9.31
"2022-04-21 02:00:00",15.15,9
"2022-04-21 03:00:00",13.78,8.66
"2022-04-21 04:00:00",13.58,8.84
"2022-04-21 05:00:00",12.65,8.42
"2022-04-21 06:00:00",11.02,7.51
"2022-04-21 07:00:00",11.18,6.89
"2022-04-21 08:00:00",13.08,8.39
"2022-04-21 09:00:00",13.4,8.51
"2022-04-21 10:00:00",12.95,8.78
"2022-04-21 11:00:00",10.8,7.62
"2022-04-21 12:00:00",12.73,9.34
"2022-04-21 13:00:00",13.7,10.13
"2022-04-21 14:00:00",18.32,14
"2022-04-21 15:00:00",18.68,13.89
"2022-04-21 16:00:00",16.57,11.84
"2022-04-21 17:00:00",15.95,11.06
"2022-04-21 18:00:00",11.83,7.81
"2022-04-21 19:00:00",11.38,8.2
"2022-04-21 20:00:00",9.5,6.96
"2022-04-21 21:00:00",8.5,6.16
"2022-04-21 22:00:00",9.25,6.79
"2022-04-21 23:00:00",8.97,6.69
"2022-04-22 00:00:00",8.97,6.7
"2022-04-22 01:00:00",11.07,8.5
"2022-04-22 02:00:00",12.33,9.85
"2022-04-22 03:00:00",12.75,10.71
"2022-04-22 04:00:00",12.95,10.71
"2022-04-22 05:00:00",14.4,11.81
"2022-04-22 06:00:00",11.85,10.08
"2022-04-22 07:00:00",12.05,9.53
"2022-04-22 08:00:00",12.75,9.76
"2022-04-22 09:00:00",14.55,11.53
"2022-04-22 10:00:00",15.6,11.37
"2022-04-22 11:00:00",13.5,10.06
"2022-04-22 12:00:00",11.08,8.25
"2022-04-22 13:00:00",16.35,12.13
"2022-04-22 14:00:00",15.6,11.01
"2022-04-22 15:00:00",20.3,13.54
"2022-04-22 16:00:00",15.93,11.35
"2022-04-22 17:00:00",15.6,11.22
"2022-04-22 18:00:00",13.33,9.93
"2022-04-22 19:00:00",13.58,9.53
"2022-04-22 20:00:00",12.15,8.3
"2022-04-22 21:00:00",13.9,8.96
"2022-04-22 22:00:00",15.55,9.91
"2022-04-22 23:00:00",13.6,8.7
"2022-04-23 00:00:00",12.63,9.23
"2022-04-23 01:00:00",13.8,10.58
"2022-04-23 01:01:00",,
"2022-04-23 02:01:00",,
"2022-04-24 01:00:00",11.7,8.92
"2022-04-24 02:00:00",11.8,9.18
"2022-04-24 03:00:00",15.47,11.71
"2022-04-24 04:00:00",16.62,12.93
"2022-04-24 05:00:00",14.78,11.54
"2022-04-24 06:00:00",13.8,10.59
"2022-04-24 07:00:00",15.88,11.56
"2022-04-24 08:00:00",18.95,14.17
"2022-04-24 09:00:00",18.13,14.5
"2022-04-24 10:00:00",14.6,12.34
"2022-04-24 11:00:00",13.12,11.02
"2022-04-24 12:00:00",11.73,9.69
"2022-04-24 13:00:00",11.27,9.18
"2022-04-24 14:00:00",10.38,8.06
"2022-04-24 15:00:00",10.67,8.03
"2022-04-24 16:00:00",9.55,7.11
"2022-04-24 17:00:00",9.97,7.18
"2022-04-24 18:00:00",9.8,7.15
"2022-04-24 19:00:00",8.47,5.91
"2022-04-24 20:00:00",8.02,5.26
"2022-04-24 21:00:00",8.3,5.35
"2022-04-24 22:00:00",8.3,5.72
"2022-04-24 23:00:00",12.55,9.49
"2022-04-25 00:00:00",15.65,12.87
"2022-04-25 01:00:00",19.67,15.93
"2022-04-25 01:01:00",,
"2022-04-25 02:01:00",,
"2022-04-25 05:00:00",16.15,11.56
"2022-04-25 06:00:00",15.55,11.29
"2022-04-25 07:00:00",14.75,10.93
"2022-04-25 08:00:00",14.75,10.63
"2022-04-25 09:00:00",15.53,10.73
"2022-04-25 10:00:00",10.8,8.04
"2022-04-25 11:00:00",8.95,6.8
"2022-04-25 12:00:00",7.88,6.14
"2022-04-25 13:00:00",9.83,6.48
"2022-04-25 14:00:00",10,6.27
"2022-04-25 15:00:00",7.6,5.07
"2022-04-25 16:00:00",8.15,5.57
"2022-04-25 17:00:00",6.75,4.55
"2022-04-25 18:00:00",6.35,4.34
"2022-04-25 19:00:00",6,3.82
"2022-04-25 20:00:00",5.3,3.52
"2022-04-25 21:00:00",5.93,3.79
"2022-04-25 22:00:00",6.37,4.01
"2022-04-25 23:00:00",8.62,4.92
"2022-04-26 00:00:00",8.15,4.69
"2022-04-26 01:00:00",10.25,5.59
"2022-04-26 02:00:00",9.1,4.96
"2022-04-26 03:00:00",8.92,5.44
"2022-04-26 04:00:00",10.42,6.06
"2022-04-26 05:00:00",10,6.03
"2022-04-26 06:00:00",11.3,6.35
"2022-04-26 07:00:00",11.4,6.68
"2022-04-26 08:00:00",20.3,10.5
"2022-04-26 09:00:00",23.97,11.32
"2022-04-26 10:00:00",19.37,10.04
"2022-04-26 11:00:00",15.2,9.39
"2022-04-26 12:00:00",14.48,9.79
"2022-04-26 13:00:00",10.05,7.54
"2022-04-26 14:00:00",10.65,7.55
"2022-04-26 15:00:00",11,7.67
"2022-04-26 16:00:00",17.65,9.04
"2022-04-26 17:00:00",11.2,7.91
"2022-04-26 18:00:00",9.65,5.9
"2022-04-26 19:00:00",8.18,5.36
"2022-04-26 20:00:00",10.2,6.72
"2022-04-26 21:00:00",9.05,5.73
"2022-04-26 22:00:00",8.52,5.51
"2022-04-26 23:00:00",8,4.89
"2022-04-27 00:00:00",6.98,4.05
"2022-04-27 01:00:00",7.73,4.5
"2022-04-27 02:00:00",8,4.59
"2022-04-27 03:00:00",8.08,4.93
"2022-04-27 04:00:00",8.7,5.09
"2022-04-27 05:00:00",7.77,4.79
"2022-04-27 06:00:00",26.53,16.84
"2022-04-27 07:00:00",13.45,8.74
"2022-04-27 08:00:00",16.28,9.97
"2022-04-27 09:00:00",20.35,10.82
"2022-04-27 10:00:00",24.8,12.11
"2022-04-27 11:00:00",14.2,9.09
"2022-04-27 12:00:00",8.98,6.87
"2022-04-27 13:00:00",10.85,7.11
"2022-04-27 14:00:00",10.17,6.63
"2022-04-27 15:00:00",9.63,6.97
"2022-04-27 16:00:00",12.05,7.79
"2022-04-27 17:00:00",11.92,8.24
"2022-04-27 18:00:00",9.1,6.5
"2022-04-27 19:00:00",8.15,5.88
"2022-04-27 20:00:00",9.73,7.08
"2022-04-27 21:00:00",6.55,4.74
"2022-04-27 22:00:00",7.4,4.98
"2022-04-27 23:00:00",7.93,4.98
"2022-04-28 00:00:00",9.85,5.83
"2022-04-28 01:00:00",11.72,6.67
"2022-04-28 02:00:00",11.92,7.15
"2022-04-28 03:00:00",10.78,6.78
"2022-04-28 04:00:00",11.27,7.27
"2022-04-28 05:00:00",11.63,7.41
"2022-04-28 06:00:00",12.67,7.88
"2022-04-28 07:00:00",13.92,8.34
"2022-04-28 08:00:00",18.92,10.52
"2022-04-28 09:00:00",19.85,10.96
"2022-04-28 10:00:00",29.22,13.28
"2022-04-28 11:00:00",20.57,11.89
"2022-04-28 12:00:00",17.97,11.77
"2022-04-28 13:00:00",17.85,11.83
"2022-04-28 14:00:00",17.18,11.53
"2022-04-28 15:00:00",17.45,11.91
"2022-04-28 16:00:00",17.47,12.1
"2022-04-28 17:00:00",15.88,11.19
"2022-04-28 18:00:00",14.7,10.53
"2022-04-28 19:00:00",14.4,10.32
"2022-04-28 20:00:00",14.02,10.52
"2022-04-28 21:00:00",14.03,10.06
"2022-04-28 22:00:00",14.63,10.7
"2022-04-28 23:00:00",14.75,9.88
"2022-04-29 00:00:00",14.07,8.87
"2022-04-29 01:00:00",15.37,9.31
"2022-04-29 02:00:00",15.1,9.18
"2022-04-29 03:00:00",14.97,8.82
"2022-04-29 04:00:00",14.48,8.63
"2022-04-29 05:00:00",16.35,9.97
"2022-04-29 06:00:00",15.25,9.18
"2022-04-29 07:00:00",15.67,9.06
"2022-04-29 08:00:00",17.05,10.12
"2022-04-29 09:00:00",19.05,10.83
"2022-04-29 10:00:00",19.28,10.73
"2022-04-29 11:00:00",14.9,9.26
"2022-04-29 12:00:00",14.97,9.6
"2022-04-29 13:00:00",13.83,9.18
"2022-04-29 14:00:00",13.65,9
"2022-04-29 15:00:00",12.65,8.57
"2022-04-29 16:00:00",16.42,10.77
"2022-04-29 17:00:00",15.75,9.74
"2022-04-29 18:00:00",15.38,9.91
"2022-04-29 19:00:00",13.6,9.36
"2022-04-29 20:00:00",13.9,9.51
"2022-04-29 21:00:00",12.1,8.62
"2022-04-29 22:00:00",12.22,8.25
"2022-04-29 23:00:00",12.58,8.08
"2022-04-30 00:00:00",13.13,8.55
"2022-04-30 01:00:00",13.78,9
"2022-04-30 01:01:00",,
"2022-04-30 02:01:00",,
"2022-04-30 03:00:00",13.47,8.89
"2022-04-30 04:00:00",15.25,10
"2022-04-30 05:00:00",16.28,10.13
"2022-04-30 06:00:00",15.9,9.63
"2022-04-30 07:00:00",16.45,9.81
"2022-04-30 08:00:00",19.28,10.97
"2022-04-30 09:00:00",25.5,11.46
"2022-04-30 10:00:00",15.38,9.16
"2022-04-30 11:00:00",10.75,7.68
"2022-04-30 12:00:00",8.82,6.63
"2022-04-30 13:00:00",8.25,6.21
"2022-04-30 14:00:00",10.95,7.99
"2022-04-30 15:00:00",10.73,7.6
"2022-04-30 16:00:00",5.52,4.29
"2022-04-30 17:00:00",4.12,3.24
"2022-04-30 18:00:00",5.05,3.95
"2022-04-30 19:00:00",6.08,4.71
"2022-04-30 20:00:00",7.05,5.38
"2022-04-30 21:00:00",7.15,5.57
"2022-04-30 22:00:00",5.8,4.59
"2022-04-30 23:00:00",5.72,4.8
"2022-05-01 00:00:00",6.13,5.25
"2022-05-01 01:00:00",5.72,4.75
"2022-05-01 02:00:00",4.58,3.75
"2022-05-01 03:00:00",3.68,3.04
"2022-05-01 04:00:00",3.95,3.27
"2022-05-01 05:00:00",4.67,3.88
"2022-05-01 06:00:00",5.1,4.23
"2022-05-01 07:00:00",6.02,5.03
"2022-05-01 08:00:00",6.7,5.3
"2022-05-01 09:00:00",6.97,5.43
"2022-05-01 10:00:00",5.05,3.96
"2022-05-01 11:00:00",5.48,4.12
"2022-05-01 12:00:00",5.73,4.32
"2022-05-01 13:00:00",4.23,3.01
"2022-05-01 14:00:00",2.7,2.01
"2022-05-01 15:00:00",2.4,1.71
"2022-05-01 16:00:00",2.2,1.63
"2022-05-01 17:00:00",1.87,1.39
"2022-05-01 18:00:00",1.9,1.26
"2022-05-01 19:00:00",3.38,2.13
"2022-05-01 20:00:00",3.83,2.21
"2022-05-01 21:00:00",4.45,3.1
"2022-05-01 22:00:00",4.42,2.86
"2022-05-01 23:00:00",4.95,3.02
"2022-05-02 00:00:00",4.75,2.93
"2022-05-02 01:00:00",5.43,3.42
"2022-05-02 02:00:00",10.73,7.66
"2022-05-02 03:00:00",8.98,6.7
"2022-05-02 04:00:00",8.55,5.53
"2022-05-02 05:00:00",11.25,8.89
"2022-05-02 06:00:00",14.23,11.54
"2022-05-02 07:00:00",10.7,8.74
"2022-05-02 08:00:00",6.35,5.68
"2022-05-02 09:00:00",6.35,5.51
"2022-05-02 10:00:00",4.57,3.15
"2022-05-02 11:00:00",4.03,2.72
"2022-05-02 12:00:00",3.07,1.81
"2022-05-02 13:00:00",2.9,1.47
"2022-05-02 14:00:00",4.33,2.47
"2022-05-02 15:00:00",5.25,3.19
"2022-05-02 16:00:00",4.8,2.97
"2022-05-02 17:00:00",5.2,3.44
"2022-05-02 18:00:00",4.32,2.73
"2022-05-02 19:00:00",2.72,1.62
"2022-05-02 20:00:00",3.38,2.04
"2022-05-02 21:00:00",5.1,3.26
"2022-05-02 22:00:00",3.98,2.18
"2022-05-02 23:00:00",5.28,2.87
"2022-05-03 00:00:00",5.98,3.31
"2022-05-03 01:00:00",3.2,1.97
"2022-05-03 02:00:00",3.45,2
"2022-05-03 03:00:00",3.43,2.13
"2022-05-03 04:00:00",3.77,2.59
"2022-05-03 05:00:00",2.85,1.95
"2022-05-03 06:00:00",2.87,1.73
"2022-05-03 07:00:00",3.35,2.22
"2022-05-03 08:00:00",3.65,2.66
"2022-05-03 09:00:00",6.05,3.81
"2022-05-03 10:00:00",13.53,7.4
"2022-05-03 11:00:00",17.48,7.84
"2022-05-03 12:00:00",11.67,5.41
"2022-05-03 13:00:00",12.92,5.4
"2022-05-03 14:00:00",12.2,5.41
"2022-05-03 15:00:00",10.1,4.72
"2022-05-03 16:00:00",6.65,2.97
"2022-05-03 17:00:00",9.7,4.16
"2022-05-03 18:00:00",10.72,5.03
"2022-05-03 19:00:00",8.77,4.05
"2022-05-03 20:00:00",7.75,3.52
"2022-05-03 21:00:00",8.05,3.75
"2022-05-03 22:00:00",5.33,2.8
"2022-05-03 23:00:00",4.82,2.68
"2022-05-04 00:00:00",3.45,2.03
"2022-05-04 01:00:00",3.4,2.08
"2022-05-04 02:00:00",2.65,1.83
"2022-05-04 03:00:00",2.23,1.42
"2022-05-04 04:00:00",2.13,1.39
"2022-05-04 05:00:00",1.8,1.14
"2022-05-04 06:00:00",1.87,1.09
"2022-05-04 07:00:00",1.67,0.98
"2022-05-04 08:00:00",2.13,1.28
"2022-05-04 09:00:00",3.33,1.87
"2022-05-04 10:00:00",5.4,2.86
"2022-05-04 11:00:00",4.3,2.18
"2022-05-04 12:00:00",3.77,1.86
"2022-05-04 13:00:00",3.9,1.98
"2022-05-04 14:00:00",6.7,3.36
"2022-05-04 15:00:00",8.52,5.45
"2022-05-04 16:00:00",9.42,5.75
"2022-05-04 17:00:00",10.67,6.31
"2022-05-04 18:00:00",8.75,5.09
"2022-05-04 19:00:00",8.57,4.43
"2022-05-04 20:00:00",6.98,3.51
"2022-05-04 21:00:00",9.57,4.4
"2022-05-04 22:00:00",10.7,5.28
"2022-05-04 23:00:00",14.2,8.48
"2022-05-05 00:00:00",14.15,7.72
"2022-05-05 01:00:00",11.83,6.52
"2022-05-05 02:00:00",10.9,7.08
"2022-05-05 03:00:00",10.7,7.94
"2022-05-05 04:00:00",9.7,7.31
"2022-05-05 05:00:00",8.77,6.75
"2022-05-05 06:00:00",8.53,6.54
"2022-05-05 07:00:00",8.07,6.1
"2022-05-05 08:00:00",8.9,6
"2022-05-05 09:00:00",8.8,5.47
"2022-05-05 10:00:00",7.45,3.92
"2022-05-05 11:00:00",6.82,3.71
"2022-05-05 12:00:00",7.27,4.46
"2022-05-05 13:00:00",7.72,4.44
"2022-05-05 14:00:00",6.65,3.41
"2022-05-05 15:00:00",6.1,3.3
"2022-05-05 16:00:00",7.2,3.49
"2022-05-05 17:00:00",6.85,3.65
"2022-05-05 18:00:00",7.7,4.04
"2022-05-05 19:00:00",7.45,3.89
"2022-05-05 20:00:00",7.9,4.1
"2022-05-05 21:00:00",7.7,4.32
"2022-05-05 22:00:00",7.73,4.2
"2022-05-05 23:00:00",6.88,4.16
"2022-05-06 00:00:00",8.05,4.31
"2022-05-06 01:00:00",6.53,3.77
"2022-05-06 02:00:00",8.5,4.52
"2022-05-06 03:00:00",6.83,3.81
"2022-05-06 04:00:00",5.5,3.15
"2022-05-06 05:00:00",4.88,2.99
"2022-05-06 06:00:00",4.48,2.88
"2022-05-06 07:00:00",4.38,2.84
"2022-05-06 08:00:00",4.15,2.41
"2022-05-06 09:00:00",4.78,2.41
"2022-05-06 10:00:00",6.35,2.71
"2022-05-06 11:00:00",6.02,2.71
"2022-05-06 12:00:00",5.73,2.63
"2022-05-06 13:00:00",5.38,2.88
"2022-05-06 14:00:00",3.8,2.32
"2022-05-06 15:00:00",3.77,2.31
"2022-05-06 16:00:00",3.22,1.94
"2022-05-06 17:00:00",4.35,2.74
"2022-05-06 18:00:00",3.88,2.25
"2022-05-06 19:00:00",3.4,2.07
"2022-05-06 20:00:00",3.7,2.1
"2022-05-06 21:00:00",4.38,2.57
"2022-05-06 22:00:00",5.8,3.11
"2022-05-06 23:00:00",5.5,3.25
"2022-05-07 00:00:00",6.02,4.58
"2022-05-07 01:00:00",6.67,4.89
"2022-05-07 02:00:00",6.95,5.13
"2022-05-07 03:00:00",6.15,4.56
"2022-05-07 04:00:00",6.53,4.74
"2022-05-07 05:00:00",5.7,4.25
"2022-05-07 06:00:00",5.93,4.43
"2022-05-07 07:00:00",8.05,6.13
"2022-05-07 08:00:00",7.9,6.48
"2022-05-07 09:00:00",5.82,4.67
"2022-05-07 10:00:00",2.95,2.07
"2022-05-07 11:00:00",3.52,2.43
"2022-05-07 12:00:00",8.2,5.33
"2022-05-07 13:00:00",11.85,7.29
"2022-05-07 14:00:00",9.07,6.7
"2022-05-07 15:00:00",7.77,6.45
"2022-05-07 16:00:00",7.92,6.88
"2022-05-07 17:00:00",10.38,8.77
"2022-05-07 18:00:00",9.7,8.26
"2022-05-07 19:00:00",8.57,7.59
"2022-05-07 20:00:00",9.65,8.08
"2022-05-07 21:00:00",10.67,8.59
"2022-05-07 22:00:00",11.43,8.39
"2022-05-07 23:00:00",8.63,7.08
"2022-05-08 00:00:00",10.65,8.92
"2022-05-08 01:00:00",11.3,9.06
"2022-05-08 02:00:00",10.13,8.2
"2022-05-08 03:00:00",7.35,6.11
"2022-05-08 04:00:00",8.83,6.98
"2022-05-08 05:00:00",7.57,5.73
"2022-05-08 06:00:00",9.1,6.98
"2022-05-08 07:00:00",9.05,6.95
"2022-05-08 08:00:00",7.55,5.44
"2022-05-08 09:00:00",9.73,7.53
"2022-05-08 10:00:00",10.05,7.34
"2022-05-08 11:00:00",17.15,8.59
"2022-05-08 12:00:00",12.7,7.38
"2022-05-08 13:00:00",15.27,8.89
"2022-05-08 14:00:00",12.07,8.34
"2022-05-08 15:00:00",7.67,5.73
"2022-05-08 16:00:00",7.2,4.94
"2022-05-08 17:00:00",7.6,5.48
"2022-05-08 18:00:00",6.8,5.03
"2022-05-08 19:00:00",7.33,4.93
"2022-05-08 20:00:00",5.58,3.75
"2022-05-08 21:00:00",6.23,4.39
"2022-05-08 22:00:00",5.08,3.66
"2022-05-08 23:00:00",5.4,3.69
"2022-05-09 00:00:00",4.55,3.09
"2022-05-09 01:00:00",7,4.67
"2022-05-09 02:00:00",6.55,4.52
"2022-05-09 03:00:00",6.45,4.43
"2022-05-09 04:00:00",3.32,2.27
"2022-05-09 05:00:00",4.77,3.45
"2022-05-09 06:00:00",4.8,3.35
"2022-05-09 07:00:00",7.17,4.74
"2022-05-09 08:00:00",9.7,6.33
"2022-05-09 09:00:00",8.6,5.59
"2022-05-09 10:00:00",7.35,5.21
"2022-05-09 11:00:00",5.45,3.69
"2022-05-09 12:00:00",6.15,4.18
"2022-05-09 13:00:00",6.9,4.6
"2022-05-09 14:00:00",7.53,4.84
"2022-05-09 15:00:00",4.42,3.25
"2022-05-09 16:00:00",4,2.8
"2022-05-09 17:00:00",3.63,2.42
"2022-05-09 18:00:00",2.8,2.13
"2022-05-09 19:00:00",3.82,2.43
"2022-05-09 20:00:00",5.05,3.23
"2022-05-09 21:00:00",4.33,3.12
"2022-05-09 22:00:00",4.38,3.27
"2022-05-09 23:00:00",3.52,2.64
"2022-05-10 00:00:00",6.5,4.85
"2022-05-10 01:00:00",7.73,5.83
"2022-05-10 02:00:00",9.43,7.21
"2022-05-10 03:00:00",11.4,9.14
"2022-05-10 04:00:00",11.92,9.56
"2022-05-10 05:00:00",12.32,9.86
"2022-05-10 06:00:00",11.58,9.32
"2022-05-10 07:00:00",12,9.7
"2022-05-10 08:00:00",12.92,10.42
"2022-05-10 09:00:00",12.1,9.65
"2022-05-10 10:00:00",11.88,9.07
"2022-05-10 11:00:00",10.42,7.61
"2022-05-10 12:00:00",10.35,7.58
"2022-05-10 13:00:00",10.55,7.42
"2022-05-10 14:00:00",10.6,7.07
"2022-05-10 15:00:00",11,7.01
"2022-05-10 16:00:00",9.65,6.1
"2022-05-10 17:00:00",10.25,6.21
"2022-05-10 18:00:00",8.02,4.58
"2022-05-10 19:00:00",8.8,6.09
"2022-05-10 20:00:00",8.58,6.23
"2022-05-10 21:00:00",6.92,4.7
"2022-05-10 22:00:00",7.17,5.64
"2022-05-10 23:00:00",6.92,5.51
"2022-05-11 00:00:00",7.2,5.71
"2022-05-11 01:00:00",8.55,7.18
"2022-05-11 02:00:00",8.08,6.74
