"Date and Time","NO<sub>2</sub>","SO<sub>2</sub>","PM<sub>10</sub>","PM<sub>2.5</sub>"
"2022-06-13 08:00:00",31.16,0.33,19.5,5.94
"2022-06-13 09:00:00",22.53,0.23,28.21,7.46
"2022-06-13 10:00:00",25.46,1.01,19.53,7.94
"2022-06-13 11:00:00",31.02,2.92,17.36,6.61
"2022-06-13 12:00:00",31.54,2.82,22.52,7.16
"2022-06-13 13:00:00",24.7,4.7,21.26,6.97
"2022-06-13 14:00:00",25.16,3.81,18.29,6.61
"2022-06-13 15:00:00",27.15,1.6,32.15,8.96
"2022-06-13 16:00:00",34.43,4.19,23.75,7.6
"2022-06-13 17:00:00",24.13,3.9,17.68,5.52
"2022-06-13 18:00:00",20.98,3.01,19.55,5.47
"2022-06-13 19:00:00",32.36,3.29,18.69,5.55
"2022-06-13 20:00:00",16.44,4.28,9.65,3.77
"2022-06-13 20:01:00",,,,
"2022-06-13 21:01:00",,,,
"2022-06-16 12:00:00",42.96,-0.34,33.61,8.43
"2022-06-16 13:00:00",41.51,-0.31,58.24,12.36
"2022-06-16 14:00:00",33.84,-0.76,41.12,11.48
"2022-06-16 15:00:00",21.97,-1.3,23.54,9.11
"2022-06-16 16:00:00",33.24,-1.33,46.09,11
"2022-06-16 17:00:00",35.63,-0.82,76.01,15.76
"2022-06-16 18:00:00",37,-0.93,30.29,8.26
"2022-06-16 19:00:00",42.46,-0.14,36.8,10.15
"2022-06-16 20:00:00",46.97,1.7,19.2,7.04
"2022-06-16 21:00:00",49.78,1.04,17.69,6.47
"2022-06-16 22:00:00",47.06,2.01,12.55,4.88
"2022-06-16 23:00:00",28.54,0.33,10.2,4.73
"2022-06-17 00:00:00",30.99,-0.75,13.38,6.39
"2022-06-17 01:00:00",43.35,-0.8,13.81,6.74
"2022-06-17 02:00:00",50.13,-0.8,13.28,6.5
"2022-06-17 03:00:00",32.97,-0.65,16.14,8.25
"2022-06-17 04:00:00",-0.17,-1.89,14.23,6.95
"2022-06-17 05:00:00",2.14,-1.87,14.01,5.69
"2022-06-17 06:00:00",17.37,-1.34,13.61,5.32
"2022-06-17 07:00:00",55.8,1.76,20.87,6.81
"2022-06-17 08:00:00",49.71,-0.54,28.45,8.61
"2022-06-17 09:00:00",51.6,0.12,49.13,10.91
"2022-06-17 10:00:00",42.66,-0.32,47.76,11.55
"2022-06-17 11:00:00",9.16,-1.19,44.18,10.83
"2022-06-17 12:00:00",35.76,-1.49,32.5,9.23
"2022-06-17 13:00:00",27.03,-1.45,41.6,11.74
"2022-06-17 14:00:00",18.03,-1.89,27.36,7.14
"2022-06-17 15:00:00",15.68,-1.82,19.32,4.17
"2022-06-17 16:00:00",12.14,-1.64,22.39,4.1
"2022-06-17 17:00:00",13.12,-1.66,14.66,3.51
"2022-06-17 18:00:00",15.86,-1.66,10.31,2.91
"2022-06-17 19:00:00",7.09,-1.75,6.27,2.23
"2022-06-17 20:00:00",4.22,-1.88,6.06,2.74
"2022-06-17 21:00:00",6.31,-1.98,5.83,3.1
"2022-06-17 22:00:00",-0.16,-2.16,9.03,4.5
"2022-06-17 23:00:00",2.01,-2.19,11.68,5.47
"2022-06-18 00:00:00",-0.44,-2.22,11.98,5.54
"2022-06-18 01:00:00",-2.11,-2.08,16.3,7.47
"2022-06-18 02:00:00",-2.56,-2.03,17.29,8.09
"2022-06-18 03:00:00",-4.06,-2.49,17.35,7.72
"2022-06-18 04:00:00",-2.87,-2.24,15.89,7.32
"2022-06-18 05:00:00",0.56,-1.91,16.55,7.48
"2022-06-18 06:00:00",4.21,-1.94,17.81,7.62
"2022-06-18 07:00:00",10.54,-1.65,18.88,7.63
"2022-06-18 08:00:00",6.26,-1.93,19.29,7.91
"2022-06-18 09:00:00",4.54,-1.88,62.15,14.29
"2022-06-18 10:00:00",1.49,-1.78,80.62,17.2
"2022-06-18 11:00:00",-1.02,-1.95,20.99,8.11
"2022-06-18 12:00:00",1.82,-1.68,21.19,8.79
"2022-06-18 13:00:00",0.68,-1.91,20.66,7.84
"2022-06-18 14:00:00",-0.28,-1.94,15.43,6.59
"2022-06-18 15:00:00",1.19,-2.04,14.82,5.69
"2022-06-18 16:00:00",2.38,-1.45,16.87,5.93
"2022-06-18 17:00:00",-0.1,-1.07,14.25,6.04
"2022-06-18 18:00:00",-1.17,-1.1,11.15,5.07
"2022-06-18 19:00:00",1.59,-1.71,10.41,4.6
"2022-06-18 20:00:00",-2,-1.75,12.27,4.99
"2022-06-18 21:00:00",-2.08,-2.1,12.51,4.83
"2022-06-18 22:00:00",-1.89,-2.68,10.67,4.36
"2022-06-18 23:00:00",1.75,-1.98,10.18,4.67
"2022-06-19 00:00:00",1.86,-1.81,9.39,4.6
"2022-06-19 01:00:00",3.15,-1.74,9.69,4.92
"2022-06-19 02:00:00",0.53,-1.68,9.96,5.11
"2022-06-19 03:00:00",-0.32,-1.67,9.45,4.95
"2022-06-19 04:00:00",-0.22,-1.78,9.03,4.71
"2022-06-19 05:00:00",-1.09,-1.83,9.28,5.04
"2022-06-19 06:00:00",-2.57,-2.03,8.3,4.73
"2022-06-19 07:00:00",-0.1,-1.96,10.77,5.34
"2022-06-19 08:00:00",-0.32,-2.03,13.33,6.79
"2022-06-19 09:00:00",-2.33,-1.99,16.76,8.1
"2022-06-19 10:00:00",-4.19,-2.11,18.99,8.19
"2022-06-19 11:00:00",-4.63,-2.07,15.09,6.74
"2022-06-19 12:00:00",-3.16,-2.12,12.82,5.72
"2022-06-19 13:00:00",-2.89,-2.1,9.74,4.14
"2022-06-19 14:00:00",-3.26,-2.13,7.66,3.7
"2022-06-19 15:00:00",-3.76,-2.14,8.28,3.88
"2022-06-19 16:00:00",-3.48,-2.05,10.5,4.59
"2022-06-19 17:00:00",-4.57,-2.05,12.38,5.43
"2022-06-19 18:00:00",-4.84,-2.12,11.81,5.44
"2022-06-19 19:00:00",-3.98,-2.12,12.52,5.83
"2022-06-19 20:00:00",-3.88,-2.14,14.61,6.72
"2022-06-19 21:00:00",-1.66,-2.02,12.51,6.13
"2022-06-19 22:00:00",-1.95,-2.09,12.19,6.21
"2022-06-19 23:00:00",-0.46,-2.13,13.09,7.11
"2022-06-20 00:00:00",-1.2,-2.19,13.91,7.5
"2022-06-20 01:00:00",0.74,-2.17,13.59,7.43
"2022-06-20 02:00:00",5.25,-1.97,13.08,7.49
"2022-06-20 03:00:00",4.6,-1.92,13.73,7.69
"2022-06-20 04:00:00",7.87,-1.77,13.74,7.76
"2022-06-20 05:00:00",7.98,-1.85,14.03,8.12
"2022-06-20 06:00:00",25.53,-0.86,16.05,8.62
"2022-06-20 07:00:00",27.16,-0.97,18.01,8.33
"2022-06-20 08:00:00",29.46,-0.73,25.02,9.3
"2022-06-20 09:00:00",22.88,-1.23,27.19,9.75
"2022-06-20 10:00:00",12.46,-1.79,23.31,8.66
"2022-06-20 11:00:00",15.64,-1.63,21.67,8.56
"2022-06-20 12:00:00",10.72,-1.66,15.07,6.91
"2022-06-20 13:00:00",3.56,-1.77,13.33,6.54
"2022-06-20 14:00:00",20.08,-1.01,27.04,9.83
"2022-06-20 15:00:00",23.43,-1.26,24.59,9.27
"2022-06-20 16:00:00",39.43,-0.63,25.38,9.58
"2022-06-20 17:00:00",31.54,-0.49,16.17,7.41
"2022-06-20 18:00:00",35.62,-0.06,18.43,7.82
"2022-06-20 19:00:00",39.12,0.14,19.22,7.99
"2022-06-20 20:00:00",30.13,-0.7,17.16,8.19
"2022-06-20 21:00:00",52.57,0.21,17.6,8.09
"2022-06-20 22:00:00",48.74,-0.38,16.43,8.34
"2022-06-20 23:00:00",23.36,-1.82,15.25,7.65
"2022-06-21 00:00:00",24.57,-1.16,15.98,7.94
"2022-06-21 01:00:00",38.43,-0.19,28.82,10.01
"2022-06-21 02:00:00",10.98,-1.57,20.13,8.93
"2022-06-21 03:00:00",5.71,-1.52,16.4,8.5
"2022-06-21 04:00:00",5.55,-1.42,13.6,7.17
"2022-06-21 05:00:00",3.83,-1.55,16.77,7.66
"2022-06-21 06:00:00",13.5,-1.25,14.02,7
"2022-06-21 07:00:00",29.67,-0.09,19.09,7.29
"2022-06-21 08:00:00",29.48,-0.98,18.66,4.81
"2022-06-21 09:00:00",21.28,-1.21,14.86,3.94
"2022-06-21 10:00:00",13.79,-1.33,13.49,4.43
"2022-06-21 11:00:00",13.5,-1.4,14.5,4.99
"2022-06-21 12:00:00",5.5,-1.87,7.75,4.09
"2022-06-21 13:00:00",21.45,-1.53,14.01,4.79
"2022-06-21 14:00:00",29.76,-0.54,23.61,8.13
"2022-06-21 15:00:00",24.18,-1.06,23.55,10.11
"2022-06-21 16:00:00",30.38,-0.68,22.71,10.65
"2022-06-21 17:00:00",26.63,-1.01,17.74,10.25
"2022-06-21 18:00:00",41.53,-0.37,16.49,7.74
"2022-06-21 19:00:00",33.32,-0.8,15.79,6.8
"2022-06-21 20:00:00",38.11,-1.36,11.89,5.14
"2022-06-21 21:00:00",28.46,-1.83,10.14,4.59
"2022-06-21 22:00:00",25.97,-1.89,9.07,5.58
"2022-06-21 23:00:00",30.91,-2.07,11.27,5.74
"2022-06-22 00:00:00",41.37,-1.99,9.01,5.04
"2022-06-22 01:00:00",42.05,-1.98,6.81,4.1
"2022-06-22 02:00:00",35.77,-2.12,5.54,3.86
"2022-06-22 03:00:00",20.15,-2.27,5.38,3.91
"2022-06-22 04:00:00",23.44,-2.01,7.25,5.05
"2022-06-22 05:00:00",15.76,-2.05,6.42,4.73
"2022-06-22 06:00:00",15.83,-1.64,7.86,5.21
"2022-06-22 07:00:00",45.06,-0.22,20.83,7.84
"2022-06-22 08:00:00",38.58,-0.61,19.58,7.48
"2022-06-22 09:00:00",39.08,-0.77,18.31,6.67
"2022-06-22 10:00:00",34.53,-1.4,10.45,5.59
"2022-06-22 11:00:00",39.82,-0.32,9.81,6.31
"2022-06-22 12:00:00",31.78,-0.32,22.16,8.73
"2022-06-22 13:00:00",36.43,-0.36,20.58,9.2
"2022-06-22 14:00:00",44.58,-0.35,27.74,10.12
"2022-06-22 15:00:00",47.18,0.58,18.06,7.62
"2022-06-22 16:00:00",50.2,0.27,42.7,12.06
"2022-06-22 17:00:00",35.45,-0.61,18.56,8.02
"2022-06-22 18:00:00",35.74,-0.33,16,7.03
"2022-06-22 19:00:00",34.08,-0.33,13.31,6.17
"2022-06-22 20:00:00",41.31,-1.35,12.15,5.52
"2022-06-22 21:00:00",24.88,-1.97,7.91,4.52
"2022-06-22 22:00:00",20.02,-1.95,8.11,4.22
"2022-06-22 23:00:00",27.39,-1.97,10.05,4.54
"2022-06-23 00:00:00",4.26,-2.02,10.1,4.89
"2022-06-23 01:00:00",16.6,-1.93,9.14,5.38
"2022-06-23 02:00:00",15.48,-1.95,10.13,6.25
"2022-06-23 03:00:00",26.08,-1.79,9.77,5.75
"2022-06-23 04:00:00",10.17,-1.7,7.71,3.91
"2022-06-23 05:00:00",10.23,-1.59,6.82,3.48
"2022-06-23 06:00:00",18.72,-0.96,8.18,3.43
"2022-06-23 07:00:00",30.66,-0.88,8.92,3.24
"2022-06-23 08:00:00",34.03,-0.55,12.64,3.87
"2022-06-23 09:00:00",32.85,-0.62,15.71,4.74
"2022-06-23 10:00:00",28.89,-0.8,19.01,5.32
"2022-06-23 11:00:00",12.62,-1.64,13.79,5.16
"2022-06-23 12:00:00",19.36,-0.98,16.49,6.65
"2022-06-23 13:00:00",31.06,-0.29,29.64,8.52
"2022-06-23 14:00:00",26.45,-0.89,53.2,13.13
"2022-06-23 15:00:00",25.54,-1.15,21.4,11.31
"2022-06-23 16:00:00",33.61,-1.04,19.27,11.24
"2022-06-23 17:00:00",40.06,-0.91,24.65,10.27
"2022-06-23 18:00:00",30.56,-0.78,19.49,8.68
"2022-06-23 19:00:00",40.35,-0.77,22.2,7.56
"2022-06-23 20:00:00",30.93,-1.3,15.89,6.9
"2022-06-23 21:00:00",1.8,-1.9,12.9,6.45
"2022-06-23 22:00:00",14.03,-1.9,14.52,6.26
"2022-06-23 23:00:00",24.16,-1.77,12.95,5.28
"2022-06-24 00:00:00",9.83,-1.57,9.33,4.37
"2022-06-24 01:00:00",30.28,-0.61,8.71,4.53
"2022-06-24 02:00:00",11.33,-1.62,10.41,5.04
"2022-06-24 03:00:00",6.56,-1.8,9.03,4.87
"2022-06-24 04:00:00",4.23,-1.9,8.27,4.91
"2022-06-24 05:00:00",8.65,-1.71,8.23,5.21
"2022-06-24 06:00:00",20.29,-0.95,10.32,5.61
"2022-06-24 07:00:00",39.89,1.17,9.41,3.84
"2022-06-24 08:00:00",25.49,-0.02,19.2,4.3
"2022-06-24 09:00:00",23.46,0.38,18.77,5.41
"2022-06-24 10:00:00",19.04,-0.58,21.37,3.5
"2022-06-24 11:00:00",21.01,-0.67,13.42,3.04
"2022-06-24 12:00:00",26.37,-0.48,32.62,6.3
"2022-06-24 13:00:00",38.23,-0.22,28.04,7.65
"2022-06-24 14:00:00",45.07,-0.71,34.25,10.1
"2022-06-24 15:00:00",43.36,-0.67,29.36,9.89
"2022-06-24 16:00:00",41.57,-0.27,32.22,11.65
"2022-06-24 17:00:00",27.92,-1.01,18.33,6.57
"2022-06-24 18:00:00",40.56,-0.53,18.39,5.92
"2022-06-24 19:00:00",33.54,0.23,27.06,7.95
"2022-06-24 20:00:00",25.3,-1.01,19.42,7.16
"2022-06-24 21:00:00",33.48,-0.5,18.81,9.04
"2022-06-24 22:00:00",21.77,-0.82,15.53,7.27
"2022-06-24 23:00:00",23.07,-1.16,10.55,4.67
"2022-06-25 00:00:00",15.52,-1.48,13.84,5.77
"2022-06-25 01:00:00",26.79,-0.59,12.09,4.4
"2022-06-25 02:00:00",5.35,-0.92,5.35,1.01
"2022-06-25 03:00:00",11.2,-0.42,2.66,0.78
"2022-06-25 04:00:00",1.86,1.17,3.02,0.65
"2022-06-25 05:00:00",12.55,1.59,3.17,1.08
"2022-06-25 06:00:00",14.38,3.74,3.45,1.54
"2022-06-25 07:00:00",25.05,5.21,4.25,1.51
"2022-06-25 08:00:00",12.42,3.73,3.96,1.81
"2022-06-25 09:00:00",9.29,5.97,4.51,1.97
"2022-06-25 10:00:00",13.58,5.61,8.76,2.92
"2022-06-25 11:00:00",5.59,3.98,9.02,2.79
"2022-06-25 12:00:00",7.3,1.77,15.26,3.43
"2022-06-25 13:00:00",15.72,1.63,20.18,4.39
"2022-06-25 14:00:00",5.85,0.69,17.2,3.66
"2022-06-25 15:00:00",9.79,0.02,12.89,3.03
"2022-06-25 16:00:00",3.45,-0.06,8.84,2.72
"2022-06-25 17:00:00",2.32,-0.2,9.44,2.5
"2022-06-25 18:00:00",0.66,-0.46,7.88,2.9
"2022-06-25 19:00:00",16.3,0.41,10.42,3.57
"2022-06-25 20:00:00",7.63,-0.33,7.17,2.81
"2022-06-25 21:00:00",2.71,-0.6,8.21,3.46
"2022-06-25 22:00:00",4,-0.74,8.13,3.5
"2022-06-25 23:00:00",5.16,-0.85,12.57,4.35
"2022-06-26 00:00:00",-1.91,-0.98,9.16,4.13
"2022-06-26 01:00:00",1.97,-1.07,16.38,5.48
"2022-06-26 02:00:00",4.48,-1,10,4.49
"2022-06-26 03:00:00",12.7,-1.3,7.36,3.37
"2022-06-26 04:00:00",4.42,-1.32,3.28,1.51
"2022-06-26 05:00:00",-0.96,-1.24,1.91,0.73
"2022-06-26 06:00:00",8.65,-1.19,2.11,0.72
"2022-06-26 07:00:00",8.63,-1.35,1.85,0.77
"2022-06-26 08:00:00",5.97,-1.22,1.04,0.7
"2022-06-26 09:00:00",1.18,-1.55,0.96,0.51
"2022-06-26 10:00:00",1.55,-1.62,1.04,0.65
"2022-06-26 11:00:00",0.92,-1.7,1.99,0.79
"2022-06-26 12:00:00",-0.54,-1.83,2.96,1.05
"2022-06-26 13:00:00",4.56,-1.51,3.02,1.25
"2022-06-26 14:00:00",9.77,-1.14,4.25,1.42
"2022-06-26 15:00:00",10.67,-0.19,4.02,1.58
"2022-06-26 16:00:00",5.47,-0.16,5.01,1.86
"2022-06-26 17:00:00",6.73,-0.82,5,1.85
"2022-06-26 18:00:00",13.83,-1.09,3.8,2.12
"2022-06-26 19:00:00",35.98,0.16,7.14,3.72
"2022-06-26 20:00:00",18.18,-0.68,8.69,4.67
"2022-06-26 21:00:00",11.91,0.47,6.86,3.78
"2022-06-26 22:00:00",5.67,0.1,7.84,4.65
"2022-06-26 23:00:00",6.09,-0.53,5.02,3.26
"2022-06-27 00:00:00",4.64,-0.72,8.24,4.47
"2022-06-27 01:00:00",11.15,-0.54,8.28,3.65
"2022-06-27 02:00:00",3.03,-0.22,7.76,3.52
"2022-06-27 03:00:00",-1.11,-0.54,9.46,4.32
"2022-06-27 04:00:00",1.25,-0.02,9.79,4.35
"2022-06-27 05:00:00",1.32,-0.08,12.52,5.1
"2022-06-27 06:00:00",10.44,0.8,17.49,6.97
"2022-06-27 07:00:00",27.49,2.83,19.64,6.53
"2022-06-27 08:00:00",31.73,2.78,22.45,6.87
"2022-06-27 09:00:00",24.78,2.39,24.02,6.6
"2022-06-27 10:00:00",21.16,4.49,20.02,5.44
"2022-06-27 11:00:00",16.98,3.7,17.33,4.77
"2022-06-27 12:00:00",19.05,4.18,29.87,6.98
"2022-06-27 13:00:00",26.79,3.64,17.83,6.07
"2022-06-27 14:00:00",26.11,5.1,14.84,4.39
"2022-06-27 15:00:00",24.75,11.1,8.91,3.36
"2022-06-27 16:00:00",22.28,11.87,9.62,3.49
"2022-06-27 17:00:00",27.5,12.93,8.01,2.85
"2022-06-27 18:00:00",27.1,18.59,10.83,4.16
"2022-06-27 19:00:00",17.87,14.71,13.15,5.46
"2022-06-27 20:00:00",9.45,9.5,10.11,4.9
"2022-06-27 21:00:00",9.92,9.87,11.44,5.64
"2022-06-27 22:00:00",17.95,10.01,10.46,5.31
"2022-06-27 23:00:00",10.07,5.43,12.6,5.91
"2022-06-28 00:00:00",12.48,6.29,13.34,6.31
"2022-06-28 01:00:00",22.92,4.47,14.8,6.64
"2022-06-28 02:00:00",9.8,1.33,13.37,5.99
"2022-06-28 03:00:00",7.97,0.52,10.03,4.8
"2022-06-28 04:00:00",4.32,-0.15,5.82,3.06
"2022-06-28 05:00:00",15.79,-0.61,8.8,4.07
"2022-06-28 06:00:00",19.62,-0.4,12.03,5.14
"2022-06-28 07:00:00",39.2,-0.1,10.06,4.78
"2022-06-28 08:00:00",41.94,0.65,7.26,4.11
"2022-06-28 09:00:00",40.02,0.86,11.09,6.76
"2022-06-28 10:00:00",31.17,-0.26,8.27,3.14
"2022-06-28 11:00:00",30.97,-0.66,6.86,2.54
"2022-06-28 12:00:00",19.77,-1.01,6.78,2.22
"2022-06-28 13:00:00",23.92,-0.93,8.28,2.28
"2022-06-28 14:00:00",17.28,-1.01,7.93,3.11
"2022-06-28 15:00:00",20.2,-0.74,19.7,7.46
"2022-06-28 16:00:00",19.5,-0.47,19.59,7.65
"2022-06-28 17:00:00",22.2,-0.24,11.57,4.61
"2022-06-28 18:00:00",24.22,1.42,13.03,6.02
"2022-06-28 19:00:00",15.84,3.18,11.72,5.71
"2022-06-28 20:00:00",35.31,2.78,10.89,5.76
"2022-06-28 21:00:00",24.78,1.77,11.04,5.4
"2022-06-28 22:00:00",15.91,0.43,9.97,4.9
"2022-06-28 23:00:00",32.63,0.91,9.54,5.23
"2022-06-29 00:00:00",31.35,1.88,14.9,8.92
"2022-06-29 01:00:00",36.97,2.62,11.63,5.25
"2022-06-29 02:00:00",21.4,0.52,9.78,4.59
"2022-06-29 03:00:00",26.92,2.32,10.14,5.13
"2022-06-29 04:00:00",28.92,2.61,9,4.8
"2022-06-29 05:00:00",26.9,6.84,9.5,4.94
"2022-06-29 06:00:00",22.28,5.23,7.54,4.29
"2022-06-29 07:00:00",23.83,3.32,10.75,4.02
"2022-06-29 08:00:00",27.72,2.64,28.06,5.67
"2022-06-29 09:00:00",26.97,1.79,32.61,6.79
"2022-06-29 10:00:00",30.1,3.57,37.9,7.38
"2022-06-29 11:00:00",38.61,4.81,20.99,6.05
"2022-06-29 12:00:00",30.09,3.69,14.32,4.82
"2022-06-29 13:00:00",29.65,1.58,13.97,5.05
"2022-06-29 14:00:00",27.13,0.36,15.74,5.97
"2022-06-29 15:00:00",29.94,-0.01,13.94,5.39
"2022-06-29 16:00:00",28.91,-0.15,12.79,5.34
"2022-06-29 17:00:00",25.93,-0.37,12.39,5.89
"2022-06-29 18:00:00",12.32,-0.53,8.15,3.82
"2022-06-29 19:00:00",36.14,0.67,12.96,4.45
"2022-06-29 20:00:00",32.9,-0.29,8.35,3.12
"2022-06-29 21:00:00",5.63,-1.4,5.27,2.77
"2022-06-29 22:00:00",1.98,-1.44,3.32,2.17
"2022-06-29 23:00:00",6.9,-1.18,3.17,1.73
"2022-06-30 00:00:00",3.76,-1.32,3.73,1.8
"2022-06-30 01:00:00",17.98,-0.91,5.59,2.6
"2022-06-30 02:00:00",6.72,-1.31,5.13,2.8
"2022-06-30 03:00:00",0.94,-1.38,4.12,2.27
"2022-06-30 04:00:00",1.22,-1.44,5.01,2.51
"2022-06-30 05:00:00",-0.97,-1.69,5.32,2.52
"2022-06-30 06:00:00",3.55,-1.74,4.83,2.48
"2022-06-30 07:00:00",25.08,-0.84,7.25,2.91
"2022-06-30 08:00:00",28.8,-0.26,10.47,3.65
"2022-06-30 09:00:00",21.37,-0.86,13.22,4.36
"2022-06-30 10:00:00",19.46,-0.67,23.97,6.19
"2022-06-30 11:00:00",14.34,-1.17,11.06,3.92
"2022-06-30 12:00:00",18.27,-0.73,11.13,3.92
"2022-06-30 13:00:00",15.77,-0.93,13.24,3.86
"2022-06-30 14:00:00",14.34,-1.19,15.83,4.45
"2022-06-30 15:00:00",31.6,-0.37,29.84,7.54
"2022-06-30 16:00:00",35.07,0.49,18.84,5.62
"2022-06-30 17:00:00",17.88,-0.06,11.5,3.56
"2022-06-30 18:00:00",17.35,-0.5,11.43,3.69
"2022-06-30 19:00:00",15.85,-0.16,13.78,4.24
"2022-06-30 20:00:00",9.51,0.1,9.29,3.82
"2022-06-30 21:00:00",10.98,-0.5,8.42,4
"2022-06-30 22:00:00",12.93,-0.77,6.29,3.09
"2022-06-30 23:00:00",7.66,-1.21,6.03,3.06
"2022-07-01 00:00:00",9.34,-1.36,7.43,3.91
"2022-07-01 01:00:00",17.49,-0.96,6.66,3.08
"2022-07-01 02:00:00",2.5,-1.5,5.86,3.73
"2022-07-01 03:00:00",-0.55,-1.95,3.87,2.08
"2022-07-01 04:00:00",2.66,-1.62,4.08,2.14
"2022-07-01 05:00:00",11.65,-1.4,4.66,2.42
"2022-07-01 06:00:00",13.78,-1.06,5.1,2.29
"2022-07-01 07:00:00",31.98,0.4,13.3,6.12
"2022-07-01 08:00:00",31.31,-0.1,9.29,4.36
"2022-07-01 09:00:00",32.23,0.4,9.83,4.56
"2022-07-01 10:00:00",30.76,-0.43,17.66,5.5
"2022-07-01 11:00:00",35.77,-0.03,21.49,5.5
"2022-07-01 12:00:00",11.94,-0.69,47.69,10.16
"2022-07-01 13:00:00",34.83,0.68,23.53,5.58
"2022-07-01 14:00:00",31.26,0.41,32.63,7.16
"2022-07-01 15:00:00",27.81,2.3,15.58,3.26
"2022-07-01 16:00:00",28.11,1.94,10.36,2.27
"2022-07-01 17:00:00",40.17,1,7.72,3.96
"2022-07-01 18:00:00",31.45,-0.2,4.72,1.45
"2022-07-01 19:00:00",33.17,0.35,10.66,2.98
"2022-07-01 20:00:00",27.55,-0.71,5.93,1.93
"2022-07-01 21:00:00",21.56,-0.82,7.83,2.43
"2022-07-01 22:00:00",9.22,-1.02,7.14,2.49
"2022-07-01 23:00:00",6.41,-1.09,4.94,2.27
"2022-07-02 00:00:00",5.91,-1.16,4.35,2.41
"2022-07-02 01:00:00",13.99,-0.68,7.09,3.64
"2022-07-02 02:00:00",4.44,-1.34,6.83,3.05
"2022-07-02 03:00:00",11.24,-1.2,6.53,3.08
"2022-07-02 04:00:00",1.24,-1.24,6.85,3.19
"2022-07-02 05:00:00",-0.27,-1.4,5.28,2.88
"2022-07-02 06:00:00",1.38,-1.46,6.4,2.9
"2022-07-02 07:00:00",8.6,-1.17,7.89,3.02
"2022-07-02 08:00:00",10.22,-1.16,9.55,3.35
"2022-07-02 09:00:00",15.32,-0.9,12.88,3.94
"2022-07-02 10:00:00",10.11,-0.86,23.1,5.62
"2022-07-02 11:00:00",12.54,-0.9,16.01,4.73
"2022-07-02 12:00:00",8.76,-0.87,11.64,3.83
"2022-07-02 13:00:00",16.05,-0.52,13.47,4.02
"2022-07-02 14:00:00",5.68,-0.81,9.45,3.1
"2022-07-02 15:00:00",7.43,-0.61,9.09,3.99
"2022-07-02 16:00:00",16.59,-1.18,12.12,4.58
"2022-07-02 17:00:00",6.69,-1.58,3.24,2.02
"2022-07-02 18:00:00",9.63,-1.53,6.16,1.98
"2022-07-02 19:00:00",43.21,0.28,12.16,4.08
"2022-07-02 20:00:00",8.7,-1.41,5.98,2.46
"2022-07-02 21:00:00",2.45,-1.71,8.16,3.43
"2022-07-02 22:00:00",6.41,-1.83,3.54,1.94
"2022-07-02 23:00:00",4.61,-2.01,3.21,2.11
"2022-07-03 00:00:00",2.56,-1.78,4.35,2.66
"2022-07-03 01:00:00",13.38,-1.55,5.24,3.32
"2022-07-03 02:00:00",-0.42,-1.77,4.79,2.49
"2022-07-03 03:00:00",-2.39,-1.66,5.44,2.67
"2022-07-03 04:00:00",-3.61,-1.82,6.34,3.03
"2022-07-03 05:00:00",-1.06,-1.8,7.52,3.48
"2022-07-03 06:00:00",2.57,-1.57,7.49,3.46
"2022-07-03 07:00:00",3.19,-1.45,7.97,3.53
"2022-07-03 08:00:00",-0.44,-1.76,8.44,3.43
"2022-07-03 09:00:00",-0.25,-1.79,6.45,2.85
"2022-07-03 10:00:00",-2.85,-1.83,4.85,1.66
"2022-07-03 11:00:00",-3.48,-1.95,4.37,1.55
"2022-07-03 12:00:00",2.63,-1.64,6.5,1.8
"2022-07-03 13:00:00",-2.57,-2.44,4.13,1.62
"2022-07-03 14:00:00",-1.46,-2.04,5.38,1.9
"2022-07-03 15:00:00",1.31,-1.85,4.95,2.05
"2022-07-03 16:00:00",-1.75,-1.59,5.43,2.06
"2022-07-03 17:00:00",0.57,-1.27,4.38,1.82
"2022-07-03 18:00:00",2.44,-1.35,3.83,1.66
"2022-07-03 19:00:00",12.26,-0.91,8.72,2.83
"2022-07-03 20:00:00",0.51,-1.19,5.03,2.32
"2022-07-03 21:00:00",2.01,-0.97,4.53,2.13
"2022-07-03 22:00:00",-0.89,-1.37,5.31,2.16
"2022-07-03 23:00:00",0.3,-1.22,4.97,1.99
"2022-07-04 00:00:00",-0.21,-1.45,5.03,2.25
"2022-07-04 01:00:00",4.43,-1.2,6.7,2.76
"2022-07-04 02:00:00",-2.15,-1.49,4.33,1.95
"2022-07-04 03:00:00",-2.2,-1.45,3.19,1.55
"2022-07-04 04:00:00",-2.65,-1.16,2.92,1.53
"2022-07-04 05:00:00",-2.54,-1.27,3.76,1.84
"2022-07-04 06:00:00",9.59,-0.92,4.58,2.11
"2022-07-04 07:00:00",27.08,0.8,12.53,3.94
"2022-07-04 08:00:00",24.88,0.93,15.48,4.76
"2022-07-04 09:00:00",24.03,0.07,14.59,3.69
"2022-07-04 10:00:00",25.13,-0.04,30.8,5.53
"2022-07-04 11:00:00",20.17,0.57,17.86,3.79
"2022-07-04 12:00:00",17.71,0.33,14.79,3.67
"2022-07-04 13:00:00",22.47,0.12,91.74,16.88
"2022-07-04 14:00:00",21.12,0.12,16.85,3.94
"2022-07-04 15:00:00",17.02,0.63,18.36,4.16
"2022-07-04 16:00:00",26.02,-0.06,16.72,4.19
