,datetime,rain,temp,wetb,dewpt,vappr,rhum,msl,no2,so2,pm10,pm2.5
0,2022-01-01 00:00:00,0.0,13.1,11.4,9.8,12.1,80.0,1007.3,22.0,2.12,7.31,4.08
1,2022-01-01 01:00:00,0.0,13.9,11.2,8.5,11.1,70.0,1005.8,17.49,2.05,20.61,12.7
2,2022-01-01 02:00:00,0.0,14.0,11.0,8.1,10.8,67.0,1005.0,13.28,2.29,30.0,16.92
3,2022-01-01 03:00:00,0.0,14.6,11.4,8.4,11.0,66.0,1003.9,18.56,2.79,31.65,17.93
4,2022-01-01 04:00:00,0.0,14.9,12.1,9.5,11.9,70.0,1002.7,13.83,2.07,27.55,15.19
5,2022-01-01 05:00:00,0.1,14.3,12.5,10.8,13.0,79.0,1001.7,4.04,1.91,29.32,16.46
6,2022-01-01 06:00:00,0.0,14.6,12.3,10.3,12.5,75.0,1001.1,0.68,1.14,19.93,12.89
7,2022-01-01 07:00:00,0.0,14.5,12.3,10.2,12.5,75.0,1001.8,1.4,1.06,23.2,14.2
8,2022-01-01 08:00:00,0.0,13.2,10.8,8.3,10.9,72.0,1003.1,4.73,1.05,18.51,11.94
9,2022-01-01 09:00:00,0.0,12.5,10.0,7.4,10.3,71.0,1004.3,12.27,1.46,21.62,12.93
10,2022-01-01 10:00:00,0.0,12.4,10.2,7.9,10.6,73.0,1004.7,18.36,2.791010719754977,23.76,12.71
11,2022-01-01 11:00:00,0.0,12.9,10.6,8.4,11.0,74.0,1005.2,12.45,2.791010719754977,25.9,13.91
12,2022-01-01 12:00:00,0.0,13.1,10.5,8.0,10.7,71.0,1005.0,8.74,2.791010719754977,25.48,13.48
13,2022-01-01 13:00:00,0.0,13.2,10.6,8.0,10.7,70.0,1005.0,8.89,2.791010719754977,25.64,12.86
14,2022-01-01 14:00:00,0.0,13.1,10.4,7.7,10.5,69.0,1004.6,11.98,2.791010719754977,25.86,12.38
15,2022-01-01 15:00:00,0.0,12.7,10.3,7.9,10.6,72.0,1004.5,13.03,2.791010719754977,20.83,11.2
16,2022-01-01 16:00:00,0.0,12.4,10.3,8.2,10.9,75.0,1004.6,9.87,2.791010719754977,19.16,10.64
17,2022-01-01 17:00:00,0.0,12.3,10.2,8.1,10.8,75.0,1005.0,13.03,2.791010719754977,17.15,10.28
18,2022-01-01 18:00:00,0.0,12.1,10.1,8.1,10.8,76.0,1005.1,11.31,2.791010719754977,17.05,10.2
19,2022-01-01 19:00:00,0.2,11.0,9.5,7.8,10.6,80.0,1005.5,15.03,2.791010719754977,17.37,10.49
20,2022-01-01 20:00:00,0.0,10.5,8.9,7.1,10.1,79.0,1005.5,15.89,2.791010719754977,17.3,9.67
21,2022-01-01 21:00:00,0.0,10.2,8.7,6.9,10.0,80.0,1006.1,9.24,5.55,16.69,8.99
22,2022-01-01 22:00:00,0.0,9.6,8.4,7.0,10.0,84.0,1006.2,6.67,3.69,15.45,8.76
23,2022-01-01 23:00:00,0.0,10.1,8.8,7.4,10.3,83.0,1005.7,9.76,2.78,17.81,9.81
24,2022-01-02 00:00:00,0.0,9.8,8.6,7.2,10.2,84.0,1005.5,11.92,2.25,19.63,11.1
25,2022-01-02 01:00:00,0.0,9.6,8.3,6.9,9.9,83.0,1004.8,14.29,1.89,15.86,9.18
26,2022-01-02 02:00:00,0.0,9.5,8.4,7.0,10.0,84.0,1003.8,7.68,1.47,15.77,8.68
27,2022-01-02 03:00:00,0.0,9.1,8.0,6.6,9.7,84.0,1003.6,6.06,1.25,13.88,8.03
28,2022-01-02 04:00:00,0.0,9.3,8.0,6.4,9.6,82.0,1003.0,6.68,1.0,10.88,6.31
29,2022-01-02 05:00:00,0.0,9.3,7.9,6.1,9.4,80.0,1002.6,4.76,0.84,10.98,6.0
30,2022-01-02 06:00:00,0.0,9.3,7.8,5.9,9.3,79.0,1002.0,6.04,0.77,11.02,5.88
31,2022-01-02 07:00:00,0.0,9.5,7.8,5.8,9.2,77.0,1001.9,8.99,0.79,10.43,5.34
32,2022-01-02 08:00:00,0.0,9.6,7.9,5.9,9.3,77.0,1001.8,19.04,0.85,10.67,5.18
33,2022-01-02 09:00:00,0.0,9.7,8.1,6.2,9.5,78.0,1001.8,16.7,1.54,10.2,5.1
34,2022-01-02 10:00:00,0.0,10.5,8.6,6.3,9.6,75.0,1001.1,29.8,2.791010719754977,11.29,5.69
35,2022-01-02 11:00:00,0.0,10.2,7.9,5.1,8.8,70.0,1001.1,25.11,2.791010719754977,10.68,5.36
36,2022-01-02 12:00:00,0.0,10.3,8.0,5.3,8.9,71.0,1000.7,23.02,2.791010719754977,5.6,2.37
37,2022-01-02 13:00:00,0.0,10.7,8.2,5.3,8.9,69.0,1000.3,16.93,2.791010719754977,6.98,2.86
38,2022-01-02 14:00:00,0.0,10.7,8.4,5.7,9.2,71.0,1000.1,14.87,2.791010719754977,10.45,4.08
39,2022-01-02 15:00:00,0.1,9.9,8.2,6.4,9.6,78.0,1000.7,11.39,5.22,12.03,5.35
40,2022-01-02 16:00:00,0.0,9.6,7.7,5.4,8.9,74.0,1000.8,9.07,2.79,8.5,4.82
41,2022-01-02 17:00:00,0.0,9.4,7.6,5.3,8.9,75.0,1000.9,9.39,1.75,10.72,5.75
42,2022-01-02 18:00:00,0.0,9.6,7.6,5.3,8.9,74.0,1001.2,10.78,1.56,14.98,8.16
43,2022-01-02 19:00:00,0.0,9.3,7.3,4.8,8.6,73.0,1001.6,7.35,1.44,18.12,9.25
44,2022-01-02 20:00:00,0.0,9.1,7.2,4.8,8.6,74.0,1001.6,21.16,1.79,17.26,9.72
45,2022-01-02 21:00:00,0.0,9.3,7.5,5.5,9.0,77.0,1002.4,11.18,1.52,17.27,9.26
46,2022-01-02 22:00:00,0.0,8.7,6.8,4.3,8.3,74.0,1002.9,10.93,1.28,15.91,8.89
47,2022-01-02 23:00:00,0.0,8.4,6.7,4.5,8.5,76.0,1002.9,10.45,1.2,18.65,9.82
48,2022-01-03 00:00:00,0.0,8.6,6.8,4.5,8.4,75.0,1003.0,9.91,0.83,15.53,8.62
49,2022-01-03 01:00:00,0.0,8.4,6.6,4.3,8.3,75.0,1002.6,9.07,0.78,14.41,8.32
50,2022-01-03 02:00:00,0.0,8.2,6.3,3.8,8.0,74.0,1002.5,7.72,0.73,14.64,8.12
51,2022-01-03 03:00:00,0.0,8.1,6.2,3.8,8.0,74.0,1002.4,7.43,0.63,14.91,7.86
52,2022-01-03 04:00:00,0.0,7.9,6.1,3.7,8.0,74.0,1001.8,9.59,0.61,14.98,8.04
53,2022-01-03 05:00:00,0.0,7.9,6.1,3.8,8.0,75.0,1001.6,6.26,0.59,13.15,7.06
54,2022-01-03 06:00:00,0.0,7.8,6.0,3.7,7.9,74.0,1001.2,6.05,0.57,14.86,7.35
55,2022-01-03 07:00:00,0.0,8.1,6.2,3.8,8.0,74.0,1001.1,5.24,0.35,17.01,7.83
56,2022-01-03 08:00:00,0.0,8.1,6.4,4.2,8.3,76.0,1001.0,9.42,0.25,18.59,8.56
57,2022-01-03 09:00:00,0.0,7.8,6.2,4.0,8.1,76.0,1001.5,16.59,0.7,15.64,7.85
58,2022-01-03 10:00:00,0.0,8.2,6.5,4.2,8.2,75.0,1001.7,12.5,0.7,15.5,7.85
59,2022-01-03 11:00:00,0.0,8.8,6.8,4.4,8.4,74.0,1001.5,11.47,0.82,13.55,6.95
60,2022-01-03 12:00:00,0.0,9.2,7.3,5.1,8.8,75.0,1001.2,9.56,0.87,12.94,6.6
61,2022-01-03 13:00:00,0.0,9.6,7.8,5.7,9.1,76.0,1001.1,10.45,0.89,14.69,7.49
62,2022-01-03 14:00:00,0.0,9.2,7.5,5.3,8.9,76.0,1000.5,14.75,1.46,14.81,7.0
63,2022-01-03 15:00:00,0.0,9.7,7.6,5.1,8.8,73.0,1000.1,15.77,1.86,12.66,6.25
64,2022-01-03 16:00:00,0.0,9.3,7.3,4.8,8.6,73.0,999.8,20.58,1.54,11.36,5.74
65,2022-01-03 17:00:00,0.0,9.3,7.2,4.5,8.4,72.0,999.6,25.17,1.62,15.3,7.28
66,2022-01-03 18:00:00,0.0,8.7,6.7,4.2,8.3,73.0,999.3,40.11,2.41,15.49,8.12
67,2022-01-03 19:00:00,0.0,8.9,6.9,4.5,8.4,73.0,999.7,40.12,2.791010719754977,16.55,8.83
68,2022-01-03 20:00:00,0.8,4.3,3.8,3.2,7.7,92.0,1000.9,7.47,2.69,8.55,5.49
69,2022-01-03 21:00:00,0.4,3.0,2.6,2.1,7.1,93.0,1001.7,0.5,0.67,4.76,3.49
70,2022-01-03 22:00:00,0.2,2.9,2.5,1.8,6.9,92.0,1002.5,2.08,0.44,5.94,3.65
71,2022-01-03 23:00:00,0.1,3.1,2.0,0.2,6.2,81.0,1003.1,0.46,0.47,9.19,4.56
72,2022-01-04 00:00:00,0.0,3.6,2.2,-0.3,6.0,75.0,1003.5,-1.59,0.52,8.08,3.73
73,2022-01-04 01:00:00,0.0,2.8,1.8,0.1,6.2,82.0,1003.6,-1.41,0.67,10.53,4.27
74,2022-01-04 02:00:00,0.0,2.4,1.4,-0.3,6.0,82.0,1003.8,0.85,0.39,9.11,4.65
75,2022-01-04 03:00:00,0.0,2.0,1.3,-0.1,6.1,86.0,1004.2,1.67,0.49,10.25,5.28
76,2022-01-04 04:00:00,0.0,1.5,0.8,-0.3,6.0,87.0,1004.4,-0.22,0.28,10.14,4.98
77,2022-01-04 05:00:00,0.0,0.9,0.4,-0.6,5.9,89.0,1005.2,1.79,0.19,8.77,4.33
78,2022-01-04 06:00:00,0.0,0.9,0.4,-0.5,5.9,90.0,1005.7,2.78,0.24,8.59,4.46
79,2022-01-04 07:00:00,0.0,1.1,0.5,-0.5,5.9,88.0,1006.5,14.12,0.29,7.6,4.15
80,2022-01-04 08:00:00,0.0,0.6,0.2,-0.6,5.8,91.0,1007.2,23.72,0.58,8.51,4.13
81,2022-01-04 09:00:00,0.0,0.4,0.0,-0.8,5.7,91.0,1007.9,57.57,1.67,11.1,5.04
82,2022-01-04 10:00:00,0.0,0.9,0.2,-1.0,5.7,87.0,1008.6,47.15,1.15,14.51,6.67
83,2022-01-04 11:00:00,0.0,1.7,0.8,-1.0,5.7,82.0,1009.2,32.67,0.64,19.04,7.64
84,2022-01-04 12:00:00,0.0,2.7,1.4,-0.9,5.7,77.0,1008.9,19.56,0.44,20.86,8.11
85,2022-01-04 13:00:00,0.0,3.6,2.0,-0.7,5.8,73.0,1008.9,17.91,-0.64,26.12,9.27
86,2022-01-04 14:00:00,0.0,3.9,2.3,-0.3,6.0,74.0,1009.1,14.86,1.7,19.92,7.85
87,2022-01-04 15:00:00,0.0,3.7,2.2,-0.2,6.0,75.0,1009.7,25.62,2.22,28.93,9.3
88,2022-01-04 16:00:00,0.0,2.8,1.5,-0.6,5.8,78.0,1010.0,39.23,2.02,29.33,10.15
89,2022-01-04 17:00:00,0.0,2.3,1.2,-0.6,5.8,81.0,1010.5,41.71,1.62,27.05,11.05
90,2022-01-04 18:00:00,0.0,1.7,0.9,-0.6,5.9,84.0,1010.8,39.79,1.48,22.34,9.81
91,2022-01-04 19:00:00,0.0,1.3,0.6,-0.9,5.7,85.0,1011.0,43.1,1.65,22.11,11.64
92,2022-01-04 20:00:00,0.0,0.8,0.2,-0.9,5.7,87.0,1011.6,38.57,1.46,20.78,12.2
93,2022-01-04 21:00:00,0.0,0.6,0.2,-0.7,5.8,91.0,1011.8,31.71,1.27,18.01,11.67
94,2022-01-04 22:00:00,0.0,0.5,0.1,-0.8,5.8,90.0,1012.3,20.25,1.09,15.87,10.89
95,2022-01-04 23:00:00,0.0,0.2,-0.2,-1.0,5.7,91.0,1012.8,16.6,1.1,15.71,11.09
96,2022-01-05 00:00:00,0.0,0.5,0.1,-0.7,5.8,91.0,1013.1,16.89,1.05,14.33,10.4
97,2022-01-05 01:00:00,0.0,0.6,0.0,-1.1,5.6,88.0,1013.3,20.13,1.11,14.56,9.38
98,2022-01-05 02:00:00,0.0,0.1,-0.5,-1.5,5.5,89.0,1013.2,13.32,1.17,13.15,8.73
99,2022-01-05 03:00:00,0.0,-0.4,-0.8,-1.7,5.4,91.0,1013.5,11.7,0.89,13.08,8.31
100,2022-01-05 04:00:00,0.0,-0.4,-0.8,-1.7,5.4,90.0,1014.1,7.64,0.85,13.82,8.35
101,2022-01-05 05:00:00,0.0,-0.1,-0.6,-1.5,5.5,90.0,1014.8,15.22,0.97,12.8,7.71
102,2022-01-05 06:00:00,0.0,0.2,-0.4,-1.5,5.5,88.0,1015.2,22.31,1.08,11.63,7.0
103,2022-01-05 07:00:00,0.0,-0.1,-0.6,-1.7,5.4,89.0,1015.7,44.77,2.43,12.63,7.02
104,2022-01-05 08:00:00,0.0,0.4,-0.2,-1.5,5.5,87.0,1016.4,55.49,2.51,14.41,7.04
105,2022-01-05 09:00:00,0.0,0.6,-0.1,-1.2,5.6,87.0,1017.2,52.76,1.93,13.61,6.54
106,2022-01-05 10:00:00,0.0,0.5,-0.1,-1.2,5.6,88.0,1018.0,52.55,2.26,14.92,7.14
107,2022-01-05 11:00:00,0.0,2.4,1.5,-0.3,6.0,82.0,1018.7,50.63,2.55,14.44,7.03
108,2022-01-05 12:00:00,0.0,3.6,2.4,0.5,6.4,80.0,1019.2,43.97,2.62,17.41,7.37
109,2022-01-05 13:00:00,0.0,4.1,2.8,0.7,6.4,78.0,1019.3,43.22,2.26,24.06,8.63
110,2022-01-05 14:00:00,0.0,4.6,2.9,0.2,6.2,73.0,1019.4,47.82,2.15,33.19,10.23
111,2022-01-05 15:00:00,0.0,3.6,2.4,0.2,6.2,78.0,1019.7,52.94,2.94,37.85,11.05
112,2022-01-05 16:00:00,0.0,2.4,1.5,-0.1,6.0,83.0,1020.0,62.35,3.37,36.43,11.89
113,2022-01-05 17:00:00,0.0,0.7,0.1,-1.0,5.7,87.0,1020.3,65.2,4.21,31.13,16.1
114,2022-01-05 18:00:00,0.0,1.2,0.5,-0.7,5.8,87.0,1020.7,70.86,5.14,34.14,9.195676923076922
115,2022-01-05 19:00:00,0.0,1.1,0.5,-0.6,5.9,88.0,1020.7,70.43,5.28,40.65,9.195676923076922
116,2022-01-05 20:00:00,0.0,1.2,0.7,-0.2,6.0,90.0,1020.7,75.23,7.5,18.790327613104523,9.195676923076922
117,2022-01-05 21:00:00,0.0,1.3,0.6,-0.7,5.8,86.0,1020.3,79.6,2.791010719754977,18.790327613104523,9.195676923076922
118,2022-01-05 22:00:00,0.0,-0.4,-1.0,-2.2,5.2,87.0,1020.0,76.59,2.791010719754977,18.790327613104523,9.195676923076922
119,2022-01-05 23:00:00,0.0,-1.7,-2.2,-3.2,4.8,89.0,1019.4,63.4,2.791010719754977,28.07,9.195676923076922
120,2022-01-06 00:00:00,0.0,-2.0,-2.7,-4.2,4.5,85.0,1019.2,61.63,5.73,20.55,14.74
121,2022-01-06 01:00:00,0.0,-1.6,-2.5,-4.6,4.3,79.0,1017.6,45.87,5.14,12.38,5.87
122,2022-01-06 02:00:00,0.0,0.1,-1.3,-4.4,4.4,71.0,1016.4,17.01,3.67,18.790327613104523,10.87
123,2022-01-06 03:00:00,0.0,2.3,0.5,-3.1,4.9,67.0,1015.2,22.96,4.09,18.790327613104523,9.64
124,2022-01-06 04:00:00,0.0,2.7,1.1,-1.9,5.3,71.0,1013.2,25.92,2.86,11.98,4.06
125,2022-01-06 05:00:00,0.0,5.1,3.1,-0.1,6.1,69.0,1011.6,22.48,3.06,18.790327613104523,10.8
126,2022-01-06 06:00:00,0.0,6.0,3.8,0.4,6.3,67.0,1010.3,23.53,2.99,35.66,8.6
127,2022-01-06 07:00:00,0.1,6.0,4.5,2.3,7.2,77.0,1007.9,26.38,3.01,28.17,7.43
128,2022-01-06 08:00:00,0.3,6.1,5.0,3.4,7.8,82.0,1006.5,38.19,2.62,33.46,8.38
129,2022-01-06 09:00:00,0.1,8.1,6.3,4.0,8.1,75.0,1004.7,49.48,3.08,9.81,4.21
130,2022-01-06 10:00:00,0.0,8.9,7.7,6.2,9.5,82.0,1003.6,22.55,1.75,5.06,2.76
131,2022-01-06 11:00:00,0.4,9.4,8.3,7.1,10.1,85.0,1003.4,32.49,1.87,6.04,3.11
132,2022-01-06 12:00:00,0.6,8.5,7.2,5.6,9.1,81.0,1002.6,49.02,2.33,9.27,4.16
133,2022-01-06 13:00:00,0.0,8.6,7.1,5.1,8.8,78.0,1002.3,52.49,5.61,15.1,6.43
134,2022-01-06 14:00:00,0.1,7.1,5.4,3.1,7.6,75.0,1002.1,46.82,5.61,18.18,7.11
135,2022-01-06 15:00:00,1.9,4.9,4.3,3.5,7.9,90.0,1002.6,44.96,4.91,14.77,6.1
136,2022-01-06 16:00:00,0.0,5.3,4.1,2.5,7.3,82.0,1002.7,53.59,3.95,12.07,4.69
137,2022-01-06 17:00:00,0.0,4.3,3.4,2.1,7.1,85.0,1003.5,41.65,3.8,11.79,5.36
138,2022-01-06 18:00:00,0.0,3.8,2.6,0.7,6.4,80.0,1004.3,37.41,2.9,13.9,5.35
139,2022-01-06 19:00:00,0.1,3.2,2.4,1.0,6.6,85.0,1003.9,48.44,3.05,16.48,5.41
140,2022-01-06 20:00:00,0.9,2.2,1.8,1.1,6.6,92.0,1004.6,32.89,3.26,11.76,6.97
141,2022-01-06 21:00:00,0.1,2.3,1.9,1.3,6.7,92.0,1004.6,26.32,1.92,6.85,3.66
142,2022-01-06 22:00:00,0.0,2.6,2.0,1.1,6.6,90.0,1004.8,20.94,1.73,4.87,3.46
143,2022-01-06 23:00:00,0.3,1.8,1.2,0.3,6.2,89.0,1004.9,15.27,1.76,4.55,3.13
144,2022-01-07 00:00:00,0.0,2.0,1.4,0.4,6.3,89.0,1005.3,15.4,1.68,6.27,3.81
145,2022-01-07 01:00:00,0.1,1.7,1.1,0.1,6.1,88.0,1005.1,18.11,1.77,3.85,2.68
146,2022-01-07 02:00:00,0.0,1.9,1.1,-0.2,6.0,86.0,1005.4,12.64,1.71,3.91,2.4
147,2022-01-07 03:00:00,0.0,1.6,0.9,-0.4,5.9,86.0,1005.4,10.31,1.98,3.59,1.97
148,2022-01-07 04:00:00,0.3,1.4,0.9,0.2,6.2,91.0,1005.2,10.21,2.21,3.04,2.01
149,2022-01-07 05:00:00,0.0,1.5,1.0,0.2,6.2,91.0,1005.7,11.63,1.96,3.2,2.08
150,2022-01-07 06:00:00,0.0,1.5,0.9,-0.1,6.1,88.0,1006.3,19.51,1.87,4.18,2.46
151,2022-01-07 07:00:00,0.0,1.4,0.9,0.0,6.1,90.0,1006.4,39.92,2.64,4.02,2.34
152,2022-01-07 08:00:00,0.0,1.1,0.6,-0.3,6.0,90.0,1006.9,59.17,4.94,9.85,3.58
153,2022-01-07 09:00:00,0.0,2.2,1.2,-0.3,6.0,83.0,1007.1,61.92,6.3,17.29,5.15
154,2022-01-07 10:00:00,0.0,2.6,1.7,0.1,6.2,84.0,1007.0,60.4,5.41,21.07,5.96
155,2022-01-07 11:00:00,0.0,2.8,2.1,0.9,6.5,87.0,1007.9,48.44,4.8,15.8,5.79
156,2022-01-07 12:00:00,1.3,0.9,0.7,0.2,6.2,95.0,1009.0,50.06,6.38,13.5,5.2
157,2022-01-07 13:00:00,1.2,1.6,1.3,0.9,6.5,95.0,1008.9,66.44,5.34,10.32,4.26
158,2022-01-07 14:00:00,0.0,2.9,2.5,1.8,7.0,92.0,1009.3,49.37,3.93,5.15,2.93
159,2022-01-07 15:00:00,0.0,2.8,2.4,1.7,6.9,92.0,1009.9,50.77,4.22,8.2,4.57
160,2022-01-07 16:00:00,0.0,2.8,2.5,2.0,7.1,94.0,1010.3,50.63,2.72,10.52,6.62
161,2022-01-07 17:00:00,0.0,3.5,3.1,2.6,7.4,94.0,1010.8,60.33,2.89,14.73,8.26
162,2022-01-07 18:00:00,0.0,3.1,2.7,2.1,7.1,93.0,1010.9,64.46,2.97,14.86,9.0
163,2022-01-07 19:00:00,0.0,3.9,3.5,2.7,7.4,91.0,1011.2,58.53,3.0,19.3,16.02
164,2022-01-07 20:00:00,0.0,4.6,4.0,3.1,7.6,89.0,1011.1,41.83,2.08,14.65,8.58
165,2022-01-07 21:00:00,0.0,5.4,4.7,3.7,8.0,88.0,1010.7,51.73,3.42,16.77,9.63
166,2022-01-07 22:00:00,0.2,5.6,5.2,4.7,8.5,94.0,1009.8,42.28,5.78,17.63,12.81
167,2022-01-07 23:00:00,0.1,6.1,5.7,5.1,8.8,93.0,1008.7,41.56,2.73,11.37,8.53
168,2022-01-08 00:00:00,0.1,7.2,6.7,6.0,9.4,92.0,1007.1,27.16,2.07,13.49,8.48
169,2022-01-08 01:00:00,0.2,7.4,6.7,5.9,9.3,90.0,1005.1,20.64,2.16,15.61,9.44
170,2022-01-08 02:00:00,0.3,7.9,7.0,6.0,9.4,88.0,1003.3,12.02,1.75,10.62,6.62
171,2022-01-08 03:00:00,0.0,8.7,7.5,6.1,9.4,83.0,1000.9,13.23,1.59,7.26,4.79
172,2022-01-08 04:00:00,0.0,9.0,7.8,6.5,9.7,84.0,998.9,4.32,1.7,4.05,2.77
173,2022-01-08 05:00:00,0.1,8.9,8.2,7.5,10.4,90.0,997.0,8.88,1.58,2.59,1.83
174,2022-01-08 06:00:00,0.3,9.4,8.7,8.0,10.7,90.0,995.3,12.47,1.54,1.37,0.97
175,2022-01-08 07:00:00,0.2,9.8,9.2,8.6,11.2,92.0,994.0,22.6,1.84,2.36,1.39
176,2022-01-08 08:00:00,0.7,9.0,8.4,7.6,10.4,90.0,994.7,16.42,1.49,3.87,2.15
177,2022-01-08 09:00:00,1.5,7.1,6.5,5.8,9.2,91.0,994.0,21.5,1.45,17.58,11.03
178,2022-01-08 10:00:00,0.0,7.2,6.3,5.2,8.8,87.0,993.9,44.34,1.52,19.45,11.96
179,2022-01-08 11:00:00,0.0,7.1,5.9,4.2,8.3,81.0,994.7,30.18,1.38,33.42,17.61
180,2022-01-08 12:00:00,0.0,7.2,5.6,3.5,7.8,77.0,994.4,28.28,1.37,32.36,16.98
181,2022-01-08 13:00:00,0.0,7.1,5.1,2.2,7.2,71.0,994.1,25.99,1.66,21.3,11.78
182,2022-01-08 14:00:00,0.0,6.5,4.8,2.2,7.2,74.0,994.5,18.25,1.62,17.66,8.99
183,2022-01-08 15:00:00,0.0,5.6,4.0,1.6,6.8,75.0,994.8,25.53,1.49,14.47,6.05
184,2022-01-08 16:00:00,0.0,5.2,3.9,1.9,7.0,79.0,995.1,24.83,1.55,14.68,6.73
185,2022-01-08 17:00:00,0.0,4.6,3.3,1.3,6.7,79.0,996.0,19.85,1.37,20.62,7.86
186,2022-01-08 18:00:00,0.0,4.2,3.1,1.4,6.7,82.0,996.4,18.98,1.21,13.21,7.19
187,2022-01-08 19:00:00,0.0,3.9,2.9,1.4,6.7,83.0,996.3,28.04,1.36,15.36,8.18
188,2022-01-08 20:00:00,0.0,3.5,2.6,1.2,6.7,85.0,996.9,15.72,1.07,16.48,5.44
189,2022-01-08 21:00:00,0.0,3.0,2.3,1.0,6.6,86.0,997.2,12.99,1.05,8.03,5.43
190,2022-01-08 22:00:00,0.0,3.0,2.2,0.8,6.5,85.0,997.5,10.98,1.06,9.8,6.43
191,2022-01-08 23:00:00,0.0,3.0,2.1,0.7,6.4,85.0,997.6,9.46,1.12,11.33,7.05
192,2022-01-09 00:00:00,0.0,2.7,1.9,0.6,6.4,86.0,997.8,11.06,1.19,9.16,5.49
193,2022-01-09 01:00:00,0.0,2.4,1.7,0.5,6.3,87.0,998.3,10.47,1.27,9.91,5.76
194,2022-01-09 02:00:00,0.0,2.4,1.8,0.7,6.4,88.0,998.6,8.48,1.16,8.87,5.01
195,2022-01-09 03:00:00,0.0,2.7,2.0,0.9,6.5,87.0,998.5,8.61,0.94,8.37,4.81
196,2022-01-09 04:00:00,0.0,3.0,2.2,0.9,6.5,86.0,998.3,7.08,1.0,7.32,4.37
197,2022-01-09 05:00:00,0.0,3.2,2.5,1.3,6.7,87.0,998.4,6.13,0.82,7.5,4.28
198,2022-01-09 06:00:00,0.0,4.0,3.0,1.6,6.9,84.0,998.6,13.2,1.02,13.48,6.51
199,2022-01-09 07:00:00,0.0,4.3,3.4,2.0,7.1,85.0,998.9,13.02,0.89,11.78,6.16
200,2022-01-09 08:00:00,0.0,4.1,3.2,1.7,6.9,84.0,999.4,13.31,0.97,12.68,6.47
201,2022-01-09 09:00:00,0.0,3.9,3.0,1.8,7.0,86.0,999.8,13.31,0.88,13.03,6.12
202,2022-01-09 10:00:00,0.0,4.7,3.7,2.4,7.2,84.0,999.9,20.38,1.11,27.16,7.85
203,2022-01-09 11:00:00,0.0,5.3,4.2,2.6,7.4,82.0,1000.5,18.21,2.61,19.68,7.3
204,2022-01-09 12:00:00,0.0,6.2,4.9,3.0,7.6,80.0,1000.6,27.65,3.01,39.14,8.91
205,2022-01-09 13:00:00,0.0,6.9,5.6,3.7,8.0,80.0,1000.9,24.01,2.82,32.25,9.19
206,2022-01-09 14:00:00,0.0,7.6,6.1,4.1,8.2,78.0,1001.0,24.56,3.83,19.75,8.7
207,2022-01-09 15:00:00,0.0,7.8,6.3,4.4,8.4,79.0,1001.4,22.75,4.62,21.14,9.96
208,2022-01-09 16:00:00,0.0,7.2,6.0,4.4,8.4,82.0,1002.2,24.71,4.89,19.85,10.56
209,2022-01-09 17:00:00,0.0,6.9,5.9,4.6,8.5,85.0,1003.0,27.56,4.04,22.72,11.89
210,2022-01-09 18:00:00,0.0,7.0,6.0,4.8,8.6,86.0,1003.8,32.21,4.78,23.4,12.58
211,2022-01-09 19:00:00,0.0,7.1,6.3,5.2,8.8,87.0,1004.4,40.44,5.13,33.06,16.07
212,2022-01-09 20:00:00,0.0,7.2,6.3,5.2,8.8,86.0,1005.2,41.05,5.58,27.45,15.76
213,2022-01-09 21:00:00,0.0,7.0,6.1,5.0,8.7,87.0,1005.7,48.81,4.97,20.5,14.19
214,2022-01-09 22:00:00,0.0,7.0,6.2,5.2,8.9,88.0,1006.5,32.66,5.38,17.63,13.74
215,2022-01-09 23:00:00,0.2,6.7,6.1,5.4,9.0,91.0,1006.9,24.55,3.74,13.6,11.17
216,2022-01-10 00:00:00,0.1,6.4,6.1,5.6,9.1,94.0,1007.2,40.79,2.6,14.19,12.6
217,2022-01-10 01:00:00,0.0,6.6,6.2,5.8,9.2,94.0,1007.6,64.33,3.73,15.27,13.18
218,2022-01-10 02:00:00,0.0,6.8,6.4,6.0,9.3,94.0,1007.9,48.43,2.54,9.45,7.45
219,2022-01-10 03:00:00,0.2,7.0,6.7,6.3,9.5,95.0,1008.2,40.07,2.39,6.36,4.66
220,2022-01-10 04:00:00,0.1,7.1,6.9,6.6,9.8,96.0,1008.5,17.16,1.49,2.84,2.03
221,2022-01-10 05:00:00,0.0,7.5,7.3,7.0,10.0,97.0,1008.5,43.18,1.77,2.36,1.66
222,2022-01-10 06:00:00,0.1,7.9,7.7,7.5,10.3,97.0,1009.0,38.95,1.91,2.9,1.87
223,2022-01-10 07:00:00,0.0,8.5,8.4,8.2,10.9,97.0,1009.4,69.95,2.791010719754977,8.81,4.78
224,2022-01-10 08:00:00,0.0,10.6,10.2,9.9,12.2,95.0,1010.3,37.21537931034483,2.791010719754977,7.69,4.6
225,2022-01-10 09:00:00,0.0,9.7,9.4,9.1,11.5,95.0,1011.1,79.53,2.791010719754977,8.72,4.88
226,2022-01-10 10:00:00,0.0,10.8,10.4,10.0,12.3,94.0,1011.7,78.64,6.89,13.4,5.73
227,2022-01-10 11:00:00,0.0,12.0,11.0,10.0,12.3,87.0,1012.2,58.5,3.06,7.65,2.94
228,2022-01-10 12:00:00,0.0,12.1,11.0,9.9,12.2,86.0,1012.4,57.05,3.55,6.72,2.69
