"Date and Time","NO<sub>2</sub>","SO<sub>2</sub>","PM<sub>10</sub>","PM<sub>2.5</sub>"
"2022-09-20 19:00:00",49.61,0.08,25.69,9.88
"2022-09-20 20:00:00",45.3,1.79,15.72,8
"2022-09-20 21:00:00",36.34,5.94,14.53,8.44
"2022-09-20 22:00:00",22.63,5.12,13.22,9.63
"2022-09-20 23:00:00",32.57,1.42,10.11,7.31
"2022-09-21 00:00:00",25.91,0.86,8.45,5.09
"2022-09-21 01:00:00",41.84,1.57,9.49,5.08
"2022-09-21 02:00:00",38.56,0.13,11.9,7.07
"2022-09-21 03:00:00",26.22,-0.6,8.76,6.38
"2022-09-21 04:00:00",19.38,-1.13,9.97,6.51
"2022-09-21 05:00:00",35.2,-0.73,14.73,8.01
"2022-09-21 06:00:00",35.27,-0.53,12.67,9.57
"2022-09-21 07:00:00",63.34,3.86,36.61,26.25
"2022-09-21 08:00:00",59.68,7.12,17.2,7.72
"2022-09-21 09:00:00",54.98,14.04,15.31,5.64
"2022-09-21 10:00:00",51.69,27.92,15.49,5.63
"2022-09-21 11:00:00",31.63,23.68,15.11,4.82
"2022-09-21 12:00:00",42.71,13.22,15.28,5.1
"2022-09-21 13:00:00",41.31,8.47,18.5,5.21
"2022-09-21 14:00:00",27.18,4.92,20.04,4.95
"2022-09-21 15:00:00",29.67,3.69,16.22,4.95
"2022-09-21 16:00:00",38.68,7.15,14.27,4.96
"2022-09-21 17:00:00",38.04,3.46,25.74,7.12
"2022-09-21 18:00:00",31.89,7.17,19.35,5.88
"2022-09-21 19:00:00",24.32,9.46,13.86,6.85
"2022-09-21 20:00:00",25.96,8.26,14.34,7.32
"2022-09-21 21:00:00",18.68,9.19,10.84,6.35
"2022-09-21 22:00:00",22.8,5.34,11.86,6.29
"2022-09-21 23:00:00",17.88,4.72,11.88,6.44
"2022-09-22 00:00:00",21.04,5.92,10.99,5.96
"2022-09-22 01:00:00",25.37,7.34,9.79,5.12
"2022-09-22 02:00:00",11.16,3.37,9.54,4.66
"2022-09-22 03:00:00",7.72,0.28,6.83,3.78
"2022-09-22 04:00:00",15.4,-0.24,5.34,2.52
"2022-09-22 05:00:00",13.54,-0.7,3.49,1.22
"2022-09-22 06:00:00",27.22,-0.7,2.55,1.04
"2022-09-22 07:00:00",43.83,-0.16,4.71,1.64
"2022-09-22 08:00:00",51.88,0.25,7.62,2.35
"2022-09-22 09:00:00",53.77,-0.02,8.57,2.95
"2022-09-22 10:00:00",66.49,-0.44,6.96,3.02
"2022-09-22 11:00:00",74.67,0.12,7.14,2.81
"2022-09-22 12:00:00",74.81,1.01,11.55,4.45
"2022-09-22 13:00:00",64.43,0.3,11.25,4.71
"2022-09-22 14:00:00",44.39,-1.36,6.34,2.87
"2022-09-22 15:00:00",45.87,-1.2,3.25,1.46
"2022-09-22 16:00:00",15.43,-1.82,3.26,1.57
"2022-09-22 17:00:00",17.11,-1.77,3.47,1.63
"2022-09-22 18:00:00",32.38,-1.09,6.59,3.17
"2022-09-22 19:00:00",40.99,-0.58,10.21,4.1
"2022-09-22 20:00:00",26.68,-1.4,9.75,4.03
"2022-09-22 21:00:00",38.06,-1.38,13.15,5.94
"2022-09-22 22:00:00",29.63,-1.02,16.88,10.85
"2022-09-22 23:00:00",34.55,-0.44,26.78,10.69
"2022-09-23 00:00:00",30.06,-0.97,22.63,8.01
"2022-09-23 01:00:00",34.91,0.03,18.42,7.17
"2022-09-23 02:00:00",20.34,-1.32,14.95,6.75
"2022-09-23 03:00:00",16.36,-1.43,15.37,6.57
"2022-09-23 04:00:00",13.85,-1.36,15.24,5.98
"2022-09-23 05:00:00",14.81,-1.08,18.32,5.96
"2022-09-23 06:00:00",29.73,-0.5,23.86,6.5
"2022-09-23 07:00:00",36.41,0.63,29,7.46
"2022-09-23 08:00:00",37.98,0.88,32.71,8.26
"2022-09-23 09:00:00",33.62,-0.3,42.95,10.02
"2022-09-23 10:00:00",23.24,-1.15,54.46,12.89
"2022-09-23 11:00:00",19.51,-0.97,41.38,10.33
"2022-09-23 12:00:00",16.61,-0.77,25.79,7.07
"2022-09-23 13:00:00",21.04,-0.62,29.71,8.13
"2022-09-23 14:00:00",11.74,-1.48,13.91,3.87
"2022-09-23 15:00:00",9.5,-1.79,10.6,3.09
"2022-09-23 16:00:00",16.23,-1.16,16.13,3.99
"2022-09-23 17:00:00",6.69,-1.55,8.02,2.19
"2022-09-23 18:00:00",11.4,-1.63,4.46,1.64
"2022-09-23 19:00:00",12.3,-1.71,5.88,2.21
"2022-09-23 20:00:00",7.85,-1.87,8.6,3.43
"2022-09-23 21:00:00",14.04,-1.92,8.78,4.63
"2022-09-23 22:00:00",15.57,-1.8,11.12,5.79
"2022-09-23 23:00:00",4.66,-1.78,11.99,5.82
"2022-09-24 00:00:00",4.03,-1.66,12.24,5.94
"2022-09-24 01:00:00",12.68,-1.52,12.69,5.89
"2022-09-24 02:00:00",17.78,-1.57,15.48,7.44
"2022-09-24 03:00:00",13.24,-1.67,12.54,6.5
"2022-09-24 04:00:00",7.64,-1.65,12.78,5.52
"2022-09-24 05:00:00",4.54,-1.66,11.7,5.1
"2022-09-24 06:00:00",12.96,-1.43,11.6,4.69
"2022-09-24 07:00:00",24.15,-1.04,13.92,4.83
"2022-09-24 08:00:00",13.34,-1.59,9.69,4.02
"2022-09-24 09:00:00",5.43,-1.77,8.85,3.89
"2022-09-24 10:00:00",5.39,-2.02,7.87,3.54
"2022-09-24 11:00:00",1.95,-1.9,9.7,3.7
"2022-09-24 12:00:00",-1.9,-2.08,5.31,2.3
"2022-09-24 13:00:00",-3.22,-1.92,4.79,2.22
"2022-09-24 14:00:00",-3.51,-1.97,4.44,2.03
"2022-09-24 15:00:00",-2.36,-1.9,6.09,2.39
"2022-09-24 16:00:00",-2.81,-1.83,7.91,2.66
"2022-09-24 17:00:00",-3.52,-2.01,4.32,1.97
"2022-09-24 18:00:00",-3,-1.93,4.86,2.13
"2022-09-24 19:00:00",-1.8,-2.05,5.18,2.47
"2022-09-24 20:00:00",4.9,-1.83,8.36,3.78
"2022-09-24 21:00:00",7.19,-2.02,11.16,4.37
"2022-09-24 22:00:00",10.73,-1.79,10.61,5.06
"2022-09-24 23:00:00",9.2,-1.83,8.16,4.89
"2022-09-25 00:00:00",8.77,-1.98,8.79,4.75
"2022-09-25 01:00:00",2.42,-1.99,8.72,4.61
"2022-09-25 02:00:00",14.47,-1.63,11.41,5.78
"2022-09-25 03:00:00",12,-1.58,11.72,7.37
"2022-09-25 04:00:00",11.14,-1.44,13.16,7.7
"2022-09-25 05:00:00",8.35,-1.56,11.62,6.51
"2022-09-25 06:00:00",8.61,-1.36,11.24,6.03
"2022-09-25 07:00:00",11.53,-1.15,11.22,5.96
"2022-09-25 08:00:00",14.71,-1.62,12.94,5.72
"2022-09-25 09:00:00",12.2,-1.55,9.76,5
"2022-09-25 10:00:00",14.15,-1.61,8.73,4.61
"2022-09-25 11:00:00",11.05,-1.37,10.38,4.96
"2022-09-25 12:00:00",8.2,-1.24,11.11,5.02
"2022-09-25 13:00:00",10.1,-1.26,11.72,4.86
"2022-09-25 14:00:00",13.19,-1.08,11.74,3.68
"2022-09-25 15:00:00",5.11,-1.08,10.35,3.03
"2022-09-25 16:00:00",4.63,-1.27,11.24,3.15
"2022-09-25 17:00:00",7.14,-1.18,10.38,3.09
"2022-09-25 18:00:00",11.15,-1.08,17.3,3.69
"2022-09-25 19:00:00",14.98,-1.07,17.85,3.93
"2022-09-25 20:00:00",6.54,-1.39,7,3.29
"2022-09-25 21:00:00",5.63,-1.48,11.05,4.1
"2022-09-25 22:00:00",2.03,-1.56,12.88,5.92
"2022-09-25 23:00:00",2.2,-1.49,11.23,6.3
"2022-09-26 00:00:00",0.28,-1.65,5.77,3.67
"2022-09-26 01:00:00",4.55,-1.43,3.11,1.88
"2022-09-26 02:00:00",-3.16,-1.51,2.58,1.3
"2022-09-26 03:00:00",-3.73,-1.83,6.22,2.74
"2022-09-26 04:00:00",-3.24,-1.59,18.61,8.17
"2022-09-26 05:00:00",0.88,-1.41,23.86,11.37
"2022-09-26 06:00:00",2.75,-1.46,34.44,16.84
"2022-09-26 07:00:00",20.98,-1.27,34.56,16.33
"2022-09-26 08:00:00",28.56,-1.14,35,14.92
"2022-09-26 09:00:00",22.16,-1.33,35.9,13.14
"2022-09-26 10:00:00",11.51,-1.61,44.57,12.29
"2022-09-26 11:00:00",4.54,-1.65,33.89,10.49
"2022-09-26 12:00:00",0.28,-1.67,34.44,9.7
"2022-09-26 13:00:00",0.66,-1.59,27.62,6.79
"2022-09-26 14:00:00",0.74,-1.69,16.77,4.31
"2022-09-26 15:00:00",1.89,-1.71,16.74,3.88
"2022-09-26 16:00:00",2.79,-1.62,21.66,5.47
"2022-09-26 17:00:00",5.77,-1.62,22.84,6.28
"2022-09-26 18:00:00",8.16,-1.72,19.63,5.71
"2022-09-26 19:00:00",9.29,-1.51,20.99,7.27
"2022-09-26 20:00:00",9.42,-1.71,25.1,10.08
"2022-09-26 21:00:00",10.4,-1.56,23.62,10.72
"2022-09-26 22:00:00",7.15,-1.44,23.57,11.05
"2022-09-26 23:00:00",2.94,-1.73,22,10.31
"2022-09-27 00:00:00",5.29,-1.54,23.91,11.27
"2022-09-27 01:00:00",4.71,-1.72,23.23,11.21
"2022-09-27 02:00:00",2.66,-1.65,24.47,11.33
"2022-09-27 03:00:00",6.98,-1.6,26.43,12.64
"2022-09-27 04:00:00",3.75,-1.45,30.04,13.67
"2022-09-27 05:00:00",2.94,-1.39,30.69,14
"2022-09-27 06:00:00",10.24,-1.33,31.29,13.8
"2022-09-27 07:00:00",26.68,-1,34.14,14.31
"2022-09-27 08:00:00",48.43,-0.42,42.75,15.64
"2022-09-27 09:00:00",44.81,-0.24,42.22,15.78
"2022-09-27 10:00:00",40.86,-0.22,45.87,16.25
"2022-09-27 11:00:00",29.09,-0.53,42.1,15.3
"2022-09-27 11:01:00",
"2022-09-27 12:00:00",,-0.4,45.98,15.93
"2022-09-27 12:01:00",
"2022-09-27 13:00:00",,-0.22,41.78,14.43
"2022-09-27 14:00:00",,-0.63,39.24,12.27
"2022-09-27 15:00:00",,-0.77,30.93,10.67
"2022-09-27 16:00:00",,-0.92,30.9,9.66
"2022-09-27 17:00:00",,-0.78,31.34,9.93
"2022-09-27 18:00:00",,-0.97,33,9.8
"2022-09-27 19:00:00",,-0.89,19.06,7.77
"2022-09-27 20:00:00",,-1.26,17.23,8.53
"2022-09-27 21:00:00",,-1.35,19.2,8.65
"2022-09-27 22:00:00",,-1.37,23,8.69
"2022-09-27 23:00:00",,-1.48,19.36,7.13
"2022-09-28 00:00:00",,-1.54,17.11,6.85
"2022-09-28 01:00:00",,-1.36,21.6,7.64
"2022-09-28 02:00:00",,-1.18,19.01,8.49
"2022-09-28 03:00:00",,-1.18,20.31,11.45
"2022-09-28 04:00:00",,-1.46,17.92,9.72
"2022-09-28 05:00:00",,-1.4,15.62,8.59
"2022-09-28 06:00:00",,-1.33,13.8,7.98
"2022-09-28 07:00:00",,-0.84,14.58,7.28
"2022-09-28 08:00:00",,-0.55,19.33,7.53
"2022-09-28 09:00:00",,-0.61,20.31,7.61
"2022-09-28 10:00:00",,-0.95,19.64,6.44
"2022-09-28 11:00:00",,-1.24,18.1,5.04
"2022-09-28 12:00:00",6.18,-1.6,11.42,3.04
"2022-09-28 13:00:00",2.62,-1.7,4.78,1.74
"2022-09-28 14:00:00",4.54,-1.69,5.72,1.72
"2022-09-28 15:00:00",10.86,-1.49,6.78,2.03
"2022-09-28 16:00:00",18.42,-1.28,7.8,2.16
"2022-09-28 17:00:00",6.31,-1.52,7.74,2.28
"2022-09-28 18:00:00",2.26,-1.62,5.68,2.05
"2022-09-28 19:00:00",2.58,-1.69,6.05,2.3
"2022-09-28 20:00:00",14.05,-1.69,7.56,3.12
"2022-09-28 21:00:00",14.19,-1.58,7.86,4.27
"2022-09-28 22:00:00",7.62,-1.65,7.37,4.31
"2022-09-28 23:00:00",12,-1.55,8.33,4.33
"2022-09-29 00:00:00",8.12,-1.61,10.08,4.39
"2022-09-29 01:00:00",16.71,-1.45,9.05,4.24
"2022-09-29 02:00:00",10.69,-1.65,8.21,4.29
"2022-09-29 03:00:00",5.92,-1.72,7.41,4.35
"2022-09-29 04:00:00",5.87,-1.66,6.24,3.26
"2022-09-29 05:00:00",10.07,-1.58,7.45,2.81
"2022-09-29 06:00:00",7.37,-1.51,6.48,2.13
"2022-09-29 07:00:00",11.96,-1.57,6.55,2.09
"2022-09-29 08:00:00",36.41,-0.34,15.16,3.48
"2022-09-29 09:00:00",41.56,0.4,23.08,5.17
"2022-09-29 10:00:00",40.42,0.32,58.68,12.6
"2022-09-29 11:00:00",35.78,-0.49,29.42,6.43
"2022-09-29 12:00:00",13.86,-1.75,11.74,4.21
"2022-09-29 13:00:00",3.96,-1.81,8.63,3.95
"2022-09-29 14:00:00",-0.08,-1.85,8.97,4.96
"2022-09-29 15:00:00",1.53,-1.94,9.06,5.37
"2022-09-29 16:00:00",2.66,-1.84,9.67,5.89
"2022-09-29 17:00:00",6.04,-1.62,12.08,6.31
"2022-09-29 18:00:00",-0.1,-1.8,10.5,6.17
"2022-09-29 19:00:00",4.44,-1.79,11.46,6.21
"2022-09-29 20:00:00",42.18,-1.29,13.79,7.44
"2022-09-29 21:00:00",54.32,-0.87,29.01,13.92
"2022-09-29 22:00:00",55.13,0.44,28.21,19.91
"2022-09-29 23:00:00",45.34,-0.33,27.23,19.85
"2022-09-30 00:00:00",34.15,-0.45,18.94,13.79
"2022-09-30 01:00:00",28.23,-0.29,12.37,8.06
"2022-09-30 02:00:00",17.91,-1.07,8.58,5.23
"2022-09-30 03:00:00",26.17,-1.25,8.27,4.52
"2022-09-30 04:00:00",22.83,0.01,5.31,2.69
"2022-09-30 05:00:00",25.06,2.85,5.8,2.27
"2022-09-30 06:00:00",25.82,4.02,6.35,3.49
"2022-09-30 07:00:00",34.56,2.15,5.32,3.27
"2022-09-30 08:00:00",40.12,2.16,5.39,2.92
"2022-09-30 09:00:00",34.96,1.53,10.71,5.92
"2022-09-30 10:00:00",21.76,-0.25,5.37,1.88
"2022-09-30 11:00:00",17.32,-0.82,3.1,0.95
"2022-09-30 12:00:00",17.93,-0.85,3.57,1.02
"2022-09-30 13:00:00",17.6,-0.81,2.77,0.81
"2022-09-30 14:00:00",21.95,-0.61,5.39,2.92
"2022-09-30 15:00:00",13.98,-1.29,15.22,5.5
"2022-09-30 16:00:00",16.89,-1.14,21.41,7.16
"2022-09-30 17:00:00",12.01,-1.19,20.33,5.38
"2022-09-30 18:00:00",16.65,-1.01,20.84,6.46
"2022-09-30 19:00:00",18.79,-1.01,23.52,7.8
"2022-09-30 20:00:00",6.5,-1.2,16.29,7.09
"2022-09-30 21:00:00",4.61,-1.23,16.91,6.91
"2022-09-30 22:00:00",2.8,-1.31,16.99,7.61
"2022-09-30 23:00:00",1.61,-1.33,17.95,9.14
"2022-10-01 00:00:00",1.51,-1.15,18.22,9.06
"2022-10-01 01:00:00",7.18,-1.17,21.83,9.3
"2022-10-01 02:00:00",0.45,-1.56,18.06,7.78
"2022-10-01 03:00:00",1.84,-1.2,16.29,7.57
"2022-10-01 04:00:00",2.88,-1.13,18.07,7.59
"2022-10-01 05:00:00",4.16,-1.32,20.79,8.16
"2022-10-01 06:00:00",11.42,-1.4,17.59,7.47
"2022-10-01 07:00:00",18.02,-1.15,16.39,7.17
"2022-10-01 08:00:00",15.7,-1.19,17.77,7.21
"2022-10-01 09:00:00",10.56,-1.32,17.07,6.81
"2022-10-01 10:00:00",10.94,-1.46,19.61,7.24
"2022-10-01 11:00:00",7.78,-1.44,17.91,6.7
"2022-10-01 12:00:00",12.71,-1.2,17.48,6.64
"2022-10-01 13:00:00",11.39,-1.23,15.88,6.35
"2022-10-01 14:00:00",6.78,-1.35,14.41,5.24
"2022-10-01 15:00:00",4.54,-1.42,12.51,5.13
"2022-10-01 16:00:00",1.89,-1.41,12.03,4.42
"2022-10-01 17:00:00",1.21,-1.44,13.34,6.87
"2022-10-01 18:00:00",4.19,-1.2,14.53,6.85
"2022-10-01 19:00:00",15.05,-1.01,18.68,7.2
"2022-10-01 20:00:00",13.8,-1.5,15.95,7.39
"2022-10-01 21:00:00",8.76,-1.52,15.71,8.06
"2022-10-01 22:00:00",13.39,-1.69,15.31,8.44
"2022-10-01 23:00:00",9.36,-1.75,12.71,7.11
"2022-10-02 00:00:00",14.72,-1.5,13.75,7.5
"2022-10-02 01:00:00",6.93,-1.65,12.87,6.68
"2022-10-02 02:00:00",2.04,-1.7,13.54,6.58
"2022-10-02 03:00:00",1.19,-1.77,12.02,5.47
"2022-10-02 04:00:00",2.17,-1.61,11.94,5.13
"2022-10-02 05:00:00",4.01,-1.6,10.09,4.6
"2022-10-02 06:00:00",7.18,-1.7,13.5,5.34
"2022-10-02 07:00:00",8.42,-1.61,13.7,5.76
"2022-10-02 08:00:00",12.81,-1.58,13.31,5.66
"2022-10-02 09:00:00",13.22,-1.61,15.07,6.07
"2022-10-02 10:00:00",9.75,-1.78,13.42,5.69
"2022-10-02 11:00:00",5.54,-1.75,14.43,5.78
"2022-10-02 12:00:00",3.39,-1.78,13.2,5.25
"2022-10-02 13:00:00",5.7,-1.61,12.03,5.06
"2022-10-02 14:00:00",6.47,-1.68,9.15,4.35
"2022-10-02 15:00:00",-0.41,-1.9,6.86,3.14
"2022-10-02 16:00:00",-0.11,-1.72,4.94,2.49
"2022-10-02 17:00:00",2.54,-1.68,5.42,2.44
"2022-10-02 18:00:00",3.62,-1.77,5.4,2.47
"2022-10-02 19:00:00",20.83,-1.45,6.99,3
"2022-10-02 20:00:00",34.08,-0.99,8.7,4.42
"2022-10-02 21:00:00",25.27,-1.12,12.64,7.75
"2022-10-02 22:00:00",31.45,-1.08,16.91,11.78
"2022-10-02 23:00:00",29.01,0.32,14.25,9.87
"2022-10-03 00:00:00",21.81,0.65,7.33,3.9
"2022-10-03 01:00:00",39.02,2.37,30.03,16.59
"2022-10-03 02:00:00",20.68,3.76,12.03,4.69
"2022-10-03 03:00:00",11.51,1.19,6.12,2.59
"2022-10-03 04:00:00",22.56,0.98,6.91,3.38
"2022-10-03 05:00:00",23.71,0.25,10.6,3.38
"2022-10-03 06:00:00",39.2,0.68,28.98,6.67
"2022-10-03 07:00:00",52.64,2.83,59.43,12.14
"2022-10-03 08:00:00",40.61,0.97,42.82,9.14
"2022-10-03 09:00:00",58.84,3.22,75.69,17.55
"2022-10-03 10:00:00",53.79,2.05,89.48,20.43
"2022-10-03 11:00:00",41.24,0.92,45.33,10.17
"2022-10-03 12:00:00",39.66,0.32,30.92,7.95
"2022-10-03 13:00:00",41.46,1.22,40.31,10.42
"2022-10-03 14:00:00",19.45,-0.53,20.85,5.97
"2022-10-03 15:00:00",15.17,-0.8,18.78,5.87
"2022-10-03 16:00:00",28.45,-0.82,34.7,11.37
"2022-10-03 17:00:00",23.05,-1.08,47.01,15.32
"2022-10-03 18:00:00",21.81,-1.23,44.2,13.49
"2022-10-03 19:00:00",36.17,-0.68,15.55,5.59
"2022-10-03 20:00:00",47.16,-0.79,12.89,5.13
"2022-10-03 21:00:00",45.45,-0.71,24.88,8.68
"2022-10-03 22:00:00",29.89,-0.7,21.24,6.22
"2022-10-03 23:00:00",20.14,-1.52,16.07,4.7
"2022-10-04 00:00:00",12.02,-1.47,5.41,2.65
"2022-10-04 01:00:00",19.73,-1.33,6.11,2.88
"2022-10-04 02:00:00",18.65,-1.45,4.64,2.54
"2022-10-04 03:00:00",10.26,-1.43,6.29,2.61
"2022-10-04 04:00:00",4.88,-1.43,5.6,2.26
"2022-10-04 05:00:00",15.74,-1.45,5.5,2.05
"2022-10-04 06:00:00",17.39,-1.2,5.13,2.29
"2022-10-04 07:00:00",22.52,-0.84,7.29,2.97
"2022-10-04 08:00:00",25.75,-0.67,9.17,2.52
"2022-10-04 09:00:00",21,-0.75,7.13,1.75
"2022-10-04 10:00:00",24.11,-0.69,13.34,2.54
"2022-10-04 11:00:00",25.14,-0.76,14.63,2.64
"2022-10-04 12:00:00",30.5,-0.76,11.51,2.43
"2022-10-04 13:00:00",43.73,-0.05,20.93,5.6
"2022-10-04 14:00:00",38.94,-0.54,34.48,8.18
"2022-10-04 15:00:00",38.97,-0.63,25.51,6.41
"2022-10-04 16:00:00",46.59,0.01,12.83,4.95
"2022-10-04 17:00:00",37.85,-0.58,8.2,4.12
"2022-10-04 18:00:00",46.71,-0.44,7.09,3.49
"2022-10-04 19:00:00",50.81,0.36,11.53,5.94
"2022-10-04 20:00:00",31.92,-0.87,5.13,3.03
"2022-10-04 21:00:00",29.36,-1.06,5.39,3.36
"2022-10-04 22:00:00",19.65,-0.98,5.15,3.24
"2022-10-04 23:00:00",19.63,-0.67,5.71,3.56
"2022-10-05 00:00:00",28.7,-0.63,7.01,3.99
"2022-10-05 01:00:00",34.37,-0.63,6.69,4.19
"2022-10-05 02:00:00",15.91,-1.29,6.38,3.45
"2022-10-05 03:00:00",3.6,-1.38,2.78,1.66
"2022-10-05 04:00:00",9.67,-1.39,2.05,1.11
"2022-10-05 05:00:00",9.93,-1.31,2.18,1
