"Date and Time","NO<sub>2</sub>","SO<sub>2</sub>","PM<sub>10</sub>","PM<sub>2.5</sub>"
"2022-01-04 22:00:00",20.25,1.09,15.87,10.89
"2022-01-04 23:00:00",16.6,1.1,15.71,11.09
"2022-01-05 00:00:00",16.89,1.05,14.33,10.4
"2022-01-05 01:00:00",20.13,1.11,14.56,9.38
"2022-01-05 02:00:00",13.32,1.17,13.15,8.73
"2022-01-05 03:00:00",11.7,0.89,13.08,8.31
"2022-01-05 04:00:00",7.64,0.85,13.82,8.35
"2022-01-05 05:00:00",15.22,0.97,12.8,7.71
"2022-01-05 06:00:00",22.31,1.08,11.63,7
"2022-01-05 07:00:00",44.77,2.43,12.63,7.02
"2022-01-05 08:00:00",55.49,2.51,14.41,7.04
"2022-01-05 09:00:00",52.76,1.93,13.61,6.54
"2022-01-05 10:00:00",52.55,2.26,14.92,7.14
"2022-01-05 11:00:00",50.63,2.55,14.44,7.03
"2022-01-05 12:00:00",43.97,2.62,17.41,7.37
"2022-01-05 13:00:00",43.22,2.26,24.06,8.63
"2022-01-05 14:00:00",47.82,2.15,33.19,10.23
"2022-01-05 15:00:00",52.94,2.94,37.85,11.05
"2022-01-05 16:00:00",62.35,3.37,36.43,11.89
"2022-01-05 17:00:00",65.2,4.21,31.13,16.1
"2022-01-05 18:00:00",70.86,5.14,34.14,20.75
"2022-01-05 19:00:00",70.43,5.28,40.65,31.54
"2022-01-05 20:00:00",75.23,7.5,58.6,49.27
"2022-01-05 21:00:00",79.6,9.01,72.18,57.04
"2022-01-05 22:00:00",76.59,13.3,61.78,54.29
"2022-01-05 23:00:00",63.4,8.06,28.07,23.23
"2022-01-06 00:00:00",61.63,5.73,20.55,14.74
"2022-01-06 01:00:00",45.87,5.14,12.38,5.87
"2022-01-06 02:00:00",17.01,3.67,50.71,10.87
"2022-01-06 03:00:00",22.96,4.09,42.21,9.64
"2022-01-06 04:00:00",25.92,2.86,11.98,4.06
"2022-01-06 05:00:00",22.48,3.06,48.77,10.8
"2022-01-06 06:00:00",23.53,2.99,35.66,8.6
"2022-01-06 07:00:00",26.38,3.01,28.17,7.43
"2022-01-06 08:00:00",38.19,2.62,33.46,8.38
"2022-01-06 09:00:00",49.48,3.08,9.81,4.21
"2022-01-06 10:00:00",22.55,1.75,5.06,2.76
"2022-01-06 11:00:00",32.49,1.87,6.04,3.11
"2022-01-06 12:00:00",49.02,2.33,9.27,4.16
"2022-01-06 13:00:00",52.49,5.61,15.1,6.43
"2022-01-06 14:00:00",46.82,5.61,18.18,7.11
"2022-01-06 15:00:00",44.96,4.91,14.77,6.1
"2022-01-06 16:00:00",53.59,3.95,12.07,4.69
"2022-01-06 17:00:00",41.65,3.8,11.79,5.36
"2022-01-06 18:00:00",37.41,2.9,13.9,5.35
"2022-01-06 19:00:00",48.44,3.05,16.48,5.41
"2022-01-06 20:00:00",32.89,3.26,11.76,6.97
"2022-01-06 21:00:00",26.32,1.92,6.85,3.66
"2022-01-06 22:00:00",20.94,1.73,4.87,3.46
"2022-01-06 23:00:00",15.27,1.76,4.55,3.13
"2022-01-07 00:00:00",15.4,1.68,6.27,3.81
"2022-01-07 01:00:00",18.11,1.77,3.85,2.68
"2022-01-07 02:00:00",12.64,1.71,3.91,2.4
"2022-01-07 03:00:00",10.31,1.98,3.59,1.97
"2022-01-07 04:00:00",10.21,2.21,3.04,2.01
"2022-01-07 05:00:00",11.63,1.96,3.2,2.08
"2022-01-07 06:00:00",19.51,1.87,4.18,2.46
"2022-01-07 07:00:00",39.92,2.64,4.02,2.34
"2022-01-07 08:00:00",59.17,4.94,9.85,3.58
"2022-01-07 09:00:00",61.92,6.3,17.29,5.15
"2022-01-07 10:00:00",60.4,5.41,21.07,5.96
"2022-01-07 11:00:00",48.44,4.8,15.8,5.79
"2022-01-07 12:00:00",50.06,6.38,13.5,5.2
"2022-01-07 13:00:00",66.44,5.34,10.32,4.26
"2022-01-07 14:00:00",49.37,3.93,5.15,2.93
"2022-01-07 15:00:00",50.77,4.22,8.2,4.57
"2022-01-07 16:00:00",50.63,2.72,10.52,6.62
"2022-01-07 17:00:00",60.33,2.89,14.73,8.26
"2022-01-07 18:00:00",64.46,2.97,14.86,9
"2022-01-07 19:00:00",58.53,3,19.3,16.02
"2022-01-07 20:00:00",41.83,2.08,14.65,8.58
"2022-01-07 21:00:00",51.73,3.42,16.77,9.63
"2022-01-07 22:00:00",42.28,5.78,17.63,12.81
"2022-01-07 23:00:00",41.56,2.73,11.37,8.53
"2022-01-08 00:00:00",27.16,2.07,13.49,8.48
"2022-01-08 01:00:00",20.64,2.16,15.61,9.44
"2022-01-08 02:00:00",12.02,1.75,10.62,6.62
"2022-01-08 03:00:00",13.23,1.59,7.26,4.79
"2022-01-08 04:00:00",4.32,1.7,4.05,2.77
"2022-01-08 05:00:00",8.88,1.58,2.59,1.83
"2022-01-08 06:00:00",12.47,1.54,1.37,0.97
"2022-01-08 07:00:00",22.6,1.84,2.36,1.39
"2022-01-08 08:00:00",16.42,1.49,3.87,2.15
"2022-01-08 09:00:00",21.5,1.45,17.58,11.03
"2022-01-08 10:00:00",44.34,1.52,19.45,11.96
"2022-01-08 11:00:00",30.18,1.38,33.42,17.61
"2022-01-08 12:00:00",28.28,1.37,32.36,16.98
"2022-01-08 13:00:00",25.99,1.66,21.3,11.78
"2022-01-08 14:00:00",18.25,1.62,17.66,8.99
"2022-01-08 15:00:00",25.53,1.49,14.47,6.05
"2022-01-08 16:00:00",24.83,1.55,14.68,6.73
"2022-01-08 17:00:00",19.85,1.37,20.62,7.86
"2022-01-08 18:00:00",18.98,1.21,13.21,7.19
"2022-01-08 19:00:00",28.04,1.36,15.36,8.18
"2022-01-08 20:00:00",15.72,1.07,16.48,5.44
"2022-01-08 21:00:00",12.99,1.05,8.03,5.43
"2022-01-08 22:00:00",10.98,1.06,9.8,6.43
"2022-01-08 23:00:00",9.46,1.12,11.33,7.05
"2022-01-09 00:00:00",11.06,1.19,9.16,5.49
"2022-01-09 01:00:00",10.47,1.27,9.91,5.76
"2022-01-09 02:00:00",8.48,1.16,8.87,5.01
"2022-01-09 03:00:00",8.61,0.94,8.37,4.81
"2022-01-09 04:00:00",7.08,1,7.32,4.37
"2022-01-09 05:00:00",6.13,0.82,7.5,4.28
"2022-01-09 06:00:00",13.2,1.02,13.48,6.51
"2022-01-09 07:00:00",13.02,0.89,11.78,6.16
"2022-01-09 08:00:00",13.31,0.97,12.68,6.47
"2022-01-09 09:00:00",13.31,0.88,13.03,6.12
"2022-01-09 10:00:00",20.38,1.11,27.16,7.85
"2022-01-09 11:00:00",18.21,2.61,19.68,7.3
"2022-01-09 12:00:00",27.65,3.01,39.14,8.91
"2022-01-09 13:00:00",24.01,2.82,32.25,9.19
"2022-01-09 14:00:00",24.56,3.83,19.75,8.7
"2022-01-09 15:00:00",22.75,4.62,21.14,9.96
"2022-01-09 16:00:00",24.71,4.89,19.85,10.56
"2022-01-09 17:00:00",27.56,4.04,22.72,11.89
"2022-01-09 18:00:00",32.21,4.78,23.4,12.58
"2022-01-09 19:00:00",40.44,5.13,33.06,16.07
"2022-01-09 20:00:00",41.05,5.58,27.45,15.76
"2022-01-09 21:00:00",48.81,4.97,20.5,14.19
"2022-01-09 22:00:00",32.66,5.38,17.63,13.74
"2022-01-09 23:00:00",24.55,3.74,13.6,11.17
"2022-01-10 00:00:00",40.79,2.6,14.19,12.6
"2022-01-10 01:00:00",64.33,3.73,15.27,13.18
"2022-01-10 02:00:00",48.43,2.54,9.45,7.45
"2022-01-10 03:00:00",40.07,2.39,6.36,4.66
"2022-01-10 04:00:00",17.16,1.49,2.84,2.03
"2022-01-10 05:00:00",43.18,1.77,2.36,1.66
"2022-01-10 06:00:00",38.95,1.91,2.9,1.87
"2022-01-10 07:00:00",69.95,8.54,8.81,4.78
"2022-01-10 08:00:00",83.9,8.82,7.69,4.6
"2022-01-10 09:00:00",79.53,7.92,8.72,4.88
"2022-01-10 10:00:00",78.64,6.89,13.4,5.73
"2022-01-10 11:00:00",58.5,3.06,7.65,2.94
"2022-01-10 12:00:00",57.05,3.55,6.72,2.69
"2022-01-10 13:00:00",49.32,6.71,5.39,2.58
"2022-01-10 14:00:00",68.93,6.54,4.5,2.08
"2022-01-10 15:00:00",60.61,6.9,6.93,3.02
"2022-01-10 16:00:00",53.77,6.79,11.94,3.87
"2022-01-10 17:00:00",67.12,10.42,11.09,4.36
"2022-01-10 18:00:00",59.41,11.7,8.88,5.02
"2022-01-10 19:00:00",57.49,7.97,7.55,4.55
"2022-01-10 20:00:00",35.53,4.3,13.24,7.36
"2022-01-10 21:00:00",36.99,3.38,14.99,9.77
"2022-01-10 22:00:00",27.84,2.5,14.45,9.66
"2022-01-10 23:00:00",22.24,2.28,15.98,9.65
"2022-01-11 00:00:00",22.11,1.91,17.87,10.65
"2022-01-11 01:00:00",35.17,1.98,18.2,10.7
"2022-01-11 02:00:00",22.95,1.9,18.63,11.02
"2022-01-11 03:00:00",14.27,1.51,18.09,10.43
"2022-01-11 04:00:00",13.01,1.62,18.8,10.57
"2022-01-11 05:00:00",34.22,2.61,20.33,11.37
"2022-01-11 06:00:00",47.97,2.64,18.52,10.58
"2022-01-11 07:00:00",68.3,3.58,17.93,10.2
"2022-01-11 08:00:00",74.63,5.28,18.66,10.44
"2022-01-11 09:00:00",81.25,7.05,22.58,11.37
"2022-01-11 10:00:00",75.54,5.12,23.91,12.6
"2022-01-11 11:00:00",78.81,6.2,30.77,13.74
"2022-01-11 12:00:00",81.57,6.97,42.4,15.99
"2022-01-11 13:00:00",69.54,6.77,55.35,14.61
"2022-01-11 14:00:00",57.61,7.38,63.72,15.4
"2022-01-11 15:00:00",67.57,9.9,59.11,14.73
"2022-01-11 16:00:00",65.25,6.2,53.52,13.25
"2022-01-11 17:00:00",68.14,4.33,43.55,12.48
"2022-01-11 18:00:00",67.97,3.35,40.77,14
"2022-01-11 19:00:00",69.13,6.28,38.49,17.5
"2022-01-11 20:00:00",52.03,3.14,36.41,14.23
"2022-01-11 21:00:00",48.26,2.28,25.32,14.43
"2022-01-11 22:00:00",31.58,2.19,23.96,12.57
"2022-01-11 23:00:00",30.93,2,19.16,10.97
"2022-01-12 00:00:00",20.29,1.65,17.08,9.11
"2022-01-12 01:00:00",35.39,2.14,14.92,7.44
"2022-01-12 02:00:00",24.64,1.45,14.38,6.8
"2022-01-12 03:00:00",14.99,1.22,13.31,6.5
"2022-01-12 04:00:00",20.02,2.36,12.18,5.74
"2022-01-12 05:00:00",34.39,8.86,12.91,5.73
"2022-01-12 06:00:00",47.98,9.06,12.08,5.89
"2022-01-12 07:00:00",66.8,11.97,21.61,7.46
"2022-01-12 08:00:00",74.34,11.49,26.62,7.62
"2022-01-12 09:00:00",77.77,16.48,30.28,8.4
"2022-01-12 10:00:00",80.61,13.6,37.61,9.49
"2022-01-12 11:00:00",72.79,18.54,58.02,13.31
"2022-01-12 12:00:00",66.9,10.93,49.55,11.93
"2022-01-12 13:00:00",63.97,7.5,52.5,12.14
"2022-01-12 14:00:00",54.53,5.59,45.41,10.63
"2022-01-12 15:00:00",59.33,7.37,34.68,8.87
"2022-01-12 16:00:00",60.83,6.41,34.77,8.65
"2022-01-12 17:00:00",69.67,6.63,44.91,10.98
"2022-01-12 18:00:00",84.21,9.08,55.87,16.37
"2022-01-12 19:00:00",86.17,8.26,57.26,21.02
"2022-01-12 20:00:00",80.21,6.57,53.55,34.97
"2022-01-12 21:00:00",77.55,6.44,51.1,30.2
"2022-01-12 22:00:00",67.34,5.06,69.75,33.45
"2022-01-12 23:00:00",63.97,5.31,86.19,44.79
"2022-01-13 00:00:00",55.04,3.82,26.49,20.2
"2022-01-13 01:00:00",60.14,5.57,20.44,13.62
"2022-01-13 02:00:00",48.36,2.38,15.43,11.85
"2022-01-13 03:00:00",41.04,2.26,12.71,9.46
"2022-01-13 04:00:00",36.17,1.71,12.47,8.94
"2022-01-13 05:00:00",38.51,1.69,11.08,8.03
"2022-01-13 06:00:00",47.52,2.4,12.58,8.06
"2022-01-13 07:00:00",62.7,5.73,17.95,9.53
"2022-01-13 08:00:00",72.7,5.62,19.32,9.57
"2022-01-13 09:00:00",78.43,5.8,23.82,9.82
"2022-01-13 10:00:00",72.78,3.93,24.38,8.82
"2022-01-13 11:00:00",59.54,2.83,27.27,8.29
"2022-01-13 12:00:00",53.42,3.29,37.24,9.58
"2022-01-13 13:00:00",54.62,6.15,39.21,10.14
"2022-01-13 14:00:00",51.54,7.59,40.49,10.96
"2022-01-13 15:00:00",54.35,7.86,48.62,12.3
"2022-01-13 16:00:00",60.83,4.05,49.8,13.1
"2022-01-13 17:00:00",57.58,2.97,33.23,10.72
"2022-01-13 18:00:00",59.09,3.42,33.45,12.28
"2022-01-13 19:00:00",61.7,7.74,34.09,15.38
"2022-01-13 20:00:00",64.94,6.97,34.27,20.5
"2022-01-13 21:00:00",71.42,10.43,43.25,28.06
"2022-01-13 22:00:00",46.44,4.84,28.73,21.59
"2022-01-13 23:00:00",32.14,3.35,21.31,15.61
"2022-01-14 00:00:00",36.14,3.16,20.85,17.08
"2022-01-14 01:00:00",51.49,3.98,24.03,18.21
"2022-01-14 02:00:00",44.2,3.87,21.96,16.23
"2022-01-14 03:00:00",43.62,2.91,22.11,15.54
"2022-01-14 04:00:00",47.93,2.66,22.78,15.54
"2022-01-14 05:00:00",43.14,2.3,21.33,15.21
"2022-01-14 06:00:00",59.2,3.49,29.15,16.83
"2022-01-14 07:00:00",64.02,4.89,36.34,16.16
"2022-01-14 08:00:00",73.09,5.58,54.99,18.44
"2022-01-14 09:00:00",80.16,6.78,60.75,19.59
"2022-01-14 10:00:00",79.67,5.1,59.19,19.82
"2022-01-14 11:00:00",72.4,3.54,41.92,19.77
"2022-01-14 12:00:00",67.17,2.96,36.2,19.98
"2022-01-14 13:00:00",54.63,2.43,35.96,17.79
"2022-01-14 14:00:00",41.42,2.19,32.69,15.02
"2022-01-14 15:00:00",42.02,2.19,43.61,15.33
"2022-01-14 16:00:00",25.21,1.37,22.08,11.16
"2022-01-14 17:00:00",11.53,1.19,13.25,10.01
"2022-01-14 18:00:00",68.69,3.05,23.23,12.4
"2022-01-14 19:00:00",67.17,3.25,27.92,15.19
"2022-01-14 20:00:00",63.42,2.67,20.88,12.68
"2022-01-14 21:00:00",65.32,3.11,23.08,16.47
"2022-01-14 22:00:00",46.01,2.43,20.39,13.9
"2022-01-14 23:00:00",54.66,2.5,20.58,13.46
"2022-01-15 00:00:00",67.27,4.37,50.84,45.01
"2022-01-15 01:00:00",70.51,7.65,58.37,52.65
"2022-01-15 02:00:00",62,6.67,69.07,63.55
"2022-01-15 03:00:00",60.99,6.49,52.98,47.44
"2022-01-15 04:00:00",54.35,4.74,45.39,39.5
"2022-01-15 05:00:00",48.8,4.21,40.29,35.82
"2022-01-15 06:00:00",47.58,3.1,22.75,18.35
"2022-01-15 07:00:00",48.53,3.51,26.87,16.53
"2022-01-15 08:00:00",52.73,3.7,25.93,18.35
"2022-01-15 09:00:00",52.75,3.53,20.72,17.69
"2022-01-15 10:00:00",51.44,3.32,23.23,16.37
"2022-01-15 11:00:00",45.3,2.23,16.3,14.48
"2022-01-15 12:00:00",52.89,3.22,24.16,15.08
"2022-01-15 13:00:00",51.81,3.45,17.7,12.18
"2022-01-15 14:00:00",41.41,2.78,48.85,14.72
"2022-01-15 15:00:00",27.78,2.08,29.57,9.34
"2022-01-15 16:00:00",32.16,1.77,32.95,10.36
"2022-01-15 17:00:00",33.21,1.8,32.02,12.49
"2022-01-15 18:00:00",48.61,2.4,26.04,14.61
"2022-01-15 19:00:00",66.77,4.65,41,19.57
"2022-01-15 20:00:00",45.8,2.17,32.79,16.64
"2022-01-15 21:00:00",46.94,2.53,48.87,19.14
"2022-01-15 22:00:00",42.7,1.82,30.52,16.91
"2022-01-15 23:00:00",38.31,1.67,15.97,12.99
"2022-01-16 00:00:00",54.04,2.08,29.86,24.92
"2022-01-16 01:00:00",58.38,3.58,44.29,40.76
"2022-01-16 02:00:00",51.99,3.15,30.48,27.36
"2022-01-16 03:00:00",34.92,2.17,17.2,14.14
"2022-01-16 04:00:00",16.55,1.54,13.73,11.08
"2022-01-16 05:00:00",11.26,1.38,14.33,11.86
"2022-01-16 06:00:00",13.85,1.3,15.15,12.56
"2022-01-16 07:00:00",14.94,1.34,13.55,11.3
"2022-01-16 08:00:00",11.15,1.15,13.5,11.22
"2022-01-16 09:00:00",8.46,0.94,8.76,7.21
"2022-01-16 10:00:00",12.24,0.77,8.89,4.89
"2022-01-16 11:00:00",9.67,0.93,13.31,6.49
"2022-01-16 12:00:00",7.75,0.87,16.3,7.71
"2022-01-16 13:00:00",10.46,0.9,22.17,9.66
"2022-01-16 14:00:00",11.3,1.15,24.14,9.82
"2022-01-16 15:00:00",8.33,1.2,22.57,9.18
"2022-01-16 16:00:00",8.58,1.05,20.49,9.14
"2022-01-16 17:00:00",25.07,1.04,23.91,11.06
"2022-01-16 18:00:00",37.57,1.38,26.58,13.9
"2022-01-16 19:00:00",58.42,1.85,42.88,21.03
"2022-01-16 20:00:00",55.93,2.09,35.65,20.41
"2022-01-16 21:00:00",69.12,2.58,56.41,31.65
"2022-01-16 22:00:00",70.41,3.72,43.57,34.36
"2022-01-16 23:00:00",65.34,3.36,44.5,35.07
"2022-01-17 00:00:00",60.95,2.82,37.35,28.61
"2022-01-17 01:00:00",61.17,3.37,31.3,23.3
"2022-01-17 02:00:00",50.83,2.89,30.71,23.72
"2022-01-17 03:00:00",45.77,2.22,24.67,18.22
"2022-01-17 04:00:00",41.73,1.89,20.75,15.28
"2022-01-17 05:00:00",40.95,1.59,19.96,14.4
"2022-01-17 06:00:00",53.7,2.48,19.81,13.27
"2022-01-17 07:00:00",63.92,5.57,28.62,14.39
"2022-01-17 08:00:00",73.47,6.4,36.84,16.95
"2022-01-17 09:00:00",72.89,5.37,35.91,17.13
"2022-01-17 10:00:00",85.98,8.53,54.28,21.08
"2022-01-17 11:00:00",85.34,8.62,65.59,23.47
"2022-01-17 12:00:00",80.1,5.49,44.44,17.97
"2022-01-17 13:00:00",73.76,5.74,39.4,12.27
"2022-01-17 14:00:00",85.84,7.13,68.94,21.2
"2022-01-17 15:00:00",79.23,6.68,71.59,20.44
"2022-01-17 16:00:00",66.86,4,51.72,15.64
"2022-01-17 17:00:00",68.99,3.69,50.32,17.28
"2022-01-17 18:00:00",67.92,3.19,49.16,25.12
"2022-01-17 19:00:00",73.61,5.04,76.7,44.52
"2022-01-17 20:00:00",92.41,10.45,103.83,63.93
"2022-01-17 21:00:00",103.3,13.5,129.91,108.17
"2022-01-17 22:00:00",103.97,12.89,142.49,121.52
"2022-01-17 23:00:00",98.48,12.63,156.17,125.9
"2022-01-18 00:00:00",97.24,13.37,150.45,135.32
"2022-01-18 01:00:00",78.85,12.55,123.55,111.99
"2022-01-18 02:00:00",75.79,12.58,119.55,109.31
"2022-01-18 03:00:00",53.49,5.4,24.24,19.1
"2022-01-18 04:00:00",60.84,8.12,49.75,41.59
"2022-01-18 05:00:00",61.66,8.06,55.77,46.78
"2022-01-18 06:00:00",59.67,6.31,41.27,34.32
"2022-01-18 07:00:00",65.23,8.6,39.58,32.29
"2022-01-18 08:00:00",78.3,12.27,42.21,29.94
"2022-01-18 09:00:00",85.37,13.84,44.1,28.91
"2022-01-18 10:00:00",87.09,10.92,33.12,21.19
"2022-01-18 11:00:00",77.87,7.44,30.28,19.09
"2022-01-18 12:00:00",80.72,8.24,33.82,17.93
"2022-01-18 13:00:00",83,8.31,36.5,14.83
"2022-01-18 14:00:00",82.25,7.37,46.12,14.41
"2022-01-18 15:00:00",67.31,6.25,48.97,13.23
"2022-01-18 16:00:00",45.7,4.21,32.17,8.46
"2022-01-18 17:00:00",73.16,5.5,35.9,9.84
"2022-01-18 18:00:00",54.32,3.74,25.64,9.43
"2022-01-18 19:00:00",42.43,3.26,14.95,8.05
"2022-01-18 20:00:00",32.86,3.87,6.38,4.15
"2022-01-18 21:00:00",33.92,8.16,7,4.73
"2022-01-18 22:00:00",35.06,7.7,8.26,6.5
"2022-01-18 23:00:00",40.02,6.69,10.06,7.19
"2022-01-19 00:00:00",22.41,7.04,12.53,8.8
"2022-01-19 01:00:00",30.92,9.4,15.51,9.94
"2022-01-19 02:00:00",16.36,6.08,15.5,9.8
"2022-01-19 03:00:00",7.42,3.78,15.09,9.66
"2022-01-19 04:00:00",8.92,3.31,10.88,6.74
"2022-01-19 05:00:00",17.04,5.05,8.96,5.43
"2022-01-19 06:00:00",22.92,4.42,6.95,4.3
"2022-01-19 07:00:00",33.57,4.44,6.38,3.7
"2022-01-19 08:00:00",18.29,2.81,9.16,3.89
"2022-01-19 09:00:00",49.9,2.36,13.27,5.41
"2022-01-19 10:00:00",38.16,1.99,13.78,5.63
"2022-01-19 11:00:00",25.53,1.9,14.92,6.12
"2022-01-19 12:00:00",19.91,1.63,15.01,6.25
"2022-01-19 13:00:00",13.67,1.59,16.69,5.85
"2022-01-19 14:00:00",14.7,1.45,13.52,4.99
"2022-01-19 15:00:00",15.95,1.46,21.61,6
"2022-01-19 16:00:00",20.82,1.3,19.55,5.99
"2022-01-19 17:00:00",21.57,1.09,19.68,6.41
"2022-01-19 18:00:00",59.14,1.73,29.2,10.27
"2022-01-19 19:00:00",42.06,1.33,16.8,9.75
"2022-01-19 20:00:00",51.63,1.56,21.59,13.44
"2022-01-19 21:00:00",46.87,1.71,23.62,16.22
"2022-01-19 22:00:00",29.56,1.44,18.49,12.33
"2022-01-19 23:00:00",21.95,1.26,15.74,10.28
"2022-01-20 00:00:00",24.77,1.09,14.01,8.51
"2022-01-20 01:00:00",27.43,1.39,11.91,6.88
"2022-01-20 02:00:00",15.22,0.83,10.86,6.49
"2022-01-20 03:00:00",17.73,0.93,10.76,6.75
"2022-01-20 04:00:00",16.84,0.83,9.48,6.14
"2022-01-20 05:00:00",19.09,1.12,9.28,5.97
"2022-01-20 06:00:00",38.61,2.35,10.9,6.47
