"Date and Time","NO<sub>2</sub>","PM<sub>10</sub>","PM<sub>2.5</sub>"
"2022-05-02 21:00:00",28.89,17.05,14.86
"2022-05-02 22:00:00",28.88,24.15,21.99
"2022-05-02 23:00:00",33.41,23.44,21.11
"2022-05-03 00:00:00",45.92,24.97,21.37
"2022-05-03 01:00:00",43.93,20.13,17.99
"2022-05-03 02:00:00",40.04,19.58,17.21
"2022-05-03 03:00:00",35.99,17.74,15.76
"2022-05-03 04:00:00",41.61,14.09,12.59
"2022-05-03 05:00:00",35.35,16.26,14.89
"2022-05-03 06:00:00",34.32,17.99,16.76
"2022-05-03 07:00:00",27.49,14.36,13.36
"2022-05-03 08:00:00",36.77,14.88,13.44
"2022-05-03 09:00:00",28.28,16.58,13.98
"2022-05-03 10:00:00",56.96,24.18,14.19
"2022-05-03 11:00:00",52.19,23.24,12.35
"2022-05-03 12:00:00",30.49,18.08,11.31
"2022-05-03 13:00:00",30.11,19.71,11.94
"2022-05-03 14:00:00",26.91,21.23,11.89
"2022-05-03 15:00:00",18.2,12.44,7.21
"2022-05-03 16:00:00",22.13,17.36,8.25
"2022-05-03 17:00:00",14.94,11.79,7.68
"2022-05-03 18:00:00",20.3,12.92,6.94
"2022-05-03 19:00:00",29.21,16.01,8.25
"2022-05-03 20:00:00",16.29,13.1,7.39
"2022-05-03 21:00:00",22.72,19.66,9.19
"2022-05-03 22:00:00",18.78,14.54,8.66
"2022-05-03 23:00:00",10.45,10.06,6.67
"2022-05-04 00:00:00",13.02,9.06,6.24
"2022-05-04 01:00:00",7.14,8.43,5.15
"2022-05-04 02:00:00",5.24,5.33,4.09
"2022-05-04 03:00:00",5.23,4.25,2.6
"2022-05-04 04:00:00",4.44,3.5,2.18
"2022-05-04 05:00:00",4.86,3.48,1.83
"2022-05-04 06:00:00",13.76,5.58,2.13
"2022-05-04 07:00:00",17.09,8.96,2.35
"2022-05-04 08:00:00",16.62,16.4,3.42
"2022-05-04 09:00:00",16.27,8.19,2.31
"2022-05-04 10:00:00",17.53,10.14,2.45
"2022-05-04 11:00:00",14.97,15.02,3.23
"2022-05-04 12:00:00",14.99,12.42,3.26
"2022-05-04 13:00:00",15.29,14.21,5.42
"2022-05-04 14:00:00",15.97,16.85,6.76
"2022-05-04 15:00:00",13.5,14.28,6.22
"2022-05-04 16:00:00",10.45,12.87,5.82
"2022-05-04 17:00:00",11.69,10.31,4.72
"2022-05-04 18:00:00",11.04,8.78,4.24
"2022-05-04 19:00:00",12.78,11.18,5.8
"2022-05-04 20:00:00",16.57,12.07,5.12
"2022-05-04 21:00:00",23.19,10.78,5.05
"2022-05-04 22:00:00",32.11,12.07,7.19
"2022-05-04 23:00:00",23.06,9.92,7.22
"2022-05-05 00:00:00",22.16,16.73,9.19
"2022-05-05 01:00:00",8.41,15.23,9.75
"2022-05-05 02:00:00",4.7,11.6,8.04
"2022-05-05 03:00:00",5.14,11.99,8.11
"2022-05-05 04:00:00",4.68,10.72,7.54
"2022-05-05 05:00:00",5.03,10.54,7.23
"2022-05-05 06:00:00",27.16,20.47,8.04
"2022-05-05 07:00:00",21.78,18.1,7.54
"2022-05-05 08:00:00",32.05,19.1,6.68
"2022-05-05 09:00:00",25.46,16.87,5.65
"2022-05-05 10:00:00",27.22,24.86,7.92
"2022-05-05 11:00:00",20.49,17.5,6.61
"2022-05-05 12:00:00",18.55,14.53,4.85
"2022-05-05 13:00:00",19.43,16.8,4.98
"2022-05-05 14:00:00",17.7,11.99,3.62
"2022-05-05 15:00:00",15.44,10.78,3.84
"2022-05-05 16:00:00",16.48,10.47,3.87
"2022-05-05 17:00:00",14.1,10.05,4.22
"2022-05-05 18:00:00",16.65,10.94,4.6
"2022-05-05 19:00:00",18.48,13.16,6.53
"2022-05-05 20:00:00",17.5,13.89,7.17
"2022-05-05 21:00:00",22.28,18.05,8.11
"2022-05-05 22:00:00",16.26,15.66,6.96
"2022-05-05 23:00:00",17.45,11.41,5.85
"2022-05-06 00:00:00",13.31,9.19,5.72
"2022-05-06 01:00:00",8.57,7.14,3.76
"2022-05-06 02:00:00",8.79,6.65,4.26
"2022-05-06 03:00:00",5.88,6.04,3.82
"2022-05-06 04:00:00",4.28,6.16,3.68
"2022-05-06 05:00:00",4.21,5.47,3.38
"2022-05-06 06:00:00",13.94,10.02,3.73
"2022-05-06 07:00:00",10.89,7.52,2.54
"2022-05-06 08:00:00",16.54,12.97,3.2
"2022-05-06 09:00:00",12.13,17.81,3.69
"2022-05-06 10:00:00",14.39,18.91,3.82
"2022-05-06 11:00:00",14.45,13.59,3.41
"2022-05-06 12:00:00",12.65,6.72,2.67
"2022-05-06 13:00:00",10.03,4.58,1.94
"2022-05-06 14:00:00",12.27,5.12,1.78
"2022-05-06 15:00:00",22.71,4.27,1.9
"2022-05-06 16:00:00",25.13,5.32,2.28
"2022-05-06 17:00:00",20.22,11.22,9.11
"2022-05-06 18:00:00",20.94,5.71,3.72
"2022-05-06 19:00:00",23.87,5.32,2.99
"2022-05-06 20:00:00",31.16,8.73,3.97
"2022-05-06 21:00:00",32.08,11.62,4.92
"2022-05-06 22:00:00",24.11,12.39,7.38
"2022-05-06 23:00:00",26.22,9.88,7.22
"2022-05-07 00:00:00",14.63,7.45,5.31
"2022-05-07 01:00:00",13.53,9.27,6.69
"2022-05-07 02:00:00",12.53,10.65,7.82
"2022-05-07 03:00:00",12.26,10.74,8.17
"2022-05-07 04:00:00",14.5,9.79,6.75
"2022-05-07 05:00:00",9.79,10.66,7.82
"2022-05-07 06:00:00",14.76,11.36,8.64
"2022-05-07 07:00:00",18.07,13.25,10.58
"2022-05-07 08:00:00",14.88,8.7,6.23
"2022-05-07 09:00:00",14.94,9.96,5.88
"2022-05-07 10:00:00",17.09,11.5,6.53
"2022-05-07 11:00:00",16.41,13.23,8.13
"2022-05-07 12:00:00",23.43,11.95,8.02
"2022-05-07 13:00:00",14.83,11.95,9.58
"2022-05-07 14:00:00",17.87,13.25,10.62
"2022-05-07 15:00:00",15.02,13.03,10.5
"2022-05-07 16:00:00",16.11,12.31,8.98
"2022-05-07 17:00:00",10.14,9.7,7.27
"2022-05-07 18:00:00",14.51,10.13,7.24
"2022-05-07 19:00:00",17.27,10.55,7.52
"2022-05-07 20:00:00",20.51,10.66,7.7
"2022-05-07 21:00:00",30.9,13.23,9.92
"2022-05-07 22:00:00",21.65,11.7,8.76
"2022-05-07 23:00:00",19.3,10.36,8.47
"2022-05-08 00:00:00",23.1,13.02,10.26
"2022-05-08 01:00:00",17.53,10.44,8.51
"2022-05-08 02:00:00",17.02,7.53,5.38
"2022-05-08 03:00:00",23.2,10.75,8.7
"2022-05-08 04:00:00",24.35,12.89,9.61
"2022-05-08 05:00:00",25.25,13.51,9.77
"2022-05-08 06:00:00",28.82,11.9,8.76
"2022-05-08 07:00:00",20.21,10.66,7.5
"2022-05-08 08:00:00",15.1,6.74,5.04
"2022-05-08 09:00:00",18.8,5.48,3.91
"2022-05-08 10:00:00",16.07,8.38,6.01
"2022-05-08 11:00:00",12.51,8.87,5.55
"2022-05-08 12:00:00",15.03,10.43,6.95
"2022-05-08 13:00:00",12.44,10.65,6.68
"2022-05-08 14:00:00",9.64,8.1,4.79
"2022-05-08 15:00:00",6.89,5.88,3.02
"2022-05-08 16:00:00",5.08,6.42,3.29
"2022-05-08 17:00:00",5.26,7.75,3.42
"2022-05-08 18:00:00",5,7.68,3.07
"2022-05-08 19:00:00",3.74,5.34,2.96
"2022-05-08 20:00:00",3.78,5.11,2.91
"2022-05-08 21:00:00",3.63,5.27,3.34
"2022-05-08 22:00:00",3.64,4.98,3.64
"2022-05-08 23:00:00",2.85,4.82,3.66
"2022-05-09 00:00:00",3.85,5.08,3.7
"2022-05-09 01:00:00",2.79,3.88,2.88
"2022-05-09 02:00:00",1.61,4.16,2.87
"2022-05-09 03:00:00",1.63,4.54,3.23
"2022-05-09 04:00:00",1.78,6.57,4.98
"2022-05-09 05:00:00",1.79,6.39,4.56
"2022-05-09 06:00:00",17.3,17.09,7.23
"2022-05-09 07:00:00",6.39,13.54,7.04
"2022-05-09 08:00:00",11.47,9.03,6.46
"2022-05-09 09:00:00",11.9,10.54,5.5
"2022-05-09 10:00:00",12.05,15.59,6.07
"2022-05-09 11:00:00",13.15,21.37,7.67
"2022-05-09 12:00:00",6.9,15.58,6.19
"2022-05-09 13:00:00",10.89,11.66,5.03
"2022-05-09 14:00:00",7.15,4.43,2.75
"2022-05-09 15:00:00",5.76,6.09,2.6
"2022-05-09 16:00:00",4.4,4.39,1.87
"2022-05-09 17:00:00",4.95,2.85,1.33
"2022-05-09 18:00:00",5.54,4.17,1.84
"2022-05-09 19:00:00",4.33,3.31,1.89
"2022-05-09 20:00:00",4.3,4.52,2.6
"2022-05-09 21:00:00",3.69,4.32,2.68
"2022-05-09 22:00:00",6.3,4.77,2.67
"2022-05-09 23:00:00",4.95,7.13,3.84
"2022-05-10 00:00:00",5.05,7.5,3.96
"2022-05-10 01:00:00",2.7,10.69,5.94
"2022-05-10 02:00:00",3.19,11.62,6.11
"2022-05-10 03:00:00",1.73,11.57,6.11
"2022-05-10 04:00:00",1.57,11.47,5.99
"2022-05-10 05:00:00",2.1,10.85,5.64
"2022-05-10 06:00:00",11.32,12.83,6.55
"2022-05-10 07:00:00",8.56,12.77,6.34
"2022-05-10 08:00:00",10.19,11.9,5.91
"2022-05-10 09:00:00",9.35,16.53,5.95
"2022-05-10 10:00:00",13.22,18.04,5.87
"2022-05-10 11:00:00",10.86,23.12,6.36
"2022-05-10 12:00:00",11.67,19.98,5.75
"2022-05-10 13:00:00",10.92,23.35,6.24
"2022-05-10 14:00:00",9.73,21.69,5.76
"2022-05-10 15:00:00",9.4,17.3,4.8
"2022-05-10 16:00:00",8.33,18.52,4.8
"2022-05-10 17:00:00",9.67,12.28,4.13
"2022-05-10 18:00:00",14.45,9.63,4.19
"2022-05-10 19:00:00",11.61,12.46,3.98
"2022-05-10 20:00:00",4.76,7.29,3.15
"2022-05-10 21:00:00",5,8.09,3.81
"2022-05-10 22:00:00",3.21,9.23,3.8
"2022-05-10 23:00:00",3.2,7.42,4.52
"2022-05-11 00:00:00",2.43,8.53,4.72
"2022-05-11 01:00:00",1.72,6.86,4.25
"2022-05-11 02:00:00",1.26,5.01,3.21
"2022-05-11 03:00:00",1.38,6.18,3.69
"2022-05-11 04:00:00",1.29,7.05,3.93
"2022-05-11 05:00:00",1.83,7.79,4.3
"2022-05-11 06:00:00",19.32,13.26,5.07
"2022-05-11 07:00:00",13.24,12.21,5.04
"2022-05-11 08:00:00",14.37,16.5,5.8
"2022-05-11 09:00:00",20.02,16.84,5.6
"2022-05-11 10:00:00",17.88,11.25,4.53
"2022-05-11 11:00:00",12.8,9.55,3.4
"2022-05-11 12:00:00",11.08,8.61,3.12
"2022-05-11 13:00:00",11.83,9.48,3.51
"2022-05-11 14:00:00",12.09,10.81,3.7
"2022-05-11 15:00:00",14.42,14.44,4.32
"2022-05-11 16:00:00",11.84,11.4,3.5
"2022-05-11 17:00:00",9.14,11.15,3.51
"2022-05-11 18:00:00",11.08,9.31,2.49
"2022-05-11 19:00:00",11.77,8.01,2.54
"2022-05-11 20:00:00",15.52,7.1,3.04
"2022-05-11 21:00:00",20.16,6.78,3.88
"2022-05-11 22:00:00",14.41,9.76,5.54
"2022-05-11 23:00:00",17.61,9.68,4.59
"2022-05-12 00:00:00",6.81,7.54,3.77
"2022-05-12 01:00:00",4.38,7.78,3.99
"2022-05-12 02:00:00",4.88,9.27,4.85
"2022-05-12 03:00:00",4.94,9.92,4.87
"2022-05-12 04:00:00",6.8,10.81,5.19
"2022-05-12 05:00:00",5.97,11.6,5.38
"2022-05-12 06:00:00",23.88,19.87,6.8
"2022-05-12 07:00:00",26.6,19.32,6.88
"2022-05-12 08:00:00",30.94,23.88,7.25
"2022-05-12 09:00:00",29.23,27.47,8.2
"2022-05-12 10:00:00",16.08,20.57,6.29
"2022-05-12 11:00:00",11.71,17.39,5.6
"2022-05-12 12:00:00",8.79,18.15,5.28
"2022-05-12 13:00:00",10.37,20.63,5.51
"2022-05-12 14:00:00",7.18,16.38,4.28
"2022-05-12 15:00:00",9,13.1,3.13
"2022-05-12 16:00:00",12.71,9.75,2.31
"2022-05-12 17:00:00",14.26,9.46,3.24
"2022-05-12 18:00:00",11.43,8.57,3.1
"2022-05-12 19:00:00",12.01,6.82,2.77
"2022-05-12 20:00:00",11.1,8.24,3.88
"2022-05-12 21:00:00",9.82,6.73,4.46
"2022-05-12 22:00:00",6.83,13.51,6.99
"2022-05-12 23:00:00",3.81,21.35,9.04
"2022-05-13 00:00:00",2.96,17.84,9.18
"2022-05-13 01:00:00",1.84,17.66,9.36
"2022-05-13 02:00:00",1.82,16.74,8.76
"2022-05-13 03:00:00",1.59,16.29,8.42
"2022-05-13 04:00:00",1.67,16.85,8.64
"2022-05-13 05:00:00",1.83,16.49,8.52
"2022-05-13 06:00:00",8.45,18,9.07
"2022-05-13 07:00:00",10.67,23.08,9.06
"2022-05-13 08:00:00",13.52,29.48,10.45
"2022-05-13 09:00:00",19.31,28.47,11.43
"2022-05-13 10:00:00",15.8,28.31,12.69
"2022-05-13 11:00:00",19.55,33.91,14.01
"2022-05-13 12:00:00",17.46,33.59,13.87
"2022-05-13 13:00:00",16.89,36.86,13.76
"2022-05-13 14:00:00",13.41,31.61,13.12
"2022-05-13 15:00:00",10.61,30.22,12.72
"2022-05-13 16:00:00",10.98,28.36,12.58
"2022-05-13 17:00:00",9.53,23.25,11.56
"2022-05-13 18:00:00",8.37,18.56,9.26
"2022-05-13 19:00:00",9.56,16.81,9.12
"2022-05-13 20:00:00",12.57,17.22,9.41
"2022-05-13 21:00:00",12.36,19.57,10.9
"2022-05-13 22:00:00",7.49,18.42,10.4
"2022-05-13 23:00:00",7.33,20.8,11.78
"2022-05-14 00:00:00",8.18,22.66,12.91
"2022-05-14 01:00:00",8.34,22.63,13.44
"2022-05-14 02:00:00",4.38,22.69,13.34
"2022-05-14 03:00:00",3.8,22.54,13.03
"2022-05-14 04:00:00",4.62,21.04,12.78
"2022-05-14 05:00:00",4.18,21.29,12.69
"2022-05-14 06:00:00",16.64,24.92,13.52
"2022-05-14 07:00:00",12.69,25.34,13.02
"2022-05-14 08:00:00",9.94,26.35,13
"2022-05-14 09:00:00",15.92,29.28,12.93
"2022-05-14 10:00:00",14.85,25.32,11.98
"2022-05-14 11:00:00",19.49,32.09,14.01
"2022-05-14 12:00:00",11.83,24.46,14.2
"2022-05-14 13:00:00",12.99,24.57,14.97
"2022-05-14 14:00:00",14.88,22.22,13.62
"2022-05-14 15:00:00",11,18.13,11.33
"2022-05-14 16:00:00",15.3,15.7,9.86
"2022-05-14 17:00:00",11.77,15.08,9.99
"2022-05-14 18:00:00",24.3,16.22,10.46
"2022-05-14 19:00:00",18.58,16.53,10.87
"2022-05-14 20:00:00",19.41,16.29,11.29
"2022-05-14 21:00:00",22,16.3,11.78
"2022-05-14 22:00:00",24.61,17.78,13.12
"2022-05-14 23:00:00",22.73,14.24,11.44
"2022-05-15 00:00:00",11.33,14.65,11.04
"2022-05-15 01:00:00",11.36,16.2,12.23
"2022-05-15 02:00:00",10.21,17.49,12.79
"2022-05-15 03:00:00",10.79,17.75,12.27
"2022-05-15 04:00:00",9.87,17.79,12.18
"2022-05-15 05:00:00",10.05,17.29,12.08
"2022-05-15 06:00:00",19.04,20.18,12.88
"2022-05-15 07:00:00",11.52,16.04,10.95
"2022-05-15 08:00:00",12.91,16.25,10.76
"2022-05-15 09:00:00",19.82,20.91,12.91
"2022-05-15 10:00:00",23.38,18.94,12
"2022-05-15 11:00:00",28.4,20.16,12.76
"2022-05-15 12:00:00",24.02,18.33,11.21
"2022-05-15 13:00:00",29.48,19.34,12.51
"2022-05-15 14:00:00",22.07,19.73,12.3
"2022-05-15 15:00:00",18.02,17.71,11.63
"2022-05-15 16:00:00",14.09,14,9.44
"2022-05-15 17:00:00",23.72,15.2,10.15
"2022-05-15 18:00:00",40.35,19.67,13.11
"2022-05-15 19:00:00",50.51,21.51,14.39
"2022-05-15 20:00:00",37.4,20.01,13.7
"2022-05-15 21:00:00",30.04,18.42,13.31
"2022-05-15 22:00:00",19.69,16.93,12.17
"2022-05-15 23:00:00",19.42,16.82,12.43
"2022-05-16 00:00:00",14.51,15.65,11.21
"2022-05-16 01:00:00",8.24,10.92,8.36
"2022-05-16 02:00:00",5.84,6.1,4.85
"2022-05-16 03:00:00",4.36,4.61,3.08
"2022-05-16 04:00:00",6.13,7.94,6.28
"2022-05-16 05:00:00",5.77,8.54,7.15
"2022-05-16 06:00:00",11.81,8.53,7.17
"2022-05-16 07:00:00",25.98,7.18,5.47
"2022-05-16 08:00:00",29.44,6.64,4.35
"2022-05-16 09:00:00",17,6.72,4.74
"2022-05-16 10:00:00",16.65,7.4,4.88
"2022-05-16 11:00:00",17.95,9.9,4.4
"2022-05-16 12:00:00",12.04,9.07,4.52
"2022-05-16 13:00:00",8.17,10.61,4.96
"2022-05-16 14:00:00",7.66,7.14,4.82
"2022-05-16 15:00:00",6.52,10.06,5.99
"2022-05-16 16:00:00",6.45,9.75,5.99
"2022-05-16 17:00:00",7.44,9.5,4.61
"2022-05-16 18:00:00",6.06,11.36,5.66
"2022-05-16 19:00:00",4.95,11.23,6.25
"2022-05-16 20:00:00",4.58,11.54,6.5
"2022-05-16 21:00:00",3.98,14.66,7.79
"2022-05-16 22:00:00",3.11,14.67,8.14
"2022-05-16 23:00:00",2.52,16.76,9.22
"2022-05-17 00:00:00",2.55,19.02,10.76
"2022-05-17 01:00:00",2.31,19.75,11.35
"2022-05-17 02:00:00",2.04,19.88,11.63
"2022-05-17 03:00:00",2.04,17.4,10.76
"2022-05-17 04:00:00",1.43,16.61,10.41
"2022-05-17 05:00:00",1.94,14.39,9.11
"2022-05-17 06:00:00",7.83,12.39,7.25
"2022-05-17 07:00:00",9.83,2.26,1.33
"2022-05-17 08:00:00",15.71,2.71,1.45
"2022-05-17 09:00:00",11.54,10.45,5.55
"2022-05-17 10:00:00",18.28,17.46,8.82
"2022-05-17 11:00:00",12.1,17.78,9.05
"2022-05-17 12:00:00",9.83,18.03,9.51
"2022-05-17 13:00:00",12.93,12.83,7.38
"2022-05-17 14:00:00",16.06,4.26,2.69
"2022-05-17 15:00:00",19.25,8.52,4.21
"2022-05-17 16:00:00",37.83,12.5,6.97
"2022-05-17 17:00:00",35.24,8.62,5.49
"2022-05-17 18:00:00",28.47,7.96,5.11
"2022-05-17 19:00:00",17.74,5.68,3.48
"2022-05-17 20:00:00",10.08,3.73,2.4
"2022-05-17 21:00:00",7.92,4.32,2.65
"2022-05-17 22:00:00",7.63,4.36,2.55
"2022-05-17 23:00:00",9.58,5.63,3.21
"2022-05-18 00:00:00",3.05,4.14,2.21
"2022-05-18 01:00:00",1.61,9.67,4.53
"2022-05-18 02:00:00",1.27,13.11,6.2
"2022-05-18 03:00:00",1.17,11.43,6.01
"2022-05-18 04:00:00",0.86,12.96,6.38
"2022-05-18 05:00:00",1.5,15.27,7.39
"2022-05-18 06:00:00",14.66,17.02,7.9
"2022-05-18 07:00:00",9.78,15.13,6.96
"2022-05-18 08:00:00",10.55,14.45,6.72
"2022-05-18 09:00:00",11.03,15.31,6.95
"2022-05-18 10:00:00",9.16,15.89,7.29
"2022-05-18 11:00:00",10.31,14.62,6.42
"2022-05-18 12:00:00",6.44,12.11,5.98
"2022-05-18 13:00:00",7.27,15.18,8.54
"2022-05-18 14:00:00",5.45,14.89,7.94
"2022-05-18 15:00:00",5.64,12.83,7.43
"2022-05-18 16:00:00",4.97,14.23,8.05
"2022-05-18 17:00:00",5.17,14.57,7.87
"2022-05-18 18:00:00",4.84,13.62,7.45
"2022-05-18 19:00:00",3.72,13.04,7.31
"2022-05-18 20:00:00",3.8,7.4,4.36
"2022-05-18 21:00:00",3.92,7.85,4.98
"2022-05-18 22:00:00",3.56,10.81,5.74
"2022-05-18 23:00:00",2.24,9.75,5.24
"2022-05-19 00:00:00",2.17,8.16,4.19
"2022-05-19 01:00:00",3.75,5.39,2.97
"2022-05-19 02:00:00",2.57,7,3.31
"2022-05-19 03:00:00",1.45,8.44,3.64
"2022-05-19 04:00:00",1.7,8.22,3.83
"2022-05-19 05:00:00",1.8,9.44,4.21
"2022-05-19 06:00:00",24.35,13.23,5.26
"2022-05-19 07:00:00",9.69,13.67,5.51
"2022-05-19 08:00:00",7.41,12.54,5.68
"2022-05-19 09:00:00",7.87,11.73,5.46
"2022-05-19 10:00:00",10.51,13.19,5.11
"2022-05-19 11:00:00",8.4,13.29,5.18
"2022-05-19 12:00:00",4.57,10.65,4.78
"2022-05-19 13:00:00",6.23,10.29,4.31
"2022-05-19 14:00:00",5.43,9.71,4.24
"2022-05-19 15:00:00",4.42,9.7,3.87
"2022-05-19 16:00:00",4.9,9.23,3.89
"2022-05-19 17:00:00",6.71,9.62,3.64
"2022-05-19 18:00:00",4.52,7.8,3.29
"2022-05-19 19:00:00",4.16,6.83,3.16
"2022-05-19 20:00:00",4.15,6.88,3.45
"2022-05-19 21:00:00",5.07,7,3.8
"2022-05-19 22:00:00",3.16,6.63,3.73
"2022-05-19 23:00:00",2.52,7,3.73
"2022-05-20 00:00:00",1.78,7.5,3.99
"2022-05-20 01:00:00",1.42,7.63,4.01
"2022-05-20 02:00:00",1.02,7.6,4.02
"2022-05-20 03:00:00",1.18,6.47,3.52
"2022-05-20 04:00:00",3.24,7.05,3.65
"2022-05-20 05:00:00",1.87,7.04,3.76
"2022-05-20 06:00:00",17.47,8.58,3.81
"2022-05-20 07:00:00",9.58,8.51,3.71
"2022-05-20 08:00:00",8.21,8.1,3.75
"2022-05-20 09:00:00",6.78,9.02,3.92
"2022-05-20 10:00:00",9.56,12.07,4.2
"2022-05-20 11:00:00",10.81,11.93,4.5
"2022-05-20 12:00:00",10.97,11.03,4.36
"2022-05-20 13:00:00",1.95,6.48,3.38
"2022-05-20 14:00:00",2.24,4.31,1.86
"2022-05-20 15:00:00",10.28,7.15,2.49
"2022-05-20 16:00:00",8.41,8.35,2.88
"2022-05-20 17:00:00",6.1,9.87,3.22
"2022-05-20 18:00:00",3.46,9.01,3.38
"2022-05-20 19:00:00",3.91,8.75,3.39
"2022-05-20 20:00:00",6.39,9.2,3.66
"2022-05-20 21:00:00",0.87,8.93,4.28
"2022-05-20 22:00:00",0.77,9.35,4.61
"2022-05-20 23:00:00",-0.88,9.18,4.97
"2022-05-21 00:00:00",1.72,9.06,4.49
"2022-05-21 01:00:00",1.42,8.67,4.51
"2022-05-21 02:00:00",-0.69,7.51,4.11
"2022-05-21 03:00:00",-2.6,8.42,4.43
"2022-05-21 04:00:00",-0.25,9.07,4.84
"2022-05-21 05:00:00",-2.77,9.94,5.22
"2022-05-21 06:00:00",4.56,12.36,5.59
"2022-05-21 07:00:00",0.89,12.44,6.07
"2022-05-21 08:00:00",1.89,13.1,6.31
"2022-05-21 09:00:00",4.21,19.22,7.52
"2022-05-21 10:00:00",2.35,12.39,5.91
"2022-05-21 11:00:00",3.46,13.39,5.52
"2022-05-21 12:00:00",6.62,18.1,5.94
"2022-05-21 13:00:00",-0.02,6.76,3.76
"2022-05-21 14:00:00",0.26,6.32,3.48
"2022-05-21 15:00:00",1.32,7.47,3.41
"2022-05-21 16:00:00",-0.38,8.08,4.78
"2022-05-21 17:00:00",-1.12,9.09,5.54
"2022-05-21 18:00:00",-0.45,9.54,5.23
"2022-05-21 19:00:00",-0.82,9.05,5.16
"2022-05-21 20:00:00",-1.68,7.96,4.42
"2022-05-21 21:00:00",-1.45,6.63,3.99
"2022-05-21 22:00:00",-1.72,5.52,3.57
"2022-05-21 23:00:00",-2.27,5.02,3.47
"2022-05-22 00:00:00",-2.91,5.34,3.62
"2022-05-22 01:00:00",-3.63,5.31,3.92
"2022-05-22 02:00:00",-3.42,4.69,3.39
"2022-05-22 03:00:00",-3.52,3.72,2.88
"2022-05-22 04:00:00",-3.85,3.53,2.5
"2022-05-22 05:00:00",-2.2,3.59,2.61
"2022-05-22 06:00:00",1.22,2.84,1.65
"2022-05-22 07:00:00",-2.57,2.22,1.08
"2022-05-22 08:00:00",-2.37,1.8,0.77
"2022-05-22 09:00:00",-1.55,4.81,1.57
"2022-05-22 10:00:00",2.9,6.86,3.35
"2022-05-22 11:00:00",3.98,7.46,3.63
"2022-05-22 12:00:00",3.36,6.24,3.12
"2022-05-22 13:00:00",1.27,6.58,3.52
"2022-05-22 14:00:00",-0.86,7.67,3.8
"2022-05-22 15:00:00",0.21,8.13,4.03
"2022-05-22 16:00:00",-0.8,7.02,3.89
"2022-05-22 17:00:00",0.51,5.01,2.74
"2022-05-22 18:00:00",-0.69,4.71,2.46
"2022-05-22 19:00:00",-0.81,2.76,1.67
"2022-05-22 20:00:00",-0.16,3.26,2.48
"2022-05-22 21:00:00",0.25,5.37,3.46
"2022-05-22 22:00:00",4.97,5.92,3.71
"2022-05-22 23:00:00",1.82,6.48,3.58
"2022-05-23 00:00:00",0.17,6.32,3.17
"2022-05-23 01:00:00",-1,6.12,3.34
"2022-05-23 02:00:00",-2.28,5.23,2.83
"2022-05-23 03:00:00",-2.83,4.99,2.86
"2022-05-23 04:00:00",0.95,5.32,3.26
"2022-05-23 05:00:00",-0.54,4.08,2.59
"2022-05-23 06:00:00",10.67,10.64,3.25
