"Date and Time","NO<sub>2</sub>","PM<sub>10</sub>","PM<sub>2.5</sub>"
"2021-05-11 13:00:00",4.08,14.13,5.82
"2021-05-11 14:00:00",5.85,11.11,5.43
"2021-05-11 15:00:00",2.21,8.39,4.67
"2021-05-11 16:00:00",2.75,9.45,5.03
"2021-05-11 17:00:00",5.81,11.46,5.64
"2021-05-11 18:00:00",6.67,11.67,5.68
"2021-05-11 19:00:00",6.82,11.35,5.94
"2021-05-11 20:00:00",8.53,13.2,7.21
"2021-05-11 21:00:00",9.16,13.1,7.57
"2021-05-11 22:00:00",7.75,12.75,7.92
"2021-05-11 23:00:00",5.97,12.06,7.48
"2021-05-12 00:00:00",14.15,14.85,8.02
"2021-05-12 01:00:00",23.61,16.55,10.05
"2021-05-12 02:00:00",17.73,15.02,10.21
"2021-05-12 03:00:00",19.03,16.33,11.74
"2021-05-12 04:00:00",20.78,17.2,12.78
"2021-05-12 05:00:00",25.77,17.92,13.04
"2021-05-12 06:00:00",25.9,23.88,12.99
"2021-05-12 07:00:00",37.52,13.62,6.36
"2021-05-12 08:00:00",45.52,20.77,5.73
"2021-05-12 09:00:00",28.31,10.43,3.35
"2021-05-12 10:00:00",24.26,7.17,2.42
"2021-05-12 11:00:00",17.05,6.4,2.02
"2021-05-12 12:00:00",18.99,5.79,1.96
"2021-05-12 13:00:00",15.97,6.3,2.04
"2021-05-12 14:00:00",10.77,5.37,2.1
"2021-05-12 15:00:00",10.04,5.43,2.51
"2021-05-12 16:00:00",8.17,4.63,2.17
"2021-05-12 17:00:00",8.17,4.21,2.27
"2021-05-12 18:00:00",17.3,5.31,3.34
"2021-05-12 19:00:00",21.5,4.65,3
"2021-05-12 20:00:00",26.28,8.65,4.67
"2021-05-12 21:00:00",16.92,6.08,4.5
"2021-05-12 22:00:00",21.25,10.4,8.81
"2021-05-12 23:00:00",46.02,19.54,15.27
"2021-05-13 00:00:00",40.62,15.59,11.16
"2021-05-13 01:00:00",31.6,14.2,10.67
"2021-05-13 02:00:00",26.51,16.94,12.17
"2021-05-13 03:00:00",30.91,15.54,13.08
"2021-05-13 04:00:00",29.2,17.21,13.73
"2021-05-13 05:00:00",25.31,11.56,10.18
"2021-05-13 06:00:00",26.3,16.95,10.2
"2021-05-13 07:00:00",40.07,23.6,10.35
"2021-05-13 08:00:00",54.65,25.68,10.14
"2021-05-13 09:00:00",40.69,19.71,9.31
"2021-05-13 10:00:00",42.06,22.25,10.84
"2021-05-13 11:00:00",34.82,25.85,11.8
"2021-05-13 12:00:00",36.42,23.48,10.15
"2021-05-13 13:00:00",22.8,14.87,7.26
"2021-05-13 14:00:00",26.89,15.12,7.86
"2021-05-13 15:00:00",20.66,8.45,5.49
"2021-05-13 16:00:00",31.27,8.94,4.57
"2021-05-13 17:00:00",23.83,8.99,5.07
"2021-05-13 18:00:00",19.57,8.17,4.44
"2021-05-13 19:00:00",20.4,7.14,4.27
"2021-05-13 20:00:00",19.63,8.54,4.91
"2021-05-13 21:00:00",19,7.83,5.23
"2021-05-13 22:00:00",24.74,8.98,6.56
"2021-05-13 23:00:00",56.04,16.93,11.5
"2021-05-14 00:00:00",53.58,19.31,12.85
"2021-05-14 01:00:00",51.75,18.46,11.36
"2021-05-14 02:00:00",51.95,20.52,12.38
"2021-05-14 03:00:00",48.42,16.59,13.26
"2021-05-14 04:00:00",40.65,16.45,12.65
"2021-05-14 05:00:00",23.97,14.49,9.22
"2021-05-14 06:00:00",23.36,19.56,8.73
"2021-05-14 07:00:00",37.04,24.94,9.19
"2021-05-14 08:00:00",30.7,27.09,10.6
"2021-05-14 09:00:00",29.54,29.16,16.31
"2021-05-14 10:00:00",33.81,28.88,17.13
"2021-05-14 11:00:00",36.05,22.92,10.75
"2021-05-14 12:00:00",26.47,17.38,9.74
"2021-05-14 13:00:00",23.07,9.37,6.66
"2021-05-14 14:00:00",20.59,16.17,12.31
"2021-05-14 15:00:00",16.79,12.61,8.26
"2021-05-14 16:00:00",15.9,9.69,5.68
"2021-05-14 17:00:00",11.5,8.83,5.55
"2021-05-14 18:00:00",11.02,8.25,5.64
"2021-05-14 19:00:00",3.07,4.67,3.06
"2021-05-14 20:00:00",8.07,5.99,3.59
"2021-05-14 21:00:00",7.55,6.87,4.79
"2021-05-14 22:00:00",7.2,8.73,6.56
"2021-05-14 23:00:00",6.84,9.69,7.53
"2021-05-15 00:00:00",4.46,6.4,4.99
"2021-05-15 01:00:00",2.85,6.86,5.17
"2021-05-15 02:00:00",2.41,5.48,4.13
"2021-05-15 03:00:00",0.62,4.49,3.23
"2021-05-15 04:00:00",0.46,1.31,1.04
"2021-05-15 05:00:00",0.21,1.42,1.03
"2021-05-15 06:00:00",2.21,2.64,1.59
"2021-05-15 07:00:00",1.8,3.1,1.8
"2021-05-15 08:00:00",3.58,3.07,1.98
"2021-05-15 09:00:00",4.28,4.22,2.5
"2021-05-15 10:00:00",7,3.87,2.45
"2021-05-15 11:00:00",9.39,3.95,2.52
"2021-05-15 12:00:00",8.02,5.29,3.1
"2021-05-15 13:00:00",10.65,7.57,3.92
"2021-05-15 14:00:00",9.36,8.81,4.61
"2021-05-15 15:00:00",12.67,9.53,5.17
"2021-05-15 16:00:00",7.63,11.54,6.48
"2021-05-15 17:00:00",8.79,12.36,7.52
"2021-05-15 18:00:00",24.47,6.97,4.65
"2021-05-15 19:00:00",24.3,7.43,5.28
"2021-05-15 20:00:00",17.59,8.04,6.13
"2021-05-15 21:00:00",27.94,7.47,6.19
"2021-05-15 22:00:00",27.93,10.09,8.09
"2021-05-15 23:00:00",19.46,12.54,10.37
"2021-05-16 00:00:00",15.68,10.3,8.36
"2021-05-16 01:00:00",17.58,14.89,11.52
"2021-05-16 02:00:00",28.72,15.12,12
"2021-05-16 03:00:00",19.66,12.19,10.42
"2021-05-16 04:00:00",20.87,13.79,11.3
"2021-05-16 05:00:00",16.5,15.49,12.89
"2021-05-16 06:00:00",12.83,15.71,13.23
"2021-05-16 07:00:00",15.72,19.08,16.83
"2021-05-16 08:00:00",14.84,15.53,13.19
"2021-05-16 09:00:00",20.55,13.03,9.68
"2021-05-16 10:00:00",18.48,10.48,7.58
"2021-05-16 11:00:00",14.15,7.3,5.07
"2021-05-16 12:00:00",22.76,9.61,5.73
"2021-05-16 13:00:00",19.52,10.11,6.07
"2021-05-16 14:00:00",10.03,11.32,6.77
"2021-05-16 15:00:00",9.27,9.93,5.73
"2021-05-16 16:00:00",12.95,7.95,4.83
"2021-05-16 17:00:00",9.85,10.22,6
"2021-05-16 18:00:00",9.13,12.24,6.81
"2021-05-16 19:00:00",16.94,12.06,7.16
"2021-05-16 20:00:00",12.08,14.78,9.05
"2021-05-16 21:00:00",17.15,15.24,9.75
"2021-05-16 22:00:00",22.75,13.11,8.33
"2021-05-16 23:00:00",18.39,11.98,8.43
"2021-05-17 00:00:00",18.24,10.86,7.73
"2021-05-17 01:00:00",7.93,7.41,5.21
"2021-05-17 02:00:00",1.16,4.91,3.4
"2021-05-17 03:00:00",2.72,5.55,3.68
"2021-05-17 04:00:00",5.2,6.11,4.31
"2021-05-17 05:00:00",5.09,5.77,4.08
"2021-05-17 06:00:00",20.79,9.58,4.13
"2021-05-17 07:00:00",29.51,14.45,4.33
"2021-05-17 08:00:00",26.78,12.12,4.33
"2021-05-17 09:00:00",29.49,14.44,4.54
"2021-05-17 10:00:00",20.19,14.97,4.18
"2021-05-17 11:00:00",17.08,10.24,2.98
"2021-05-17 12:00:00",16.98,11.96,3.05
"2021-05-17 13:00:00",14.85,28.31,5.66
"2021-05-17 14:00:00",15.57,11.84,3.19
"2021-05-17 15:00:00",15.97,8.89,2.71
"2021-05-17 16:00:00",17.77,13.2,3.18
"2021-05-17 17:00:00",16.76,11.11,2.55
"2021-05-17 18:00:00",17.36,4.78,1.98
"2021-05-17 19:00:00",17.81,5.82,2.17
"2021-05-17 20:00:00",9.9,6.75,2.49
"2021-05-17 21:00:00",8.36,6.26,2.59
"2021-05-17 22:00:00",10.77,8.14,3.31
"2021-05-17 23:00:00",17.07,9.43,7.83
"2021-05-18 00:00:00",17.35,6.31,4.57
"2021-05-18 01:00:00",7.12,5,3.36
"2021-05-18 02:00:00",6.29,4.77,2.81
"2021-05-18 03:00:00",2.77,4.98,2.81
"2021-05-18 04:00:00",2.02,5.08,2.71
"2021-05-18 05:00:00",5.81,5.37,3.2
"2021-05-18 06:00:00",26.22,10.43,5.3
"2021-05-18 07:00:00",45.63,18.73,6.85
"2021-05-18 08:00:00",40.67,22.25,5.7
"2021-05-18 09:00:00",34.99,19.37,5.16
"2021-05-18 10:00:00",25.84,170.78,55.04
"2021-05-18 11:00:00",27.62,16.47,4.36
"2021-05-18 12:00:00",23.51,14.2,3.65
"2021-05-18 13:00:00",11.58,8.96,2.99
"2021-05-18 14:00:00",19.86,9.86,2.68
"2021-05-18 15:00:00",30.45,6.24,2.88
"2021-05-18 16:00:00",15.16,5.58,2.51
"2021-05-18 17:00:00",8.04,4.08,2.05
"2021-05-18 18:00:00",8.92,3.86,2.12
"2021-05-18 19:00:00",15.99,6.55,3.61
"2021-05-18 20:00:00",11.64,5.3,4.31
"2021-05-18 21:00:00",15.22,5.35,4.07
"2021-05-18 22:00:00",11.12,5,3.17
"2021-05-18 23:00:00",19.37,8.98,7.48
"2021-05-19 00:00:00",12.31,11.53,9.37
"2021-05-19 01:00:00",8.95,4.6,3.63
"2021-05-19 02:00:00",2.93,3.8,2.59
"2021-05-19 03:00:00",2.46,5.58,3.49
"2021-05-19 04:00:00",2.1,6.23,3.81
"2021-05-19 05:00:00",3.9,7.08,4.06
"2021-05-19 06:00:00",18.2,7.73,4.03
"2021-05-19 07:00:00",35.85,8.33,4.16
"2021-05-19 08:00:00",32.28,17.94,5.87
"2021-05-19 09:00:00",29.07,20.75,6.27
"2021-05-19 10:00:00",17.1,21.65,6.34
"2021-05-19 11:00:00",-3.35,24.29,5.94
"2021-05-19 12:00:00",-3.43,20.37,5.3
"2021-05-19 13:00:00",-3.35,18.55,4.09
"2021-05-19 14:00:00",-3.29,12.5,3.68
"2021-05-19 15:00:00",-3.42,11.77,3.64
"2021-05-19 16:00:00",-3.37,10.79,3.12
"2021-05-19 17:00:00",-3.37,11.28,3.15
"2021-05-19 18:00:00",-3.39,10,3.12
"2021-05-19 19:00:00",-3.49,7.33,2.77
"2021-05-19 20:00:00",-3.37,11.04,4.24
"2021-05-19 21:00:00",-3.42,9.45,3.59
"2021-05-19 22:00:00",-3.36,4.33,2.57
"2021-05-19 23:00:00",-3.4,3.29,2.04
"2021-05-20 00:00:00",-3.38,5.26,2.78
"2021-05-20 01:00:00",-3.31,4.89,3.01
"2021-05-20 02:00:00",-3.38,5.25,2.92
"2021-05-20 03:00:00",-3.32,5.65,3.58
"2021-05-20 04:00:00",-3.39,7.47,4.21
"2021-05-20 05:00:00",-3.28,7.73,4.17
"2021-05-20 06:00:00",-3.41,5.2,3.01
"2021-05-20 07:00:00",-3.29,4.43,2.78
"2021-05-20 08:00:00",-3.43,4.89,2.76
"2021-05-20 09:00:00",-3.34,3.3,1.96
"2021-05-20 10:00:00",-3.32,3.32,2.4
"2021-05-20 11:00:00",-3.38,1.92,1.36
"2021-05-20 12:00:00",-3.45,2.18,1.02
"2021-05-20 13:00:00",-3.46,1.85,1.03
"2021-05-20 14:00:00",-3.3,2.39,1.32
"2021-05-20 15:00:00",-3.28,1.63,1.1
"2021-05-20 16:00:00",-3.34,5.4,3.44
"2021-05-20 17:00:00",-3.37,5.37,3.46
"2021-05-20 18:00:00",-3.4,3.93,2.33
"2021-05-20 19:00:00",-3.38,5.11,3.05
"2021-05-20 20:00:00",-3.33,3.54,2.21
"2021-05-20 21:00:00",-3.41,3.27,2.39
"2021-05-20 22:00:00",-3.29,2.55,1.8
"2021-05-20 23:00:00",-3.46,2.5,1.55
"2021-05-21 00:00:00",-3.28,2.64,1.11
"2021-05-21 01:00:00",-3.35,1.31,0.76
"2021-05-21 02:00:00",-3.38,1.27,0.8
"2021-05-21 03:00:00",-3.4,2.96,2.2
"2021-05-21 04:00:00",-3.35,2.11,1.58
"2021-05-21 05:00:00",-3.44,1.4,0.89
"2021-05-21 06:00:00",-3.35,1.21,0.75
"2021-05-21 07:00:00",-3.45,1.85,1.13
"2021-05-21 08:00:00",-3.4,2.3,1.38
"2021-05-21 09:00:00",-3.33,2.64,1.7
"2021-05-21 10:00:00",-3.33,2.8,1.5
"2021-05-21 11:00:00",-3.36,2.49,1.34
"2021-05-21 12:00:00",-3.4,2.49,1.26
"2021-05-21 13:00:00",-3.36,2.91,1.55
"2021-05-21 14:00:00",-3.4,3.77,2.14
"2021-05-21 15:00:00",-3.46,5.71,3.05
"2021-05-21 16:00:00",-3.34,5.82,3.43
"2021-05-21 17:00:00",-3.39,6.36,3.57
"2021-05-21 18:00:00",-3.47,8.61,4.72
"2021-05-21 19:00:00",-3.42,10.86,5.63
"2021-05-21 20:00:00",-3.41,10.05,6.14
"2021-05-21 21:00:00",-3.38,8.86,5.13
"2021-05-21 22:00:00",-3.26,8.98,5.88
"2021-05-21 23:00:00",-3.28,6.91,4.22
"2021-05-22 00:00:00",-3.35,6.88,3.68
"2021-05-22 01:00:00",-3.35,8.56,4.44
"2021-05-22 02:00:00",-3.41,9.66,5.22
"2021-05-22 03:00:00",-3.37,9.45,5.25
"2021-05-22 04:00:00",-3.37,9.31,4.71
"2021-05-22 05:00:00",-3.42,9.86,4.53
"2021-05-22 06:00:00",-3.46,10.7,4.54
"2021-05-22 07:00:00",-3.32,11.27,4.43
"2021-05-22 08:00:00",-3.43,8.36,3.85
"2021-05-22 09:00:00",-3.41,13.12,4.39
"2021-05-22 10:00:00",-3.35,19.73,5.11
"2021-05-22 11:00:00",-3.26,11.75,3.31
"2021-05-22 12:00:00",-3.34,8.61,2.61
"2021-05-22 13:00:00",-3.49,6.84,2.12
"2021-05-22 14:00:00",-3.37,6.06,2.04
"2021-05-22 15:00:00",-3.33,7.03,2.33
"2021-05-22 16:00:00",-3.38,5.49,1.94
"2021-05-22 17:00:00",-3.41,3.44,1.53
"2021-05-22 18:00:00",-3.41,3.92,1.89
"2021-05-22 19:00:00",-3.44,6.35,2.87
"2021-05-22 20:00:00",-3.33,7.9,3.83
"2021-05-22 21:00:00",-3.43,6.87,4.54
"2021-05-22 22:00:00",-3.43,8.34,6.15
"2021-05-22 23:00:00",-3.41,8.35,5.63
"2021-05-23 00:00:00",-3.4,6.21,3.93
"2021-05-23 01:00:00",-3.39,7.45,5.42
"2021-05-23 02:00:00",-3.39,4.98,3.61
"2021-05-23 03:00:00",-3.34,4.87,3.19
"2021-05-23 04:00:00",-3.39,4.61,2.8
