"Date and Time","NO<sub>2</sub>","PM<sub>10</sub>","PM<sub>2.5</sub>"
"2022-01-02 22:00:00",-0.8,14.71,9.02
"2022-01-02 23:00:00",-1.51,14.73,9.52
"2022-01-03 00:00:00",-2.51,12.18,7.67
"2022-01-03 01:00:00",-2.95,13.27,8.13
"2022-01-03 02:00:00",-3.45,11.65,6.96
"2022-01-03 03:00:00",-3.32,12.18,7.34
"2022-01-03 04:00:00",-3.5,11.38,6.97
"2022-01-03 05:00:00",-3.22,11.42,6.76
"2022-01-03 06:00:00",-2.63,11.54,7.05
"2022-01-03 07:00:00",-1.56,12.64,7.31
"2022-01-03 08:00:00",-1.91,12.98,7.59
"2022-01-03 09:00:00",-1.19,11.78,7.11
"2022-01-03 10:00:00",-0.17,12.64,7.27
"2022-01-03 11:00:00",-0.24,10.36,6.17
"2022-01-03 12:00:00",1.11,11.22,6.74
"2022-01-03 13:00:00",4.48,13.33,7.11
"2022-01-03 14:00:00",4.71,11.37,6.38
"2022-01-03 15:00:00",3.66,10.41,5.99
"2022-01-03 16:00:00",3.65,10.82,6.56
"2022-01-03 17:00:00",5.84,13.6,9.59
"2022-01-03 18:00:00",6.86,16.21,11.36
"2022-01-03 19:00:00",9.01,15.19,10.59
"2022-01-03 20:00:00",9.17,6.58,5.73
"2022-01-03 21:00:00",5.06,5.52,4.54
"2022-01-03 22:00:00",6.37,7.49,5.76
"2022-01-03 23:00:00",4.02,8.97,4.97
"2022-01-04 00:00:00",6.26,8.21,4.58
"2022-01-04 01:00:00",2.3,10.38,5.78
"2022-01-04 02:00:00",-0.21,8.31,5
"2022-01-04 03:00:00",-1.24,10.26,5.4
"2022-01-04 04:00:00",-2.1,8.83,4.4
"2022-01-04 05:00:00",-1.14,8.02,4.27
"2022-01-04 06:00:00",7.94,7.3,4.15
"2022-01-04 07:00:00",15.53,6.49,4.03
"2022-01-04 08:00:00",38.77,7.96,4.54
"2022-01-04 09:00:00",30.78,9.97,5.62
"2022-01-04 10:00:00",26.28,15.98,8.99
"2022-01-04 11:00:00",25.5,17.71,9.5
"2022-01-04 12:00:00",21.73,21.66,9.87
"2022-01-04 13:00:00",14.66,14.55,7.4
"2022-01-04 14:00:00",15.86,15.12,7.75
"2022-01-04 15:00:00",15.57,15.65,8.66
"2022-01-04 16:00:00",24.23,17.45,10.85
"2022-01-04 17:00:00",26.39,17.06,11.43
"2022-01-04 18:00:00",29.2,16.51,11.85
"2022-01-04 19:00:00",23.47,17.35,13.49
"2022-01-04 20:00:00",17.73,20.08,15.66
"2022-01-04 21:00:00",15.39,17.01,13.52
"2022-01-04 22:00:00",11.88,15.99,11.46
"2022-01-04 23:00:00",8.51,15.42,12.17
"2022-01-05 00:00:00",4.67,13.75,10.46
"2022-01-05 01:00:00",7.38,13.81,9.07
"2022-01-05 02:00:00",6.65,12.49,8.53
"2022-01-05 03:00:00",3.28,14.42,8.89
"2022-01-05 04:00:00",6.62,12.08,7.71
"2022-01-05 05:00:00",8.6,12.11,7.12
"2022-01-05 06:00:00",16.05,12.16,6.49
"2022-01-05 07:00:00",28.77,13.59,6.43
"2022-01-05 08:00:00",39,13.79,6.4
"2022-01-05 09:00:00",41.27,15.49,7.41
"2022-01-05 10:00:00",33.51,18.09,10.04
"2022-01-05 11:00:00",32.33,19.9,10.79
"2022-01-05 12:00:00",39.61,21.76,10.2
"2022-01-05 13:00:00",35.51,27.36,11.13
"2022-01-05 14:00:00",40.33,34.44,13.76
"2022-01-05 15:00:00",46.29,33.7,14.74
"2022-01-05 16:00:00",55.79,34.6,19.78
"2022-01-05 17:00:00",65.18,45.7,31.62
"2022-01-05 18:00:00",69.01,53.93,43.28
"2022-01-05 19:00:00",64.62,58.76,47.23
"2022-01-05 20:00:00",64.22,102.07,88.66
"2022-01-05 21:00:00",57.52,88.71,77.99
"2022-01-05 22:00:00",44.63,40.69,36.32
"2022-01-05 23:00:00",45.03,41.09,37.15
"2022-01-06 00:00:00",21.41,14.95,12.36
"2022-01-06 01:00:00",14.25,9.61,6.7
"2022-01-06 02:00:00",8.37,6.74,3.88
"2022-01-06 03:00:00",4.32,5.26,3.05
"2022-01-06 04:00:00",0.22,5.31,2.75
"2022-01-06 05:00:00",-1.12,6.77,3.01
"2022-01-06 06:00:00",1.75,7.21,3.27
"2022-01-06 07:00:00",1.19,7.13,3.25
"2022-01-06 08:00:00",5.36,3.29,1.91
"2022-01-06 09:00:00",4.5,2.89,1.52
"2022-01-06 10:00:00",3.54,2.53,1.08
"2022-01-06 11:00:00",8.18,2.7,1.24
"2022-01-06 12:00:00",13.65,8.43,4.74
"2022-01-06 13:00:00",13.19,13.97,6.94
"2022-01-06 14:00:00",12.96,8.49,4.82
"2022-01-06 15:00:00",17.09,8.27,4.86
"2022-01-06 16:00:00",18.32,7.32,4.16
"2022-01-06 17:00:00",18.53,8.57,5.27
"2022-01-06 18:00:00",15.22,6.21,4.27
"2022-01-06 19:00:00",10.79,11.52,7.75
"2022-01-06 20:00:00",8.05,8.49,6.57
"2022-01-06 21:00:00",4.72,5.06,4.1
"2022-01-06 22:00:00",1.32,5.53,4.27
"2022-01-06 23:00:00",0.14,5.73,4.08
"2022-01-07 00:00:00",-0.34,3.64,2.7
"2022-01-07 01:00:00",-0.95,3.6,2.58
"2022-01-07 02:00:00",-2.03,2.71,1.58
"2022-01-07 03:00:00",-2,2.25,1.42
"2022-01-07 04:00:00",-1.97,2.37,1.53
"2022-01-07 05:00:00",-2.09,3.39,2.2
"2022-01-07 06:00:00",6.45,2.5,1.61
"2022-01-07 07:00:00",18.33,4.18,2.22
"2022-01-07 08:00:00",33.64,6.35,3.22
"2022-01-07 09:00:00",20.9,11.04,4.41
"2022-01-07 10:00:00",15.79,12.56,5.43
"2022-01-07 11:00:00",20.14,9.12,4.98
"2022-01-07 12:00:00",37.3,6.31,3.69
"2022-01-07 13:00:00",26.79,6.63,3.88
"2022-01-07 14:00:00",19.14,4.16,2.8
"2022-01-07 15:00:00",28.92,6.35,5.26
"2022-01-07 16:00:00",32.02,8.53,6.95
"2022-01-07 17:00:00",34.12,11.11,8.95
"2022-01-07 18:00:00",40.85,11.95,9.75
"2022-01-07 19:00:00",23.41,12.58,9.91
"2022-01-07 20:00:00",22.2,12.03,9.16
"2022-01-07 21:00:00",14.22,19.89,15.44
"2022-01-07 22:00:00",12.42,16.89,14.17
"2022-01-07 23:00:00",8.12,14.02,11.49
"2022-01-08 00:00:00",4,17.65,12.22
"2022-01-08 01:00:00",2.31,10.52,7.68
"2022-01-08 02:00:00",1.22,8.98,6.43
"2022-01-08 03:00:00",0.76,7.18,5.08
"2022-01-08 04:00:00",0.2,3.48,2.74
"2022-01-08 05:00:00",-0.07,2,1.46
"2022-01-08 06:00:00",1.65,0.95,0.64
"2022-01-08 07:00:00",0.91,0.75,0.4
"2022-01-08 08:00:00",5.07,8.98,6.36
"2022-01-08 09:00:00",10.96,14.61,10.69
"2022-01-08 10:00:00",14.25,21.3,14.14
"2022-01-08 11:00:00",16.53,29.09,17.18
"2022-01-08 12:00:00",17.35,21.11,13.03
"2022-01-08 13:00:00",15.81,15.99,9.58
"2022-01-08 14:00:00",14.47,11.79,6.25
"2022-01-08 15:00:00",15.83,10.76,5.53
"2022-01-08 16:00:00",13.81,13.18,7.75
"2022-01-08 17:00:00",13.82,12.92,8.2
"2022-01-08 18:00:00",11.77,12.6,8.6
"2022-01-08 19:00:00",9.64,8.92,6.82
"2022-01-08 20:00:00",11.54,8.43,6.85
"2022-01-08 21:00:00",10.68,9.76,7.58
"2022-01-08 22:00:00",8.02,10.47,7.58
"2022-01-08 23:00:00",4.81,10.23,7.18
"2022-01-09 00:00:00",3.06,8.16,5.46
"2022-01-09 01:00:00",1.75,8.77,5.5
"2022-01-09 02:00:00",0.65,7.25,4.58
"2022-01-09 03:00:00",0.08,7.29,4.54
"2022-01-09 04:00:00",0.34,6.35,3.93
"2022-01-09 05:00:00",-0.19,8.77,5.09
"2022-01-09 06:00:00",3.74,9.67,5.67
"2022-01-09 07:00:00",1.32,9.47,5.82
"2022-01-09 08:00:00",5.99,9.88,5.81
"2022-01-09 09:00:00",5.73,9.64,5.75
"2022-01-09 10:00:00",7.42,10.45,6.39
"2022-01-09 11:00:00",9.23,11.52,6.3
"2022-01-09 12:00:00",11.23,12.69,7.2
"2022-01-09 13:00:00",13.01,13.23,7.77
"2022-01-09 14:00:00",14.52,16.25,9.31
"2022-01-09 15:00:00",14.05,18,10.39
"2022-01-09 16:00:00",17.52,17.92,11.54
"2022-01-09 17:00:00",21.03,20.89,13.23
"2022-01-09 18:00:00",18.63,22.96,14.72
"2022-01-09 19:00:00",18.86,23.3,16.45
"2022-01-09 20:00:00",20.25,21.05,14.97
"2022-01-09 21:00:00",18.06,26.94,22.91
"2022-01-09 22:00:00",13.96,14.86,12.28
"2022-01-09 23:00:00",19.24,13.99,12.56
"2022-01-10 00:00:00",21.53,18.47,16.92
"2022-01-10 01:00:00",24.67,21.2,19.47
"2022-01-10 02:00:00",33.65,20.28,18.68
"2022-01-10 03:00:00",26.43,11.01,9.88
"2022-01-10 04:00:00",17.78,7.64,7.06
"2022-01-10 05:00:00",22.58,6.34,5.74
"2022-01-10 06:00:00",37.76,5.98,4.97
"2022-01-10 07:00:00",30.13,4.88,4
"2022-01-10 08:00:00",24.35,4.06,3.1
"2022-01-10 09:00:00",24.78,3.29,2.04
"2022-01-10 10:00:00",14.84,5.55,2.25
"2022-01-10 11:00:00",13.77,5.44,2.44
"2022-01-10 12:00:00",11.54,3.85,2.33
"2022-01-10 13:00:00",14.62,4.4,2.23
"2022-01-10 14:00:00",14.03,5.27,2.52
"2022-01-10 15:00:00",21.25,5.67,3.39
"2022-01-10 16:00:00",14.39,5.57,3.48
"2022-01-10 17:00:00",15.39,6.34,4.81
"2022-01-10 18:00:00",16.44,7.31,5.39
"2022-01-10 19:00:00",21.1,8.43,6.6
"2022-01-10 20:00:00",17.77,13.79,10.12
"2022-01-10 21:00:00",23.48,14.72,10.8
"2022-01-10 22:00:00",19.29,14.67,10.12
"2022-01-10 23:00:00",15.85,16.27,10.39
"2022-01-11 00:00:00",12.92,16.67,10.19
"2022-01-11 01:00:00",11.13,17.32,10.31
"2022-01-11 02:00:00",9.12,16.76,10.56
"2022-01-11 03:00:00",13.76,17.59,10.15
"2022-01-11 04:00:00",14.69,18.14,10.62
"2022-01-11 05:00:00",16.55,17.05,10.17
"2022-01-11 06:00:00",45.66,16.48,9.56
"2022-01-11 07:00:00",62.6,17.72,10.22
"2022-01-11 08:00:00",71.94,19.85,11.44
"2022-01-11 09:00:00",78.2,22.62,13.74
"2022-01-11 10:00:00",83.25,29.28,15.38
"2022-01-11 11:00:00",71.15,43.71,17.51
"2022-01-11 12:00:00",63.56,37.73,11.92
"2022-01-11 12:01:00",,,
"2022-01-11 13:01:00",,,
"2022-01-12 06:00:00",27.06,9.84,5.34
"2022-01-12 07:00:00",32.92,11.32,5.3
"2022-01-12 08:00:00",46.25,13.96,5.92
"2022-01-12 09:00:00",64.99,20.29,7.08
"2022-01-12 10:00:00",42.68,20.85,7.51
"2022-01-12 11:00:00",39.67,24.85,8.19
"2022-01-12 12:00:00",47.23,30.26,9.35
"2022-01-12 13:00:00",31.73,25.11,7.97
"2022-01-12 14:00:00",21.49,18.56,6.49
"2022-01-12 15:00:00",21.47,15.82,7.37
"2022-01-12 16:00:00",27.72,16.43,8.78
"2022-01-12 17:00:00",57.29,30.75,22.45
"2022-01-12 18:00:00",80.65,69.29,38.75
"2022-01-12 19:00:00",73.78,64.43,37.3
"2022-01-12 20:00:00",59.39,54.51,37.49
"2022-01-12 21:00:00",39.27,24.73,14.17
"2022-01-12 22:00:00",38.57,22.16,16.48
"2022-01-12 23:00:00",36.68,22.96,19.53
"2022-01-13 00:00:00",15.89,10.52,7.34
"2022-01-13 01:00:00",15.12,9.81,7.51
"2022-01-13 02:00:00",29.54,13.61,11.11
"2022-01-13 03:00:00",32.47,13.68,10.84
"2022-01-13 04:00:00",26.92,13.18,10.61
"2022-01-13 05:00:00",28.75,12.83,10.03
"2022-01-13 06:00:00",41.92,13.69,10.11
"2022-01-13 07:00:00",57.17,16.07,10.38
"2022-01-13 08:00:00",62.77,15.78,9.36
"2022-01-13 09:00:00",49.16,15.27,8.62
"2022-01-13 10:00:00",35.23,13.97,7.03
"2022-01-13 11:00:00",33.25,14.3,5.87
"2022-01-13 12:00:00",22.8,12.47,5.8
"2022-01-13 13:00:00",46.84,28.26,9.07
"2022-01-13 14:00:00",32.5,21.1,8.32
"2022-01-13 15:00:00",36.6,25.91,11.04
"2022-01-13 16:00:00",41.73,23.9,9.9
"2022-01-13 17:00:00",41.72,21.4,11.01
"2022-01-13 18:00:00",41.93,24.33,15.47
"2022-01-13 19:00:00",45.37,37.79,28.72
"2022-01-13 20:00:00",44.51,32.86,27.53
"2022-01-13 21:00:00",29.3,29.6,22.53
"2022-01-13 22:00:00",36.5,30.73,25.9
"2022-01-13 23:00:00",39.25,35.87,30.04
"2022-01-14 00:00:00",20.36,25.46,22.88
"2022-01-14 01:00:00",12.26,18.51,16.64
"2022-01-14 02:00:00",13.71,19.21,17.19
"2022-01-14 03:00:00",13.98,21.19,18.3
"2022-01-14 04:00:00",21.11,21.15,18.27
"2022-01-14 05:00:00",12.36,18.68,16.15
"2022-01-14 06:00:00",34.1,17.27,13.4
"2022-01-14 07:00:00",48.73,18.06,13.08
"2022-01-14 08:00:00",62.01,24.85,14.3
"2022-01-14 09:00:00",66.74,31.47,18.03
"2022-01-14 10:00:00",80.04,66.88,27.29
"2022-01-14 11:00:00",75.38,74.74,27.54
"2022-01-14 12:00:00",73.9,44.47,21.05
"2022-01-14 13:00:00",74.75,39.36,21.98
"2022-01-14 14:00:00",60.6,28.77,17.71
"2022-01-14 15:00:00",43.88,22.01,14.73
"2022-01-14 16:00:00",39.64,20.53,15.1
"2022-01-14 17:00:00",42.41,24.42,20.33
"2022-01-14 18:00:00",46.47,23.01,20.23
"2022-01-14 19:00:00",51.09,33.87,31.2
"2022-01-14 20:00:00",49.11,39.5,37.05
"2022-01-14 21:00:00",43.76,37.2,34.95
"2022-01-14 22:00:00",64.53,78.48,73.09
"2022-01-14 23:00:00",59.13,78.62,73.83
"2022-01-15 00:00:00",53.65,84.24,79.67
"2022-01-15 01:00:00",50.4,87.16,82.76
"2022-01-15 02:00:00",37.52,81.04,76.66
"2022-01-15 03:00:00",32.34,68.43,64.88
"2022-01-15 04:00:00",33.74,58.19,54.63
"2022-01-15 05:00:00",35.83,40.47,35.72
"2022-01-15 06:00:00",22.94,21.29,17.82
"2022-01-15 07:00:00",23.01,20.98,18.08
"2022-01-15 08:00:00",40.14,22.41,20.19
"2022-01-15 09:00:00",49.08,23.9,21.63
"2022-01-15 10:00:00",45.63,24.43,22.29
"2022-01-15 11:00:00",39.88,27.84,25.44
"2022-01-15 12:00:00",18.58,12.77,10.23
"2022-01-15 13:00:00",17.63,12.36,9.75
"2022-01-15 14:00:00",20.01,12.6,9.64
"2022-01-15 15:00:00",27.57,15.86,11.98
"2022-01-15 16:00:00",32.08,15.79,12.65
"2022-01-15 17:00:00",63.77,21.24,17.95
"2022-01-15 18:00:00",82.83,51.51,36.04
"2022-01-15 19:00:00",62.62,65.96,56.52
"2022-01-15 20:00:00",48.1,54.17,44.49
"2022-01-15 21:00:00",23.9,17.86,15.15
"2022-01-15 22:00:00",31.89,22.07,16.99
"2022-01-15 23:00:00",53.9,56.2,51.62
"2022-01-16 00:00:00",48.64,52.19,48.68
"2022-01-16 01:00:00",40.61,35.66,32.41
"2022-01-16 02:00:00",24.56,24.66,21.91
"2022-01-16 03:00:00",6.71,12.04,9.67
"2022-01-16 04:00:00",6.01,13.38,11.63
"2022-01-16 05:00:00",5.71,13.28,11.63
"2022-01-16 06:00:00",8.9,13.35,11.46
"2022-01-16 07:00:00",10.51,13.38,11.66
"2022-01-16 08:00:00",14.47,11.52,10.12
"2022-01-16 09:00:00",16.19,7.35,5.66
"2022-01-16 10:00:00",17.99,10.56,5.77
"2022-01-16 11:00:00",22.25,13.84,7.1
"2022-01-16 12:00:00",19.88,21.1,9.61
"2022-01-16 13:00:00",18.94,23.13,10.49
"2022-01-16 14:00:00",14.02,22.56,10.63
"2022-01-16 15:00:00",13.11,23.7,10.46
"2022-01-16 16:00:00",19.88,24.08,12.19
"2022-01-16 17:00:00",38.62,29.68,17.09
"2022-01-16 18:00:00",54.6,38.3,26.99
"2022-01-16 19:00:00",58.47,47.29,34.81
"2022-01-16 20:00:00",54,43.43,30.35
"2022-01-16 21:00:00",64.62,61.72,46.52
"2022-01-16 22:00:00",63.1,63.1,48.88
"2022-01-16 23:00:00",49.88,35.16,27.32
"2022-01-17 00:00:00",39.79,27.91,21.03
"2022-01-17 01:00:00",33.44,22.24,17.86
"2022-01-17 02:00:00",26.68,21.6,17.39
"2022-01-17 03:00:00",25.6,18.39,14.88
"2022-01-17 04:00:00",26.01,19.56,16.33
"2022-01-17 05:00:00",30.77,18.45,15.28
"2022-01-17 06:00:00",42.65,17.68,13.43
"2022-01-17 07:00:00",54.35,19.69,13.88
"2022-01-17 08:00:00",56.22,18.45,12.74
"2022-01-17 09:00:00",65.89,22.75,16.59
"2022-01-17 10:00:00",75.23,50.67,25.85
"2022-01-17 11:00:00",73.43,47.76,30.19
"2022-01-17 12:00:00",63.39,30.7,18.35
"2022-01-17 13:00:00",90.47,36.19,19.39
"2022-01-17 14:00:00",73.78,25.65,12.5
"2022-01-17 15:00:00",69.4,30.96,14.88
"2022-01-17 16:00:00",75.89,27.34,14.19
"2022-01-17 17:00:00",81.2,43.39,29.73
"2022-01-17 18:00:00",85.15,82.41,64.75
"2022-01-17 19:00:00",82.99,111.4,90.73
"2022-01-17 20:00:00",85.13,143.74,123.44
"2022-01-17 21:00:00",80.82,138.41,121.13
"2022-01-17 22:00:00",83.61,170.24,154.4
"2022-01-17 23:00:00",69.57,147.54,134.46
"2022-01-18 00:00:00",57.93,142.3,129.18
"2022-01-18 01:00:00",49.85,127.86,116.39
"2022-01-18 02:00:00",46.42,107.62,97.06
"2022-01-18 03:00:00",44.17,74.04,62.67
"2022-01-18 04:00:00",40.35,35.45,29.76
"2022-01-18 05:00:00",37.08,37.58,32.62
"2022-01-18 06:00:00",42.99,40.32,35.21
"2022-01-18 07:00:00",53.06,44.04,39.23
"2022-01-18 08:00:00",62.54,39.77,34.94
"2022-01-18 09:00:00",67.64,49.5,37.07
"2022-01-18 10:00:00",72.62,46.79,31.58
"2022-01-18 11:00:00",79.73,33.85,25.15
"2022-01-18 12:00:00",58.81,28.12,19.37
"2022-01-18 13:00:00",47.41,10.94,7.01
"2022-01-18 14:00:00",18.97,9.78,5.41
"2022-01-18 15:00:00",21.4,10.69,6.59
"2022-01-18 16:00:00",17.57,11.62,9.33
"2022-01-18 17:00:00",12.92,14.16,10.98
"2022-01-18 18:00:00",13.62,13.4,10.79
"2022-01-18 19:00:00",11.07,9.17,7.47
"2022-01-18 20:00:00",8.18,8.18,7.03
"2022-01-18 21:00:00",8.97,10.44,9.09
"2022-01-18 22:00:00",7.39,11.51,10.16
"2022-01-18 23:00:00",5.52,11.67,9.08
"2022-01-19 00:00:00",3.63,13.66,9.61
"2022-01-19 01:00:00",3.21,14.1,9.75
"2022-01-19 02:00:00",3.08,14.82,9.93
"2022-01-19 03:00:00",3.47,12.18,8.83
"2022-01-19 04:00:00",3.03,8.69,5.92
"2022-01-19 05:00:00",4.05,6.21,4.24
"2022-01-19 06:00:00",12.87,5.89,3.72
"2022-01-19 07:00:00",18.12,7.88,3.65
"2022-01-19 08:00:00",37.33,9.99,4.83
"2022-01-19 09:00:00",42.16,11.8,5.64
"2022-01-19 10:00:00",31.32,11.17,5.64
"2022-01-19 11:00:00",33.42,12.16,6.27
"2022-01-19 12:00:00",112.59,13.08,6.49
"2022-01-19 13:00:00",24.2,21.18,6.67
"2022-01-19 14:00:00",19.52,25.43,7.41
"2022-01-19 15:00:00",22.74,21.99,7.12
"2022-01-19 16:00:00",19.71,10.2,5.33
"2022-01-19 17:00:00",36.26,11.6,7.42
"2022-01-19 18:00:00",42.59,18.86,12.4
"2022-01-19 19:00:00",47.48,23.3,18.08
"2022-01-19 20:00:00",47.76,29.15,23.82
"2022-01-19 21:00:00",30.76,22.97,18.81
"2022-01-19 22:00:00",25.45,19.09,14.42
"2022-01-19 23:00:00",16.24,16.13,12.17
"2022-01-20 00:00:00",10.63,13.04,8.45
"2022-01-20 01:00:00",12.53,10.51,6.84
"2022-01-20 02:00:00",8.88,10.67,6.89
"2022-01-20 03:00:00",15.28,9.78,6.45
"2022-01-20 04:00:00",7.75,9.7,6.15
"2022-01-20 05:00:00",10.42,9.86,6.07
"2022-01-20 06:00:00",41.32,11.18,6.66
"2022-01-20 07:00:00",48.34,12.35,7
"2022-01-20 08:00:00",54.57,14.81,7.78
"2022-01-20 09:00:00",55.6,15.89,8.42
"2022-01-20 10:00:00",46.52,15.34,8.64
"2022-01-20 11:00:00",44.24,18.02,9.5
"2022-01-20 12:00:00",47.81,21.52,11.72
"2022-01-20 13:00:00",53.02,25.74,13.92
"2022-01-20 14:00:00",52.04,25.73,11.8
"2022-01-20 15:00:00",52.66,30.64,13.85
"2022-01-20 16:00:00",59.25,34.73,16.02
"2022-01-20 17:00:00",64.62,46.96,19.16
"2022-01-20 18:00:00",74.76,62.86,23.15
"2022-01-20 19:00:00",73.74,58.67,31.03
"2022-01-20 20:00:00",80.16,62.56,43.95
"2022-01-20 21:00:00",77.16,72.87,59.81
"2022-01-20 22:00:00",67.04,50.73,40.02
"2022-01-20 23:00:00",63.51,45.14,36.99
"2022-01-21 00:00:00",53.94,41.53,33.3
"2022-01-21 01:00:00",53.66,36.16,28.69
"2022-01-21 02:00:00",36.96,20.86,15.78
"2022-01-21 03:00:00",34.18,19.91,15.25
"2022-01-21 04:00:00",33.16,19.01,14.23
"2022-01-21 05:00:00",17.08,17.58,12.08
"2022-01-21 06:00:00",33.46,18.8,13.39
"2022-01-21 07:00:00",42.71,16.14,10.28
"2022-01-21 08:00:00",58.14,12.74,7.78
"2022-01-21 09:00:00",66.75,14.98,8.54
"2022-01-21 10:00:00",67.17,17.93,8.54
"2022-01-21 11:00:00",45.3,22.08,8.61
"2022-01-21 12:00:00",35.17,29.77,9.75
"2022-01-21 13:00:00",40.82,52.33,15.05
"2022-01-21 14:00:00",34.08,26.36,9.11
"2022-01-21 15:00:00",35.21,31.08,10.03
"2022-01-21 16:00:00",28.85,26.52,10.74
"2022-01-21 17:00:00",35.91,29.61,14.69
"2022-01-21 18:00:00",35.96,29.46,17.76
"2022-01-21 19:00:00",35.85,33.7,21.19
"2022-01-21 20:00:00",39.44,32.64,20.88
"2022-01-21 21:00:00",29.32,28.66,19.66
"2022-01-21 22:00:00",22.51,20.76,15.18
"2022-01-21 23:00:00",17.28,16.93,13.06
"2022-01-22 00:00:00",10.99,11.32,9.32
"2022-01-22 01:00:00",9.29,8.98,7.25
"2022-01-22 02:00:00",6.75,7.32,5.58
"2022-01-22 03:00:00",5.28,7.69,5.84
"2022-01-22 04:00:00",4.5,7.14,5.85
"2022-01-22 05:00:00",6.8,5.48,4.64
"2022-01-22 06:00:00",15.36,5.12,4.31
"2022-01-22 07:00:00",15.59,5.02,4.19
"2022-01-22 08:00:00",22.87,6.22,4.38
"2022-01-22 09:00:00",32.19,7.48,4.59
"2022-01-22 10:00:00",21.24,8.45,5.44
"2022-01-22 11:00:00",29.07,4.96,3.26
"2022-01-22 12:00:00",17.82,7.62,2.93
"2022-01-22 13:00:00",23.89,8.59,3.54
"2022-01-22 14:00:00",25.9,10.81,5.33
"2022-01-22 15:00:00",22.11,9.73,5.46
"2022-01-22 16:00:00",32.32,11.42,7.36
"2022-01-22 17:00:00",29.23,10.68,6.63
"2022-01-22 18:00:00",27.27,12.43,8.33
"2022-01-22 19:00:00",28.2,15.86,12.41
"2022-01-22 20:00:00",25.26,13.56,11.33
"2022-01-22 21:00:00",19.04,16.2,14.65
"2022-01-22 22:00:00",17.44,14.87,13.29
"2022-01-22 23:00:00",12.51,13.61,12.24
"2022-01-23 00:00:00",9.24,10.04,8.24
"2022-01-23 01:00:00",6.42,7.92,5.88
"2022-01-23 02:00:00",3.96,8.44,6.43
"2022-01-23 03:00:00",3.38,7.95,5.87
"2022-01-23 04:00:00",1.93,8.44,7.03
"2022-01-23 05:00:00",2.23,9.39,7.4
"2022-01-23 06:00:00",9.77,9.62,6.27
"2022-01-23 07:00:00",4.19,8.61,6.08
"2022-01-23 08:00:00",10.57,8.63,6.48
"2022-01-23 09:00:00",8.6,9.11,4.93
"2022-01-23 10:00:00",10.51,8.41,4.02
"2022-01-23 11:00:00",8.85,8.62,3.91
"2022-01-23 12:00:00",5.97,7.55,3.67
"2022-01-23 13:00:00",6.8,8.34,4.63
"2022-01-23 14:00:00",7.43,13.07,5.84
"2022-01-23 15:00:00",7.3,17.47,8.2
"2022-01-23 16:00:00",10.29,16.72,9.89
"2022-01-23 17:00:00",9.25,20.01,12.91
"2022-01-23 18:00:00",10.68,23.84,15.88
"2022-01-23 19:00:00",11.55,25.11,16.49
"2022-01-23 20:00:00",11.24,30,20.12
